""
25.0
28.0
30.0
33.0
35.0
38.0
40.0
43.0
45.0
47.0
50.0
52.5
55.0
57.5
60.0
62.5
65.0
70.0
75.0
77.5
80.0
82.5
87.5
92.5
95.0
105.0
110.0
115.0
120.0
