strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-30,2021-07-16,2021-08-20,2021-09-17,2021-09-30,2021-11-19,2021-12-17,2021-12-31
145.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.40625,0.3798828125,0.32666015625
150.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.451171875,0.3798828125,0.32666015625
151.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.4400390625,0.4775390625,0.32666015625
152.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.42890625,0.43212890625,0.32666015625
153.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.4177734375,0.4736328125,0.32666015625
154.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.406640625,0.47119140625,0.32666015625
155.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.3955078125,0.40966796875,0.32666015625
158.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.38134765625,0.3828125,0.32666015625
160.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.3671875,0.3525390625,0.32666015625
161.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.3646484375,0.501953125,0.32666015625
162.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.48046875,0.41796875,0.3212890625,0.37890625,0.39453125,0.362109375,0.50048828125,0.32666015625
163.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4921875,0.46875,0.41796875,0.3212890625,0.37890625,0.39453125,0.3595703125,0.498046875,0.32666015625
164.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.46875,0.470703125,0.41796875,0.3212890625,0.37890625,0.39453125,0.35703125,0.4951171875,0.32666015625
165.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.44921875,0.4375,0.41796875,0.3212890625,0.37890625,0.39453125,0.3544921875,0.3564453125,0.32666015625
166.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.453125,0.4609375,0.41796875,0.3212890625,0.3916015625,0.39453125,0.3515625,0.4013671875,0.32666015625
167.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4375,0.45703125,0.41796875,0.3212890625,0.42578125,0.39453125,0.3486328125,0.3369140625,0.32666015625
168.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.43359375,0.43359375,0.41796875,0.3212890625,0.4599609375,0.39453125,0.345703125,0.36328125,0.32666015625
169.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.453125,0.431640625,0.41015625,0.3212890625,0.4033203125,0.39453125,0.3427734375,0.47802734375,0.32666015625
170.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4296875,0.423828125,0.39453125,0.3212890625,0.361328125,0.39453125,0.33984375,0.35009765625,0.32666015625
171.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.466796875,0.44140625,0.400390625,0.3212890625,0.3623046875,0.39453125,0.3427734375,0.373046875,0.32666015625
172.0,0.390625,0.5,0.34375,0.3984375,0.46484375,0.4296875,0.42578125,0.40234375,0.3212890625,0.3544921875,0.39453125,0.345703125,0.40771484375,0.32666015625
173.0,0.390625,0.625,0.34375,0.3984375,0.46484375,0.4140625,0.43359375,0.40625,0.3212890625,0.56103515625,0.4169921875,0.3486328125,0.40746609669811323,0.32666015625
174.0,0.390625,0.5625,0.34375,0.3984375,0.46484375,0.43359375,0.416015625,0.380859375,0.3212890625,0.3544921875,0.382080078125,0.3515625,0.4072173496462264,0.32666015625
175.0,0.390625,0.375,0.34375,0.3984375,0.46484375,0.41796875,0.390625,0.37890625,0.3212890625,0.341796875,0.34716796875,0.3544921875,0.40696860259433965,0.32666015625
176.0,0.390625,0.5,0.34375,0.3984375,0.4515625,0.421875,0.42578125,0.37890625,0.3212890625,0.3447265625,0.375,0.34677734375,0.4067198555424528,0.32666015625
177.0,0.390625,0.375,0.34375,0.3984375,0.43828125,0.408203125,0.423828125,0.38671875,0.3212890625,0.37744140625,0.4619140625,0.3390625,0.40647110849056606,0.32666015625
178.0,0.390625,0.46875,0.34375,0.3984375,0.425,0.41015625,0.400390625,0.369140625,0.3212890625,0.3662109375,0.5732421875,0.33134765625,0.40622236143867924,0.32666015625
179.0,0.390625,0.46875,0.34375,0.3984375,0.41171875,0.40625,0.419921875,0.388671875,0.3212890625,0.357421875,0.37890625,0.3236328125,0.40597361438679247,0.32666015625
180.0,0.390625,0.46875,0.34375,0.3984375,0.3984375,0.38671875,0.369140625,0.365234375,0.3212890625,0.32763671875,0.3291015625,0.31591796875,0.40572486733490565,0.32666015625
181.0,0.390625,0.46875,0.34375,0.3984375,0.397265625,0.427734375,0.41796875,0.37890625,0.3212890625,0.3388671875,0.369140625,0.31630859375,0.4054761202830189,0.32666015625
182.0,0.390625,0.4375,0.34375,0.3984375,0.39609375,0.3828125,0.41471644810267855,0.3671875,0.3212890625,0.37744140625,0.53955078125,0.31669921875,0.40522737323113206,0.32666015625
183.0,0.390625,0.4375,0.34375,0.3984375,0.394921875,0.3821375229779412,0.41146414620535715,0.3818359375,0.3212890625,0.3818359375,0.423828125,0.31708984375,0.4049786261792453,0.32666015625
184.0,0.390625,0.4375,0.34375,0.3984375,0.39375,0.38146254595588236,0.4082118443080357,0.3681640625,0.3212890625,0.3349609375,0.4580078125,0.31748046875,0.40472987912735847,0.32666015625
185.0,0.390625,0.421875,0.34375,0.3984375,0.392578125,0.38078756893382354,0.4049595424107143,0.3515625,0.3212890625,0.3332799692622951,0.32177734375,0.31787109375,0.4044811320754717,0.32666015625
186.0,0.390625,0.4375,0.34375,0.3932291666666667,0.3850911458333333,0.3801125919117647,0.40170724051339285,0.384765625,0.3212890625,0.33159900102459017,0.36181640625,0.31005859375,0.4042323850235849,0.3419921875
187.0,0.390625,0.4453125,0.34375,0.3880208333333333,0.3776041666666667,0.3794376148897059,0.39845493861607145,0.3759765625,0.3212890625,0.32991803278688525,0.453125,0.326171875,0.4039836379716981,0.35732421875
187.5,0.390625,0.43359375,0.34375,0.3828125,0.3701171875,0.3787626378676471,0.39520263671875,0.3721400669642857,0.3212890625,0.32823706454918034,0.46533203125,0.3348388671875,0.4037348909198113,0.37265625
188.0,0.390625,0.421875,0.34375,0.3743489583333333,0.3626302083333333,0.37808766084558826,0.39195033482142855,0.36830357142857145,0.3212890625,0.3265560963114754,0.4775390625,0.343505859375,0.40348614386792453,0.38798828125
189.0,0.390625,0.4140625,0.34375,0.3658854166666667,0.3551432291666667,0.37741268382352944,0.38869803292410715,0.36446707589285715,0.3212890625,0.3248751280737705,0.31591796875,0.412109375,0.40323739681603776,0.4033203125
190.0,0.390625,0.40625,0.34375,0.357421875,0.34765625,0.37673770680147056,0.3854457310267857,0.36063058035714285,0.3212890625,0.3231941598360656,0.341064453125,0.30029296875,0.40298864976415094,0.32470703125
191.0,0.390625,0.40384114583333336,0.34375,0.3561197916666667,0.34765625,0.37606272977941174,0.3821934291294643,0.35679408482142855,0.3212890625,0.32151319159836067,0.33984375,0.3076171875,0.4027399027122642,0.35009765625
192.0,0.390625,0.40143229166666666,0.34375,0.3548177083333333,0.34765625,0.3753877527573529,0.37894112723214285,0.3529575892857143,0.32861328125,0.31983222336065575,0.31494140625,0.31494140625,0.40249115566037735,0.32861328125
192.5,0.390625,0.3990234375,0.34375,0.353515625,0.34765625,0.3747127757352941,0.37568882533482145,0.34912109375,0.319091796875,0.31815125512295084,0.31375254755434784,0.31494140625,0.4022424086084906,0.3524576822916667
193.0,0.390625,0.3966145833333333,0.34375,0.34765625,0.3424479166666667,0.3740377987132353,0.3724365234375,0.3452845982142857,0.3095703125,0.3164702868852459,0.3125636888586957,0.31494140625,0.40199366155660377,0.3763020833333333
194.0,0.390625,0.3942057291666667,0.34375,0.341796875,0.3372395833333333,0.37336282169117646,0.3691842215401786,0.34144810267857145,0.3427734375,0.314789318647541,0.31137483016304346,0.3515625,0.401744914504717,0.400146484375
195.0,0.390625,0.391796875,0.34375,0.3359375,0.33203125,0.37268784466911764,0.36593191964285715,0.33761160714285715,0.31640625,0.3131083504098361,0.3101859714673913,0.29638671875,0.4014961674528302,0.28955078125
