strike,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-07-16,2021-09-17
80.0,1.5625,0.3359375,0.875,0.353515625,0.3984375,0.625,0.3828125,0.453125,0.3505859375
90.0,1.5625,0.3359375,0.875,0.353515625,0.3984375,0.625,0.3828125,0.453125,0.3505859375
95.0,1.5625,0.3359375,0.875,0.353515625,0.3984375,0.57421875,0.3828125,0.453125,0.3505859375
100.0,1.5625,0.3359375,0.75,0.353515625,0.3984375,0.5234375,0.3828125,0.453125,0.3505859375
105.0,1.125,0.3359375,0.5,0.353515625,0.3984375,0.5078125,0.3828125,0.453125,0.3505859375
110.0,1.125,0.3359375,0.65625,0.353515625,0.3984375,0.4921875,0.3828125,0.4140625,0.3505859375
115.0,1.171875,0.3359375,0.53125,0.353515625,0.3984375,0.447265625,0.3828125,0.400390625,0.3505859375
120.0,0.8125,0.3359375,0.546875,0.353515625,0.3984375,0.4140625,0.3828125,0.396484375,0.3505859375
124.0,0.828125,0.3359375,0.53125,0.353515625,0.3984375,0.4033203125,0.3740234375,0.37646484375,0.3486328125
125.0,0.84375,0.3359375,0.515625,0.353515625,0.3984375,0.392578125,0.365234375,0.3564453125,0.3466796875
126.0,0.7291666666666666,0.3359375,0.503125,0.353515625,0.3984375,0.387109375,0.36171875,0.35546875,0.3431640625
127.0,0.6145833333333334,0.3359375,0.490625,0.353515625,0.3984375,0.381640625,0.358203125,0.3544921875,0.3396484375
128.0,0.5,0.3359375,0.478125,0.353515625,0.3984375,0.376171875,0.3546875,0.353515625,0.3361328125
129.0,1.015625,0.3359375,0.465625,0.353515625,0.3984375,0.370703125,0.351171875,0.3525390625,0.3326171875
130.0,0.671875,0.3359375,0.453125,0.353515625,0.3984375,0.365234375,0.34765625,0.3515625,0.3291015625
131.0,0.5625,0.3359375,0.44296875,0.353515625,0.391796875,0.358203125,0.3447265625,0.348046875,0.32734375
132.0,0.6875,0.3359375,0.4328125,0.353515625,0.38515625,0.351171875,0.341796875,0.34453125,0.3255859375
133.0,0.6796875,0.3359375,0.42265625,0.353515625,0.378515625,0.344140625,0.3388671875,0.341015625,0.323828125
134.0,0.578125,0.3359375,0.4125,0.353515625,0.371875,0.337109375,0.3359375,0.3375,0.3220703125
135.0,0.25,0.3359375,0.40234375,0.353515625,0.365234375,0.330078125,0.3330078125,0.333984375,0.3203125
136.0,0.4375,0.3359375,0.39296875,0.353515625,0.3640625,0.3271484375,0.3275390625,0.333984375,0.3185546875
137.0,0.46875,0.3359375,0.38359375,0.353515625,0.362890625,0.32421875,0.3220703125,0.333984375,0.316796875
138.0,0.375,0.3359375,0.37421875,0.353515625,0.36171875,0.3212890625,0.3166015625,0.333984375,0.3150390625
139.0,0.375,0.3359375,0.36484375,0.353515625,0.360546875,0.318359375,0.3111328125,0.333984375,0.31328125
140.0,0.4375,0.3359375,0.35546875,0.353515625,0.359375,0.3154296875,0.3056640625,0.333984375,0.3115234375
141.0,0.4140625,0.3359375,0.351171875,0.353515625,0.34814453125,0.315625,0.3048828125,0.3302734375,0.31201171875
142.0,0.390625,0.3359375,0.346875,0.353515625,0.3369140625,0.3158203125,0.3041015625,0.3265625,0.3125
143.0,0.3671875,0.3359375,0.342578125,0.353515625,0.33203125,0.316015625,0.3033203125,0.3228515625,0.31298828125
144.0,0.3359375,0.33984375,0.33828125,0.373046875,0.3330078125,0.3162109375,0.3025390625,0.319140625,0.3134765625
145.0,0.3203125,0.3359375,0.333984375,0.32421875,0.3251953125,0.31640625,0.3017578125,0.3154296875,0.31396484375
146.0,0.3125,0.322265625,0.330859375,0.322265625,0.31640625,0.313671875,0.303125,0.31318359375,0.31396484375
147.0,0.3046875,0.34375,0.327734375,0.3359375,0.365234375,0.3109375,0.3044921875,0.3109375,0.31396484375
148.0,0.2890625,0.3046875,0.324609375,0.3427734375,0.330078125,0.308203125,0.305859375,0.30869140625,0.31396484375
149.0,0.28125,0.361328125,0.321484375,0.33984375,0.2734375,0.30546875,0.3072265625,0.3064453125,0.31396484375
150.0,0.28125,0.294921875,0.318359375,0.3291015625,0.31640625,0.302734375,0.30859375,0.30419921875,0.31396484375
152.5,0.25390625,0.294921875,0.3193359375,0.36328125,0.3232421875,0.30078125,0.299560546875,0.31640625,0.31689453125
155.0,0.25,0.33203125,0.3203125,0.34375,0.3310546875,0.298828125,0.29052734375,0.32861328125,0.31982421875
157.5,0.35546875,0.603515625,0.326171875,0.375,0.361328125,0.30908203125,0.291259765625,0.32421875,0.336181640625
160.0,0.265625,0.3837890625,0.33203125,0.46484375,0.3828125,0.3193359375,0.2919921875,0.31982421875,0.3525390625
162.5,0.38671875,0.431640625,0.375,0.4677734375,0.4580078125,0.342529296875,0.31640625,0.322509765625,0.35302734375
165.0,0.638671875,0.759765625,0.41796875,0.43212890625,0.461328125,0.36572265625,0.3408203125,0.3251953125,0.353515625
167.5,0.8466796875,0.486328125,0.46533203125,0.396484375,0.4646484375,0.425537109375,0.3505859375,0.37451171875,0.369140625
170.0,1.0546875,0.521484375,0.5126953125,0.396484375,0.46796875,0.4853515625,0.3603515625,0.423828125,0.384765625
172.5,1.12578125,0.521484375,0.52001953125,0.396484375,0.4712890625,0.35205078125,0.366943359375,0.37744140625,0.35986328125
175.0,1.196875,0.521484375,0.52734375,0.396484375,0.474609375,0.21875,0.37353515625,0.3310546875,0.3349609375
177.5,1.26796875,0.521484375,0.6041666666666666,0.396484375,0.474609375,0.21875,0.425537109375,0.3642578125,0.2646484375
180.0,1.3390625,0.521484375,0.6809895833333334,0.396484375,0.474609375,0.21875,0.4775390625,0.3974609375,0.1943359375
185.0,1.41015625,0.521484375,0.7578125,0.396484375,0.474609375,0.21875,0.474609375,0.40673828125,0.6572265625
190.0,1.41015625,0.521484375,0.771484375,0.396484375,0.474609375,0.21875,0.6998697916666666,0.416015625,0.2353515625
195.0,1.41015625,0.521484375,0.78515625,0.396484375,0.474609375,0.21875,0.9251302083333333,0.470703125,0.82177734375
200.0,1.41015625,0.521484375,0.919921875,0.396484375,0.474609375,0.21875,1.150390625,0.470703125,0.85205078125
210.0,1.41015625,0.521484375,1.0546875,0.396484375,0.474609375,0.21875,1.150390625,0.470703125,0.85205078125
215.0,1.41015625,0.521484375,1.0546875,0.396484375,0.474609375,0.21875,1.150390625,0.470703125,0.85205078125
220.0,1.41015625,0.521484375,1.0546875,0.396484375,0.474609375,0.21875,1.150390625,0.470703125,0.85205078125
225.0,1.41015625,0.521484375,1.0546875,0.396484375,0.474609375,0.21875,1.150390625,0.470703125,0.85205078125
230.0,1.41015625,0.521484375,1.0546875,0.396484375,0.474609375,0.21875,1.150390625,0.470703125,0.85205078125
