contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
XLV210319C00088000,2020-10-09 17:00:46,2.0,88.0,20.0,24.85,19.38,call,2021-03-19
XLV210319C00090000,2021-03-15 18:50:31,1.0,90.0,23.0,27.85,25.12,call,2021-03-19
XLV210319C00092000,2021-02-22 19:37:51,1.0,92.0,21.0,25.8,22.25,call,2021-03-19
XLV210319C00093000,2020-09-02 15:20:59,1.0,93.0,13.0,14.65,17.31,call,2021-03-19
XLV210319C00094000,2021-02-16 18:45:09,2.0,94.0,19.0,23.8,22.08,call,2021-03-19
XLV210319C00095000,2021-02-16 20:39:21,1.0,95.0,18.0,22.7,21.15,call,2021-03-19
XLV210319C00096000,2020-12-02 17:54:29,,96.0,17.15,18.9,16.25,call,2021-03-19
XLV210319C00097000,2021-03-15 18:41:29,36.0,97.0,16.0,20.45,18.0,call,2021-03-19
XLV210319C00098000,2021-03-02 18:47:50,1.0,98.0,15.05,20.0,16.3,call,2021-03-19
XLV210319C00099000,2021-03-05 19:59:14,6.0,99.0,14.4,18.75,13.71,call,2021-03-19
XLV210319C00100000,2021-03-08 14:30:01,6.0,100.0,13.4,17.75,14.3,call,2021-03-19
XLV210319C00101000,2021-03-02 15:24:53,4.0,101.0,12.4,16.8,13.05,call,2021-03-19
XLV210319C00102000,2021-02-24 19:48:45,1.0,102.0,11.4,15.75,13.13,call,2021-03-19
XLV210319C00103000,2021-03-05 14:30:42,4.0,103.0,10.25,14.8,8.45,call,2021-03-19
XLV210319C00104000,2021-03-15 20:05:19,21.0,104.0,10.25,11.5,11.5,call,2021-03-19
XLV210319C00105000,2021-03-15 19:25:16,13.0,105.0,8.0,11.85,10.02,call,2021-03-19
XLV210319C00106000,2021-03-15 17:06:32,1.0,106.0,7.1,10.0,9.0,call,2021-03-19
XLV210319C00107000,2021-03-15 18:41:29,35.0,107.0,6.0,10.8,8.05,call,2021-03-19
XLV210319C00108000,2021-03-10 16:58:57,4.0,108.0,5.65,9.0,6.75,call,2021-03-19
XLV210319C00109000,2021-03-11 16:57:13,2.0,109.0,4.75,9.0,5.43,call,2021-03-19
XLV210319C00111000,2021-03-15 18:08:19,6.0,111.0,2.65,7.0,4.26,call,2021-03-19
XLV210319C00112000,2021-03-12 16:06:07,11.0,112.0,1.89,6.0,2.66,call,2021-03-19
XLV210319C00113000,2021-03-15 17:04:37,12.0,113.0,1.35,5.5,2.46,call,2021-03-19
XLV210319C00114000,2021-03-15 19:06:03,36.0,114.0,1.3,2.43,1.9,call,2021-03-19
XLV210319C00115000,2021-03-15 19:35:54,374.0,115.0,1.0,1.5,1.31,call,2021-03-19
XLV210319C00116000,2021-03-15 20:03:28,120.0,116.0,0.25,5.0,0.85,call,2021-03-19
XLV210319C00117000,2021-03-15 19:54:31,80.0,117.0,0.45,0.8,0.47,call,2021-03-19
XLV210319C00118000,2021-03-15 19:56:07,306.0,118.0,0.11,5.0,0.31,call,2021-03-19
XLV210319C00119000,2021-03-15 19:31:35,125.0,119.0,0.05,5.0,0.19,call,2021-03-19
XLV210319C00120000,2021-03-15 20:05:11,45.0,120.0,0.08,0.21,0.16,call,2021-03-19
XLV210319C00121000,2021-03-15 19:08:20,51.0,121.0,0.0,5.0,0.14,call,2021-03-19
XLV210319C00122000,2021-03-12 20:25:41,6.0,122.0,0.0,5.0,0.09,call,2021-03-19
XLV210319C00123000,2021-03-15 18:33:22,1.0,123.0,0.0,0.27,0.1,call,2021-03-19
XLV210319C00124000,2021-02-22 14:30:13,5.0,124.0,0.0,5.0,0.05,call,2021-03-19
XLV210319C00125000,2021-03-15 18:20:55,23.0,125.0,0.0,0.18,0.07,call,2021-03-19
XLV210319C00130000,2021-03-12 17:49:12,10.0,130.0,0.0,0.01,0.01,call,2021-03-19
XLV210319C00135000,2021-03-12 20:34:38,2225.0,135.0,0.0,0.0,0.01,call,2021-03-19
XLV210319C00140000,2021-03-12 17:27:05,2.0,140.0,0.0,0.03,0.01,call,2021-03-19
XLV210319C00145000,2020-11-10 14:30:02,4.0,145.0,0.0,0.05,0.05,call,2021-03-19
XLV210319C00150000,2021-01-27 19:16:10,7.0,150.0,0.0,0.17,0.05,call,2021-03-19
XLV210319C00155000,2020-12-30 17:22:58,1.0,155.0,0.0,0.01,0.03,call,2021-03-19
XLV210319P00065000,2020-07-21 17:24:47,,65.0,0.1,0.49,0.43,put,2021-03-19
XLV210319P00070000,2020-10-26 13:45:43,1.0,70.0,0.0,0.0,0.24,put,2021-03-19
XLV210319P00075000,2020-10-22 19:05:39,1.0,75.0,0.0,0.22,0.45,put,2021-03-19
XLV210319P00080000,2021-02-05 14:44:06,2.0,80.0,0.0,1.27,0.02,put,2021-03-19
XLV210319P00085000,2021-02-23 16:00:35,1.0,85.0,0.0,0.01,0.02,put,2021-03-19
XLV210319P00087000,2020-12-28 14:31:41,2.0,87.0,0.07,0.16,0.28,put,2021-03-19
XLV210319P00088000,2021-01-11 17:17:07,29.0,88.0,0.0,0.4,0.07,put,2021-03-19
XLV210319P00089000,2021-02-05 20:23:30,5.0,89.0,0.0,0.1,0.03,put,2021-03-19
XLV210319P00090000,2021-03-11 16:19:21,2.0,90.0,0.0,5.0,0.01,put,2021-03-19
XLV210319P00091000,2020-11-09 19:52:33,1.0,91.0,0.28,0.54,0.84,put,2021-03-19
XLV210319P00092000,2021-02-05 20:45:48,2.0,92.0,0.0,0.14,0.06,put,2021-03-19
XLV210319P00093000,2021-02-11 15:26:20,1.0,93.0,0.06,0.25,0.05,put,2021-03-19
XLV210319P00094000,2021-02-24 18:22:59,10.0,94.0,0.0,5.0,0.06,put,2021-03-19
XLV210319P00095000,2021-02-24 18:22:02,5.0,95.0,0.0,5.0,0.04,put,2021-03-19
XLV210319P00096000,2021-02-16 18:51:09,7.0,96.0,0.0,5.0,0.08,put,2021-03-19
XLV210319P00097000,2021-03-09 15:05:04,2.0,97.0,0.0,4.65,0.01,put,2021-03-19
XLV210319P00098000,2021-03-15 14:56:29,5.0,98.0,0.0,5.0,0.04,put,2021-03-19
XLV210319P00099000,2021-03-04 15:14:58,3.0,99.0,0.0,5.0,0.08,put,2021-03-19
XLV210319P00100000,2021-03-12 19:37:30,3.0,100.0,0.0,0.05,0.05,put,2021-03-19
XLV210319P00101000,2021-03-05 16:58:52,10.0,101.0,0.0,5.0,0.02,put,2021-03-19
XLV210319P00103000,2021-03-15 14:56:29,5.0,103.0,0.0,0.8,0.07,put,2021-03-19
XLV210319P00104000,2021-03-15 16:18:46,207.0,104.0,0.0,0.01,0.03,put,2021-03-19
XLV210319P00105000,2021-03-15 19:14:27,2.0,105.0,0.0,0.11,0.02,put,2021-03-19
XLV210319P00106000,2021-03-10 15:50:25,3.0,106.0,0.0,5.0,0.05,put,2021-03-19
XLV210319P00107000,2021-03-11 17:24:09,24.0,107.0,0.0,5.0,0.06,put,2021-03-19
XLV210319P00108000,2021-03-12 20:46:11,13.0,108.0,0.0,5.0,0.05,put,2021-03-19
XLV210319P00109000,2021-03-15 19:56:20,14.0,109.0,0.05,0.11,0.07,put,2021-03-19
XLV210319P00110000,2021-03-15 19:54:32,272.0,110.0,0.05,0.16,0.1,put,2021-03-19
XLV210319P00111000,2021-03-15 19:26:36,24.0,111.0,0.07,0.17,0.16,put,2021-03-19
XLV210319P00112000,2021-03-15 19:53:17,207.0,112.0,0.2,0.57,0.24,put,2021-03-19
XLV210319P00113000,2021-03-15 19:53:18,365.0,113.0,0.22,0.59,0.38,put,2021-03-19
XLV210319P00114000,2021-03-15 19:55:08,346.0,114.0,0.27,0.99,0.59,put,2021-03-19
XLV210319P00115000,2021-03-15 19:54:48,85.0,115.0,0.17,5.0,0.99,put,2021-03-19
XLV210319P00116000,2021-03-12 20:34:05,1.0,116.0,0.27,5.0,1.94,put,2021-03-19
XLV210319P00117000,2021-03-15 18:37:36,34.0,117.0,0.43,5.0,2.31,put,2021-03-19
XLV210319P00118000,2021-03-15 19:48:04,34.0,118.0,0.96,5.5,2.96,put,2021-03-19
XLV210319P00119000,2021-03-09 15:30:42,3.0,119.0,2.16,6.0,4.25,put,2021-03-19
XLV210319P00120000,2021-03-15 16:51:15,2.0,120.0,4.2,7.0,5.21,put,2021-03-19
XLV210319P00123000,2021-03-01 19:08:58,11.0,123.0,5.25,10.0,8.5,put,2021-03-19
XLV210319P00125000,2021-02-17 16:38:39,5.0,125.0,7.25,12.0,9.0,put,2021-03-19
XLV210319P00130000,2021-01-28 19:20:18,6.0,130.0,14.7,19.5,13.05,put,2021-03-19
XLV210319P00135000,2021-01-28 14:49:18,1.0,135.0,19.7,24.5,18.9,put,2021-03-19
XLV210319P00140000,2021-01-28 14:49:20,,140.0,24.7,29.5,23.9,put,2021-03-19
XLV210326C00113500,2021-03-15 18:25:35,1.0,113.5,0.6,5.0,2.5,call,2021-03-26
XLV210326C00114000,2021-03-12 15:28:32,1.0,114.0,0.39,3.9,1.62,call,2021-03-26
XLV210326C00114500,2021-03-15 15:37:33,25.0,114.5,0.35,3.95,1.48,call,2021-03-26
XLV210326C00115000,2021-03-15 19:48:35,8.0,115.0,0.3,3.2,1.45,call,2021-03-26
XLV210326C00115500,2021-03-15 17:13:52,9.0,115.5,0.24,3.2,1.2,call,2021-03-26
XLV210326C00116000,2021-03-15 16:52:17,3.0,116.0,0.18,2.86,1.16,call,2021-03-26
XLV210326C00116500,2021-03-15 18:03:08,7.0,116.5,0.16,2.44,0.84,call,2021-03-26
XLV210326C00117000,2021-03-15 18:55:26,26.0,117.0,0.14,0.96,0.75,call,2021-03-26
XLV210326C00117500,2021-03-15 17:21:56,6915.0,117.5,0.55,1.24,0.62,call,2021-03-26
XLV210326C00118000,2021-03-15 18:09:03,8.0,118.0,0.09,1.95,0.55,call,2021-03-26
XLV210326C00118500,2021-03-03 19:02:31,9.0,118.5,0.06,1.95,0.28,call,2021-03-26
XLV210326C00119000,2021-03-15 19:31:50,10.0,119.0,0.05,1.75,0.36,call,2021-03-26
XLV210326C00119500,2021-03-15 19:23:37,4.0,119.5,0.04,1.77,0.31,call,2021-03-26
XLV210326C00120000,2021-03-15 18:26:23,231.0,120.0,0.0,0.3,0.27,call,2021-03-26
XLV210326C00121000,2021-03-02 19:30:00,1.0,121.0,0.0,1.63,0.09,call,2021-03-26
XLV210326C00121500,2021-02-23 20:44:46,4.0,121.5,0.0,1.6,0.26,call,2021-03-26
XLV210326C00122000,2021-03-15 17:43:28,20.0,122.0,0.01,1.58,0.17,call,2021-03-26
XLV210326C00122500,2021-03-15 17:42:54,79.0,122.5,0.0,1.56,0.16,call,2021-03-26
XLV210326C00125000,2021-03-03 18:02:22,1.0,125.0,0.0,0.5,0.1,call,2021-03-26
XLV210326C00135000,2021-03-15 16:50:11,250.0,135.0,0.0,1.44,0.06,call,2021-03-26
