strike,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-06-30,2021-07-02,2021-07-16,2021-08-20,2021-09-17,2021-09-30,2021-12-17,2021-12-31
51.0,0.3203125,0.28515625,0.28515625,0.3046875,0.328125,0.326171875,0.3359375,0.33984375,0.33203125,0.36328125,0.39453125,0.3359375,0.3544921875
51.5,0.296875,0.3046875,0.2890625,0.30859375,0.33203125,0.3291015625,0.3359375,0.3408203125,0.3408203125,0.35009765625,0.34912109375,0.33740234375,0.35693359375
52.0,0.2890625,0.26953125,0.2734375,0.3125,0.3203125,0.33203125,0.3359375,0.341796875,0.349609375,0.3369140625,0.3037109375,0.3388671875,0.359375
52.5,0.25,0.28125,0.2890625,0.310546875,0.4296875,0.326171875,0.3359375,0.33203125,0.3701171875,0.3603515625,0.30224609375,0.3369140625,0.33544921875
53.0,0.2578125,0.2734375,0.26171875,0.30859375,0.4609375,0.3203125,0.3359375,0.322265625,0.390625,0.3837890625,0.30078125,0.3349609375,0.3115234375
53.5,0.1875,0.26171875,0.2578125,0.2998046875,0.40625,0.380859375,0.3359375,0.328125,0.35546875,0.37841796875,0.2958984375,0.34814453125,0.32470703125
54.0,0.25,0.2109375,0.2890625,0.291015625,0.34375,0.44140625,0.3359375,0.333984375,0.3203125,0.373046875,0.291015625,0.361328125,0.337890625
54.5,0.125,0.140625,0.2421875,0.2841796875,0.1875,0.333984375,0.3359375,0.333984375,0.2880859375,0.3515625,0.3173828125,0.3505859375,0.31689453125
55.0,0.703125,0.318359375,0.2265625,0.27734375,0.34375,0.2265625,0.3359375,0.333984375,0.255859375,0.330078125,0.34375,0.33984375,0.2958984375
55.5,0.6796875,0.49609375,0.2265625,0.263671875,0.34375,0.3447265625,0.3359375,0.37109375,0.27734375,0.283203125,0.4892578125,0.31005859375,0.28759765625
56.0,0.65625,0.4921875,0.2265625,0.25,0.34375,0.462890625,0.3359375,0.408203125,0.298828125,0.236328125,0.634765625,0.2802734375,0.279296875
56.5,0.65625,0.4921875,0.2265625,0.341796875,0.34375,0.6875,0.3359375,0.4287109375,0.3203125,0.26953125,0.453125,0.3095703125,0.31396484375
57.0,0.65625,0.4921875,0.2265625,0.43359375,0.34375,0.912109375,0.3359375,0.44921875,0.341796875,0.302734375,0.271484375,0.3388671875,0.3486328125
57.5,0.65625,0.4921875,0.2265625,0.4482421875,0.34375,0.6259765625,0.3359375,0.44765625,0.5068359375,0.4130859375,0.4892578125,0.345703125,0.38330078125
58.0,0.65625,0.4921875,0.2265625,0.462890625,0.34375,0.33984375,0.3359375,0.44609375,0.671875,0.5234375,0.70703125,0.3525390625,0.41796875
58.5,0.65625,0.4921875,0.2265625,0.4775390625,0.34375,0.703125,0.3359375,0.44453125,0.44140625,0.5517578125,0.5615234375,0.359375,0.45263671875
59.0,0.65625,0.4921875,0.2265625,0.4921875,0.34375,1.06640625,0.3359375,0.44296875,0.2109375,0.580078125,0.416015625,0.3662109375,0.4873046875
60.0,0.65625,0.4921875,0.2265625,0.390625,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.34765625,0.361328125,0.373046875,0.52197265625
61.0,0.65625,0.4921875,0.2265625,0.42578125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.611328125,0.3916015625,0.36328125,0.556640625
62.0,0.65625,0.4921875,0.2265625,0.4609375,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.673828125,0.365234375,0.3662109375,0.56591796875
63.0,0.65625,0.4921875,0.2265625,0.630859375,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.640625,0.390625,0.369140625,0.5751953125
64.0,0.65625,0.4921875,0.2265625,0.80078125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.650390625,0.521484375,0.37109375,0.58447265625
65.0,0.65625,0.4921875,0.2265625,0.970703125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.68359375,0.65234375,0.373046875,0.59375
66.0,0.65625,0.4921875,0.2265625,1.140625,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.37109375,0.65234375,0.379150390625,0.59375
67.0,0.65625,0.4921875,0.2265625,1.4296875,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.662109375,0.65234375,0.38525390625,0.59375
68.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.671875,0.65234375,0.391357421875,0.59375
69.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.67578125,0.65234375,0.3974609375,0.59375
70.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.48828125,0.65234375,0.403564453125,0.59375
71.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.7890625,0.65234375,0.40966796875,0.59375
72.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.779296875,0.65234375,0.415771484375,0.59375
75.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.9951171875,0.65234375,0.421875,0.59375
76.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.8854166666666666,0.65234375,0.421875,0.59375
77.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.7757161458333334,0.65234375,0.421875,0.59375
78.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.666015625,0.65234375,0.421875,0.59375
80.0,0.65625,0.4921875,0.2265625,0.98828125,0.34375,0.51171875,0.3359375,0.44140625,0.2109375,0.666015625,0.65234375,0.421875,0.59375
