strike,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-06-30,2021-07-02,2021-07-16,2021-08-20,2021-09-17,2021-09-30,2021-12-17,2021-12-31
38.0,0.3984375,0.421875,0.3515625,0.80078125,0.33203125,0.7291666666666667,0.3046875,0.328125,0.333984375,0.681640625,0.5703125,0.4140625,0.27734375
39.0,0.3984375,0.421875,0.3515625,0.5,0.33203125,0.515625,0.3046875,0.328125,0.333984375,0.60546875,0.607421875,0.4140625,0.27734375
40.0,0.3984375,0.421875,0.3515625,0.74609375,0.33203125,0.5598958333333334,0.3046875,0.328125,0.333984375,0.5556640625,0.515625,0.4140625,0.27734375
41.0,0.3984375,0.421875,0.3515625,0.5546875,0.33203125,0.6041666666666666,0.3046875,0.328125,0.333984375,0.505859375,0.34765625,0.4140625,0.27734375
42.0,0.3984375,0.421875,0.3515625,0.83203125,0.33203125,0.6484375,0.3046875,0.328125,0.333984375,0.40625,0.3421223958333333,0.4140625,0.27734375
43.0,0.3984375,0.421875,0.3515625,1.109375,0.33203125,0.4296875,0.3046875,0.328125,0.333984375,0.48828125,0.3365885416666667,0.4140625,0.27734375
43.5,0.3984375,0.421875,0.3515625,0.890625,0.33203125,0.36328125,0.3046875,0.37890625,0.333984375,0.431640625,0.3310546875,0.4140625,0.27734375
44.0,0.3984375,0.421875,0.3515625,0.671875,0.33203125,0.296875,0.3046875,0.4296875,0.333984375,0.375,0.3255208333333333,0.4140625,0.27734375
44.5,0.3984375,0.421875,0.3515625,0.58203125,0.33203125,0.294921875,0.3046875,0.3828125,0.333984375,0.3447265625,0.3199869791666667,0.4140625,0.27734375
45.0,0.3984375,0.421875,0.3515625,0.4921875,0.33203125,0.29296875,0.3046875,0.3359375,0.333984375,0.314453125,0.314453125,0.4140625,0.27734375
45.5,0.3984375,0.421875,0.3515625,0.501953125,0.33203125,0.291015625,0.3046875,0.482421875,0.333984375,0.2939453125,0.2919921875,0.4140625,0.275390625
46.0,0.3984375,0.421875,0.3515625,0.51171875,0.33203125,0.2890625,0.3046875,0.62890625,0.333984375,0.2734375,0.26953125,0.4140625,0.2734375
46.5,0.3984375,0.421875,0.3515625,0.5004340277777778,0.33203125,0.30859375,0.3046875,0.47265625,0.333984375,0.306640625,0.3046875,0.4140625,0.2978515625
47.0,0.3984375,0.421875,0.3515625,0.4891493055555556,0.33203125,0.328125,0.3046875,0.31640625,0.333984375,0.33984375,0.33984375,0.4140625,0.322265625
47.5,0.3984375,0.421875,0.3515625,0.4778645833333333,0.33203125,0.34375,0.3131510416666667,0.337890625,0.333984375,0.3349609375,0.3369140625,0.4140625,0.29736328125
48.0,0.3984375,0.421875,0.3515625,0.4665798611111111,0.33203125,0.359375,0.3216145833333333,0.359375,0.333984375,0.330078125,0.333984375,0.4140625,0.2724609375
48.5,0.3984375,0.421875,0.3515625,0.4552951388888889,0.33203125,0.365234375,0.330078125,0.3642578125,0.333984375,0.341796875,0.302734375,0.38623046875,0.28662109375
49.0,0.3984375,0.421875,0.3515625,0.4440104166666667,0.33203125,0.37109375,0.3385416666666667,0.369140625,0.333984375,0.353515625,0.271484375,0.3583984375,0.30078125
49.5,0.3984375,0.3671875,0.3515625,0.4327256944444444,0.33203125,0.337890625,0.3470052083333333,0.3310546875,0.32421875,0.3271484375,0.2890625,0.328125,0.29931640625
50.0,0.3984375,0.375,0.3515625,0.4214409722222222,0.33203125,0.3046875,0.35546875,0.29296875,0.314453125,0.30078125,0.306640625,0.2978515625,0.2978515625
50.5,0.4296875,0.3359375,0.36328125,0.41015625,0.30859375,0.3203125,0.34921875,0.2958984375,0.330078125,0.3056640625,0.3076171875,0.28759765625,0.28173828125
51.0,0.3671875,0.31640625,0.359375,0.3988715277777778,0.3671875,0.3359375,0.34296875,0.298828125,0.345703125,0.310546875,0.30859375,0.27734375,0.265625
51.5,0.3359375,0.30859375,0.3828125,0.3875868055555556,0.36328125,0.3310546875,0.33671875,0.3134765625,0.3310546875,0.3111979166666667,0.30859375,0.2919921875,0.2861328125
52.0,0.3203125,0.35546875,0.35546875,0.37630208333333337,0.3359375,0.326171875,0.33046875,0.328125,0.31640625,0.3118489583333333,0.30859375,0.306640625,0.306640625
52.5,0.296875,0.3046875,0.3203125,0.3650173611111111,0.32421875,0.318359375,0.32421875,0.3193359375,0.314453125,0.3125,0.30224609375,0.3046875,0.296875
53.0,0.3046875,0.296875,0.34375,0.3537326388888889,0.333984375,0.310546875,0.3203125,0.310546875,0.3125,0.3131510416666667,0.2958984375,0.302734375,0.287109375
53.5,0.2890625,0.3203125,0.34765625,0.34244791666666663,0.28125,0.310546875,0.28125,0.3056640625,0.3125,0.3138020833333333,0.3046875,0.30078125,0.2939453125
54.0,0.3046875,0.296875,0.33984375,0.3311631944444444,0.3515625,0.310546875,0.28125,0.30078125,0.3125,0.314453125,0.3134765625,0.298828125,0.30078125
54.5,0.296875,0.296875,0.328125,0.3198784722222222,0.32421875,0.3154296875,0.287109375,0.302734375,0.3115234375,0.3151041666666667,0.31298828125,0.2958984375,0.2998046875
55.0,0.3046875,0.30078125,0.3046875,0.30859375,0.31640625,0.3203125,0.29296875,0.3046875,0.310546875,0.3157552083333333,0.3125,0.29296875,0.298828125
55.5,0.328125,0.3046875,0.3203125,0.30859375,0.421875,0.3125,0.298828125,0.30859375,0.3134765625,0.31640625,0.3095703125,0.2939453125,0.30078125
56.0,0.328125,0.296875,0.328125,0.30859375,0.3125,0.3046875,0.3046875,0.3125,0.31640625,0.3170572916666667,0.306640625,0.294921875,0.302734375
56.5,0.34375,0.3125,0.3203125,0.3046875,0.33203125,0.30859375,0.33984375,0.30859375,0.32421875,0.3177083333333333,0.3056640625,0.296875,0.3017578125
57.0,0.359375,0.328125,0.33984375,0.30078125,0.3203125,0.3125,0.326171875,0.3046875,0.33203125,0.318359375,0.3046875,0.298828125,0.30078125
57.5,0.375,0.328125,0.345703125,0.310546875,0.33203125,0.310546875,0.3154296875,0.30859375,0.330078125,0.31640625,0.30859375,0.30078125,0.2998046875
58.0,0.25,0.328125,0.3515625,0.3203125,0.3203125,0.30859375,0.3046875,0.3125,0.328125,0.314453125,0.3125,0.302734375,0.298828125
58.5,0.375,0.359375,0.328125,0.3203125,0.31640625,0.33203125,0.3125,0.314453125,0.3203125,0.32421875,0.3037109375,0.30078125,0.3017578125
59.0,0.4375,0.34375,0.3125,0.3203125,0.328125,0.35546875,0.322265625,0.31640625,0.3125,0.333984375,0.294921875,0.298828125,0.3046875
60.0,0.25,0.34375,0.359375,0.328125,0.33984375,0.34375,0.33203125,0.31640625,0.32421875,0.322265625,0.30859375,0.2978515625,0.2900390625
61.0,0.3625,0.34375,0.38125,0.328125,0.3671875,0.34375,0.346875,0.321875,0.318359375,0.322265625,0.345703125,0.2978515625,0.310546875
62.0,0.475,0.34375,0.403125,0.359375,0.39453125,0.3359375,0.36171875,0.32734375,0.33984375,0.330078125,0.31640625,0.2939453125,0.30078125
63.0,0.5875,0.34375,0.425,0.3645833333333333,0.421875,0.34375,0.3765625,0.3328125,0.34765625,0.33203125,0.30859375,0.298828125,0.3115234375
64.0,0.7,0.34375,0.446875,0.3697916666666667,0.44921875,0.37890625,0.39140625,0.33828125,0.345703125,0.326171875,0.314453125,0.3056640625,0.30908203125
65.0,0.8125,0.34375,0.46875,0.375,0.4765625,0.4140625,0.40625,0.34375,0.341796875,0.337890625,0.3203125,0.3125,0.306640625
66.0,0.8125,0.34375,0.46875,0.40625,0.4765625,0.4140625,0.40625,0.35,0.375,0.3359375,0.3203125,0.3140625,0.306640625
67.0,0.8125,0.34375,0.46875,0.40625,0.4765625,0.4140625,0.40625,0.35625,0.359375,0.337890625,0.3203125,0.315625,0.306640625
68.0,0.8125,0.34375,0.46875,0.4375,0.4765625,0.4140625,0.40625,0.3625,0.34375,0.34765625,0.3203125,0.3171875,0.306640625
69.0,0.8125,0.34375,0.46875,0.25,0.4765625,0.4140625,0.40625,0.36875,0.3515625,0.35546875,0.3203125,0.31875,0.306640625
70.0,0.8125,0.34375,0.46875,0.46875,0.4765625,0.4140625,0.40625,0.375,0.359375,0.35546875,0.3203125,0.3203125,0.306640625
71.0,0.8125,0.34375,0.46875,0.53125,0.4765625,0.4140625,0.40625,0.375,0.359375,0.37109375,0.3203125,0.328125,0.306640625
72.0,0.8125,0.34375,0.46875,0.5,0.4765625,0.4140625,0.40625,0.375,0.359375,0.34765625,0.3203125,0.3359375,0.306640625
75.0,0.8125,0.34375,0.46875,0.5,0.4765625,0.4140625,0.40625,0.375,0.359375,0.375,0.3203125,0.34375,0.306640625
76.0,0.8125,0.34375,0.46875,0.625,0.4765625,0.4140625,0.40625,0.375,0.359375,0.3984375,0.3203125,0.3447265625,0.306640625
77.0,0.8125,0.34375,0.46875,0.625,0.4765625,0.4140625,0.40625,0.375,0.359375,0.3984375,0.3203125,0.345703125,0.306640625
78.0,0.8125,0.34375,0.46875,0.5,0.4765625,0.4140625,0.40625,0.375,0.359375,0.4375,0.3203125,0.3466796875,0.306640625
80.0,0.8125,0.34375,0.46875,0.625,0.4765625,0.4140625,0.40625,0.375,0.359375,0.390625,0.3203125,0.34765625,0.306640625
