strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-09-17,2021-12-17
0.5,1.0,0.75,1.25,1.4375,1.375,1.0,1.0,1.125
1.0,1.0,0.75,1.25,1.4375,1.375,1.0,1.0,1.125
1.5,1.0,0.75,1.25,1.4375,1.375,1.0,1.0,1.28125
2.0,1.0,0.75,1.25,1.4375,1.375,1.0,1.0,1.4375
2.5,1.0,0.75,1.25,1.4375,1.375,0.9375,1.125,1.421875
3.0,1.0,0.75,1.25,1.4375,1.375,0.875,1.25,1.40625
3.5,0.5,0.75,0.9375,0.9375,1.125,1.03125,1.328125,1.4375
4.0,0.875,0.9375,1.125,1.125,1.1875,1.1875,1.40625,1.46875
4.5,1.125,1.1875,1.25,1.28125,1.3125,1.3125,1.4375,1.4921875
5.0,1.25,1.3125,1.375,1.4375,1.375,1.4375,1.46875,1.515625
5.5,1.75,1.5,1.5625,1.5,1.5,1.5,1.515625,1.5859375
6.0,1.75,1.625,1.625,1.65625,1.59375,1.5625,1.5625,1.65625
6.5,1.75,1.75,1.75,1.6875,1.8125,1.640625,1.5859375,1.640625
7.0,1.75,1.875,1.8125,1.75,1.75,1.71875,1.609375,1.625
7.5,1.75,1.875,1.875,1.9375,1.875,1.765625,1.6484375,1.59375
8.0,1.75,1.875,1.9375,1.875,1.875,1.8125,1.6875,1.5625
8.5,1.75,1.875,1.9375,1.9375,1.9375,1.84375,1.703125,1.65625
9.0,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.71875,1.75
9.5,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.734375,1.7265625
10.0,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.75,1.703125
10.5,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.796875,1.703125
11.0,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.84375,1.703125
11.5,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.8359375,1.703125
12.0,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.828125,1.703125
12.5,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.8515625,1.703125
13.0,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.875,1.703125
14.0,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.875,1.703125
15.0,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.9375,1.703125
16.0,1.75,1.875,1.9375,1.9375,1.9375,1.875,1.90625,1.703125
