strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-09-17,2021-12-17
0.5,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.125
1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.125
1.5,1.0,1.0,1.0,1.0,1.0,1.25,1.15625,1.203125
2.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0625,1.28125
2.5,1.0,1.0,1.25,1.0,1.0,1.09375,1.125,1.3203125
3.0,1.0,1.0,0.75,0.75,0.875,0.9375,1.1875,1.359375
3.5,0.75,0.75,0.875,0.9375,0.96875,1.0625,1.3125,1.421875
4.0,0.8125,1.0,1.125,1.15625,1.125,1.1875,1.4375,1.484375
4.5,1.125,1.25,1.21875,1.3125,1.25,1.3125,1.46875,1.4609375
5.0,1.5,1.375,1.375,1.3125,1.4375,1.4375,1.5,1.4375
5.5,1.25,1.5625,1.46875,0.8125,1.46875,1.53125,1.5,1.5234375
6.0,1.75,1.625,1.5625,0.5,1.5,1.625,1.5,1.609375
6.5,1.75,1.75,1.375,1.0,1.5416666666666667,1.65625,1.5234375,1.6171875
7.0,1.75,1.75,1.375,1.375,1.5833333333333333,1.6875,1.546875,1.625
7.5,1.75,1.75,1.375,1.375,1.625,1.78125,1.5859375,1.6484375
8.0,1.75,1.75,1.375,1.375,1.625,1.875,1.625,1.671875
8.5,1.75,1.75,1.375,1.375,1.625,1.84375,1.6796875,1.59375
9.0,1.75,1.75,1.375,1.375,1.625,1.8125,1.734375,1.515625
9.5,1.75,1.75,1.375,1.375,1.625,1.8125,1.75,1.59375
10.0,1.75,1.75,1.375,1.375,1.625,1.8125,1.765625,1.671875
10.5,1.75,1.75,1.375,1.375,1.625,1.8125,1.5859375,1.671875
11.0,1.75,1.75,1.375,1.375,1.625,1.8125,1.40625,1.671875
11.5,1.75,1.75,1.375,1.375,1.625,1.8125,1.609375,1.671875
12.0,1.75,1.75,1.375,1.375,1.625,1.8125,1.8125,1.671875
12.5,1.75,1.75,1.375,1.375,1.625,1.8125,1.84375,1.671875
13.0,1.75,1.75,1.375,1.375,1.625,1.8125,1.875,1.671875
14.0,1.75,1.75,1.375,1.375,1.625,1.8125,1.75,1.671875
15.0,1.75,1.75,1.375,1.375,1.625,1.8125,1.625,1.671875
16.0,1.75,1.75,1.375,1.375,1.625,1.8125,1.703125,1.671875
