contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
BAC210416C00022000,2021-04-01 18:45:46,52.0,22.0,17.75,18.25,17.55,call,2021-04-16,0.005479452054794521,
BAC210416C00023000,2021-03-03 20:17:04,80.0,23.0,15.95,17.0,13.9,call,2021-04-16,0.005479452054794521,
BAC210416C00024000,2021-02-11 14:32:03,1.0,24.0,13.5,14.25,9.1,call,2021-04-16,0.005479452054794521,
BAC210416C00025000,2021-04-14 14:49:28,50.0,25.0,14.8,14.95,15.0,call,2021-04-16,0.005479452054794521,
BAC210416C00026000,2021-04-09 19:03:52,1.0,26.0,13.6,14.3,13.72,call,2021-04-16,0.005479452054794521,
BAC210416C00027000,2021-04-08 13:59:19,1.0,27.0,12.55,13.15,12.58,call,2021-04-16,0.005479452054794521,
BAC210416C00028000,2021-04-14 18:57:00,49.0,28.0,11.8,12.3,11.9,call,2021-04-16,0.005479452054794521,
BAC210416C00029000,2021-04-14 19:33:44,8.0,29.0,10.75,11.35,10.9,call,2021-04-16,0.005479452054794521,1.75
BAC210416C00030000,2021-04-14 19:58:45,79.0,30.0,9.8,10.25,9.85,call,2021-04-16,0.005479452054794521,
BAC210416C00031000,2021-04-14 18:46:37,192.0,31.0,8.8,9.05,8.94,call,2021-04-16,0.005479452054794521,1.875
BAC210416C00032000,2021-04-14 17:46:46,100.0,32.0,7.8,7.95,8.08,call,2021-04-16,0.005479452054794521,
BAC210416C00032500,2021-04-05 18:38:49,1.0,32.5,7.3,7.8,7.05,call,2021-04-16,0.005479452054794521,
BAC210416C00033000,2021-04-14 19:02:36,24.0,33.0,6.8,6.95,6.87,call,2021-04-16,0.005479452054794521,
BAC210416C00033500,2021-04-01 15:47:38,1.0,33.5,6.3,6.5,5.89,call,2021-04-16,0.005479452054794521,
BAC210416C00034000,2021-04-14 19:44:38,127.0,34.0,5.8,5.95,5.91,call,2021-04-16,0.005479452054794521,1.125
BAC210416C00034500,2021-04-14 18:56:46,16.0,34.5,5.35,5.45,5.44,call,2021-04-16,0.005479452054794521,1.125
BAC210416C00035000,2021-04-14 19:33:01,216.0,35.0,4.85,4.95,4.95,call,2021-04-16,0.005479452054794521,1.0625
BAC210416C00035500,2021-04-14 19:56:15,8.0,35.5,4.3,4.45,4.4,call,2021-04-16,0.005479452054794521,0.75
BAC210416C00036000,2021-04-14 19:57:34,881.0,36.0,3.8,3.95,3.86,call,2021-04-16,0.005479452054794521,
BAC210416C00036500,2021-04-14 15:46:50,19.0,36.5,3.35,3.6,3.7,call,2021-04-16,0.005479452054794521,1.25
BAC210416C00038000,2021-04-14 19:59:12,4905.0,38.0,1.92,2.02,1.94,call,2021-04-16,0.005479452054794521,0.5
BAC210416C00038500,2021-04-14 19:58:28,666.0,38.5,1.49,1.57,1.48,call,2021-04-16,0.005479452054794521,0.4375
BAC210416C00039000,2021-04-14 19:59:47,3815.0,39.0,1.11,1.17,1.13,call,2021-04-16,0.005479452054794521,0.5
BAC210416C00039500,2021-04-14 19:58:58,6303.0,39.5,0.77,0.8,0.77,call,2021-04-16,0.005479452054794521,0.46875
BAC210416C00040000,2021-04-14 19:59:54,36900.0,40.0,0.52,0.54,0.52,call,2021-04-16,0.005479452054794521,0.484375
BAC210416C00040500,2021-04-14 19:59:34,10799.0,40.5,0.32,0.34,0.32,call,2021-04-16,0.005479452054794521,0.484375
BAC210416C00041000,2021-04-14 19:59:41,14637.0,41.0,0.2,0.21,0.2,call,2021-04-16,0.005479452054794521,0.5
BAC210416C00041500,2021-04-14 19:59:57,3874.0,41.5,0.13,0.14,0.13,call,2021-04-16,0.005479452054794521,0.53125
BAC210416C00042000,2021-04-14 19:59:52,6584.0,42.0,0.08,0.09,0.09,call,2021-04-16,0.005479452054794521,0.5625
BAC210416C00042500,2021-04-14 19:59:40,904.0,42.5,0.05,0.06,0.06,call,2021-04-16,0.005479452054794521,0.625
BAC210416C00043000,2021-04-14 19:56:39,1249.0,43.0,0.03,0.04,0.04,call,2021-04-16,0.005479452054794521,0.625
BAC210416C00043500,2021-04-14 18:54:10,285.0,43.5,0.02,0.03,0.02,call,2021-04-16,0.005479452054794521,0.625
BAC210416C00044000,2021-04-14 19:46:51,158.0,44.0,0.02,0.03,0.03,call,2021-04-16,0.005479452054794521,0.75
BAC210416C00045000,2021-04-14 19:52:54,318.0,45.0,0.01,0.02,0.01,call,2021-04-16,0.005479452054794521,0.5
BAC210416C00046000,2021-04-14 19:42:49,454.0,46.0,0.01,0.02,0.01,call,2021-04-16,0.005479452054794521,0.5
BAC210416C00047000,2021-04-14 18:28:39,34.0,47.0,0.0,0.01,0.03,call,2021-04-16,0.005479452054794521,1.125
BAC210416C00048000,2021-04-09 15:34:22,15.0,48.0,0.0,0.01,0.01,call,2021-04-16,0.005479452054794521,1.0
BAC210416C00049000,2021-04-09 13:43:17,10.0,49.0,0.0,0.01,0.02,call,2021-04-16,0.005479452054794521,1.25
BAC210416C00050000,2021-04-14 19:43:09,10.0,50.0,0.0,0.01,0.01,call,2021-04-16,0.005479452054794521,1.0
BAC210416C00053000,2021-04-07 13:30:07,,53.0,0.0,0.03,0.01,call,2021-04-16,0.005479452054794521,1.0
BAC210416C00057000,2021-03-31 14:32:25,,57.0,0.0,0.03,0.02,call,2021-04-16,0.005479452054794521,
BAC210416P00022000,2021-03-23 19:57:27,100.0,22.0,0.0,0.07,0.02,put,2021-04-16,0.005479452054794521,
BAC210416P00023000,2021-03-22 13:51:20,1.0,23.0,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,
BAC210416P00024000,2021-03-19 13:30:02,15.0,24.0,0.0,0.03,0.01,put,2021-04-16,0.005479452054794521,
BAC210416P00025000,2021-04-05 13:35:28,12.0,25.0,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,
BAC210416P00026000,2021-04-05 14:03:27,3.0,26.0,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,
BAC210416P00027000,2021-04-06 16:19:14,22.0,27.0,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,
BAC210416P00028000,2021-04-08 19:23:19,5.0,28.0,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,1.5
BAC210416P00029000,2021-04-05 14:36:36,60.0,29.0,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,1.0
BAC210416P00030000,2021-04-13 18:58:43,75.0,30.0,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,1.0
BAC210416P00031000,2021-04-13 13:50:06,30.0,31.0,0.0,0.01,0.03,put,2021-04-16,0.005479452054794521,1.625
BAC210416P00032000,2021-04-14 15:30:40,30.0,32.0,0.0,0.01,0.02,put,2021-04-16,0.005479452054794521,1.375
BAC210416P00032500,2021-04-14 18:09:44,1.0,32.5,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,1.0
BAC210416P00033000,2021-04-14 14:00:22,50.0,33.0,0.0,0.01,0.02,put,2021-04-16,0.005479452054794521,1.25
BAC210416P00033500,2021-04-14 15:19:50,48.0,33.5,0.0,0.03,0.02,put,2021-04-16,0.005479452054794521,1.125
BAC210416P00034000,2021-04-14 17:00:05,105.0,34.0,0.0,0.01,0.01,put,2021-04-16,0.005479452054794521,1.0
BAC210416P00034500,2021-04-14 19:35:31,2098.0,34.5,0.0,0.02,0.01,put,2021-04-16,0.005479452054794521,0.5
BAC210416P00035000,2021-04-14 19:23:11,362.0,35.0,0.01,0.02,0.01,put,2021-04-16,0.005479452054794521,0.5
BAC210416P00035500,2021-04-14 16:09:10,67.0,35.5,0.0,0.04,0.02,put,2021-04-16,0.005479452054794521,0.75
BAC210416P00036000,2021-04-14 19:54:23,518.0,36.0,0.01,0.02,0.02,put,2021-04-16,0.005479452054794521,0.75
BAC210416P00036500,2021-04-14 18:19:52,316.0,36.5,0.01,0.04,0.03,put,2021-04-16,0.005479452054794521,0.6875
BAC210416P00038000,2021-04-14 19:58:04,3780.0,38.0,0.07,0.08,0.08,put,2021-04-16,0.005479452054794521,0.53125
BAC210416P00038500,2021-04-14 19:59:48,2181.0,38.5,0.12,0.14,0.13,put,2021-04-16,0.005479452054794521,0.5
BAC210416P00039000,2021-04-14 19:59:45,5881.0,39.0,0.22,0.25,0.24,put,2021-04-16,0.005479452054794521,0.5
BAC210416P00039500,2021-04-14 19:59:48,3951.0,39.5,0.37,0.4,0.38,put,2021-04-16,0.005479452054794521,0.46875
BAC210416P00040000,2021-04-14 19:59:52,11518.0,40.0,0.61,0.63,0.63,put,2021-04-16,0.005479452054794521,0.484375
BAC210416P00040500,2021-04-14 19:59:48,568.0,40.5,0.9,0.95,0.94,put,2021-04-16,0.005479452054794521,0.5
BAC210416P00041000,2021-04-14 19:56:55,285.0,41.0,1.26,1.34,1.35,put,2021-04-16,0.005479452054794521,0.53125
BAC210416P00041500,2021-04-14 19:57:00,91.0,41.5,1.69,1.78,1.81,put,2021-04-16,0.005479452054794521,0.625
