strike,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-21,2021-06-18,2021-09-17
1.0,1.96875,1.46875,1.8125,1.40625,1.125,0.875,0.5,1.0625
2.0,1.96875,1.46875,1.8125,1.40625,1.125,0.875,0.5,1.0625
3.0,1.96875,1.46875,1.8125,1.40625,1.125,0.875,0.5,1.0625
4.0,1.96875,1.46875,1.8125,1.40625,1.125,0.9375,0.96875,1.234375
4.5,1.96875,1.46875,1.8125,1.40625,1.125,1.015625,1.0703125,1.2734375
5.0,1.96875,1.46875,1.8125,1.40625,1.125,1.09375,1.171875,1.3125
5.5,1.96875,1.46875,1.8125,1.40625,1.25,1.203125,1.2421875,1.4140625
6.0,1.96875,1.46875,1.8125,1.40625,1.3125,1.3125,1.3125,1.515625
6.5,1.96875,1.46875,1.8125,1.40625,1.40625,1.375,1.3671875,1.5
7.0,1.96875,1.46875,1.8125,1.5,1.5,1.4375,1.421875,1.484375
7.5,1.96875,1.625,1.8125,1.5,1.5,1.5,1.5,1.53125
8.0,1.96875,1.75,1.8125,1.625,1.609375,1.5625,1.578125,1.578125
8.5,1.96875,1.8125,1.8125,1.78125,1.6875,1.609375,1.6015625,1.5859375
9.0,1.96875,1.875,1.8125,1.8125,1.78125,1.65625,1.625,1.59375
9.5,1.96875,1.96875,1.9375,1.8125,1.984375,1.7109375,1.640625,1.625
10.0,1.96875,1.96875,1.9375,1.9375,1.875,1.765625,1.65625,1.65625
10.5,1.96875,1.96875,1.9375,1.90625,1.90625,1.8203125,1.703125,1.6640625
11.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.875,1.75,1.671875
11.5,1.96875,1.96875,1.9375,1.984375,1.9375,1.890625,1.78125,1.69140625
12.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.90625,1.8125,1.7109375
12.5,1.96875,1.96875,1.9375,1.984375,1.9375,1.921875,1.828125,1.70703125
13.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.9375,1.84375,1.703125
13.5,1.96875,1.96875,1.9375,1.984375,1.9375,1.9609375,1.8359375,1.71875
14.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.828125,1.734375
14.5,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.8515625,1.765625
15.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.875,1.796875
15.5,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.890625,1.80859375
16.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.90625,1.8203125
16.5,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.9296875,1.80859375
17.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.953125,1.796875
17.5,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.96875,1.8203125
18.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.984375,1.84375
19.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.984375,1.984375
20.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.984375,1.859375
21.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.984375,1.921875
22.0,1.96875,1.96875,1.9375,1.984375,1.9375,1.984375,1.984375,1.984375
