contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
BAC210312P00039500,2021-03-08 18:28:42,39.5,2.39,2.71,2.4,put,2021-03-12,0.010958904109589041,0.3759765625
BAC210312P00040000,2021-03-08 20:26:19,40.0,2.86,3.15,2.8,put,2021-03-12,0.010958904109589041,ITM
BAC210319C00033500,2021-03-05 20:46:05,33.5,3.7,3.9,4.0,call,2021-03-19,0.030136986301369864,0.60791015625
BAC210319C00034000,2021-03-08 20:43:49,34.0,3.2,3.3,3.25,call,2021-03-19,0.030136986301369864,0.3759765625
BAC210319C00034500,2021-03-08 20:56:19,34.5,2.75,2.89,2.89,call,2021-03-19,0.030136986301369864,0.42236328125
BAC210319C00035000,2021-03-08 20:50:02,35.0,2.38,2.46,2.58,call,2021-03-19,0.030136986301369864,0.48583984375
BAC210319C00035500,2021-03-08 20:58:43,35.5,1.95,2.01,2.03,call,2021-03-19,0.030136986301369864,0.399169921875
BAC210319C00036000,2021-03-08 20:50:33,36.0,1.59,1.63,1.67,call,2021-03-19,0.030136986301369864,0.380859375
BAC210319C00036500,2021-03-08 20:57:47,36.5,1.21,1.28,1.31,call,2021-03-19,0.030136986301369864,0.360107421875
BAC210319C00037000,2021-03-08 20:58:49,37.0,0.95,1.0,0.97,call,2021-03-19,0.030136986301369864,0.3472900390625
BAC210319C00037500,2021-03-08 20:57:50,37.5,0.72,0.76,0.75,call,2021-03-19,0.030136986301369864,0.3460693359375
BAC210319C00038000,2021-03-08 20:59:20,38.0,0.54,0.57,0.56,call,2021-03-19,0.030136986301369864,0.34423828125
BAC210319C00038500,2021-03-08 20:59:39,38.5,0.4,0.43,0.42,call,2021-03-19,0.030136986301369864,0.362548828125
BAC210319C00039000,2021-03-08 20:59:15,39.0,0.29,0.32,0.31,call,2021-03-19,0.030136986301369864,0.36376953125
BAC210319C00039500,2021-03-08 20:49:21,39.5,0.21,0.24,0.26,call,2021-03-19,0.030136986301369864,0.38330078125
BAC210319C00040000,2021-03-08 20:58:25,40.0,0.15,0.17,0.17,call,2021-03-19,0.030136986301369864,0.379638671875
BAC210319P00033500,2021-03-08 20:57:00,33.5,0.1,0.12,0.1,put,2021-03-19,0.030136986301369864,0.4443359375
BAC210319P00034000,2021-03-08 20:47:05,34.0,0.14,0.15,0.14,put,2021-03-19,0.030136986301369864,0.426025390625
BAC210319P00034500,2021-03-08 20:56:44,34.5,0.19,0.21,0.19,put,2021-03-19,0.030136986301369864,0.401611328125
BAC210319P00035000,2021-03-08 20:59:16,35.0,0.26,0.28,0.26,put,2021-03-19,0.030136986301369864,0.389404296875
BAC210319P00035500,2021-03-08 20:57:00,35.5,0.34,0.37,0.34,put,2021-03-19,0.030136986301369864,0.384521484375
BAC210319P00036000,2021-03-08 20:42:58,36.0,0.46,0.5,0.44,put,2021-03-19,0.030136986301369864,0.3546142578125
BAC210319P00036500,2021-03-08 20:59:09,36.5,0.63,0.66,0.65,put,2021-03-19,0.030136986301369864,0.362548828125
BAC210319P00037000,2021-03-08 20:57:17,37.0,0.83,0.87,0.83,put,2021-03-19,0.030136986301369864,0.357666015625
BAC210319P00037500,2021-03-08 20:57:23,37.5,1.1,1.13,1.1,put,2021-03-19,0.030136986301369864,0.3521728515625
BAC210319P00038000,2021-03-08 19:41:59,38.0,1.42,1.47,1.29,put,2021-03-19,0.030136986301369864,0.3033447265625
BAC210319P00038500,2021-03-08 18:31:32,38.5,1.77,1.83,1.62,put,2021-03-19,0.030136986301369864,0.2978515625
BAC210319P00039000,2021-03-08 20:34:07,39.0,2.15,2.22,1.99,put,2021-03-19,0.030136986301369864,0.2716064453125
BAC210319P00039500,2021-03-05 16:02:26,39.5,2.56,2.75,3.15,put,2021-03-19,0.030136986301369864,0.65673828125
BAC210319P00040000,2021-03-08 14:30:02,40.0,2.99,3.1,2.69,put,2021-03-19,0.030136986301369864,ITM
BAC210326C00033500,2021-03-08 20:15:43,33.5,3.75,4.1,3.95,call,2021-03-26,0.049315068493150684,0.440673828125
BAC210326C00034000,2021-03-08 14:48:48,34.0,3.35,3.5,3.49,call,2021-03-26,0.049315068493150684,0.4150390625
BAC210326C00034500,2021-03-08 20:49:06,34.5,2.84,3.05,3.15,call,2021-03-26,0.049315068493150684,0.44921875
BAC210326C00035000,2021-03-08 19:37:34,35.0,2.46,2.64,2.56,call,2021-03-26,0.049315068493150684,0.361328125
BAC210326C00035500,2021-03-08 17:56:26,35.5,2.05,2.46,2.18,call,2021-03-26,0.049315068493150684,0.357666015625
BAC210326C00036000,2021-03-08 18:30:39,36.0,1.73,1.88,2.01,call,2021-03-26,0.049315068493150684,0.4010009765625
BAC210326C00036500,2021-03-08 20:40:42,36.5,1.42,1.57,1.67,call,2021-03-26,0.049315068493150684,0.390625
BAC210326C00037000,2021-03-08 20:59:34,37.0,1.15,1.26,1.25,call,2021-03-26,0.049315068493150684,0.355224609375
BAC210326C00037500,2021-03-08 20:58:43,37.5,0.98,1.1,1.03,call,2021-03-26,0.049315068493150684,0.35400390625
BAC210326C00038000,2021-03-08 20:57:48,38.0,0.76,0.84,0.79,call,2021-03-26,0.049315068493150684,0.3369140625
BAC210326C00038500,2021-03-08 20:52:56,38.5,0.58,0.7,0.7,call,2021-03-26,0.049315068493150684,0.3662109375
BAC210326C00040000,2021-03-08 20:59:31,40.0,0.19,0.34,0.32,call,2021-03-26,0.049315068493150684,0.361328125
BAC210326P00033500,2021-03-08 18:13:41,33.5,0.17,0.24,0.17,put,2021-03-26,0.049315068493150684,0.3936767578125
BAC210326P00034000,2021-03-08 18:28:42,34.0,0.26,0.29,0.2,put,2021-03-26,0.049315068493150684,0.36376953125
BAC210326P00034500,2021-03-08 20:39:07,34.5,0.31,0.37,0.31,put,2021-03-26,0.049315068493150684,0.374755859375
BAC210326P00035000,2021-03-08 20:39:59,35.0,0.37,0.46,0.42,put,2021-03-26,0.049315068493150684,0.3857421875
BAC210326P00035500,2021-03-08 20:55:20,35.5,0.5,0.59,0.52,put,2021-03-26,0.049315068493150684,0.3662109375
BAC210326P00036000,2021-03-08 20:36:13,36.0,0.65,0.75,0.62,put,2021-03-26,0.049315068493150684,0.3369140625
BAC210326P00036500,2021-03-08 20:36:13,36.5,0.85,0.94,0.79,put,2021-03-26,0.049315068493150684,0.3302001953125
BAC210326P00037000,2021-03-08 20:54:57,37.0,1.0,1.17,1.02,put,2021-03-26,0.049315068493150684,0.3424072265625
BAC210326P00037500,2021-03-08 18:55:42,37.5,1.17,1.41,1.17,put,2021-03-26,0.049315068493150684,0.30029296875
BAC210326P00038000,2021-03-08 17:38:51,38.0,1.48,1.79,1.46,put,2021-03-26,0.049315068493150684,0.2935791015625
BAC210326P00038500,2021-03-05 17:37:40,38.5,1.91,2.13,1.77,put,2021-03-26,0.049315068493150684,0.2923583984375
BAC210326P00040000,2021-03-05 15:01:21,40.0,3.1,3.25,3.3,put,2021-03-26,0.049315068493150684,0.4327392578125
BAC210401C00033500,2021-03-08 20:00:49,33.5,3.5,4.05,4.02,call,2021-04-01,0.06575342465753424,0.4052734375
BAC210401C00034000,2021-03-08 18:18:56,34.0,3.4,3.6,3.5,call,2021-04-01,0.06575342465753424,0.3570556640625
BAC210401C00034500,2021-03-08 18:18:56,34.5,3.0,3.2,3.08,call,2021-04-01,0.06575342465753424,0.352783203125
BAC210401C00035000,2021-03-08 14:37:55,35.0,2.52,2.75,2.72,call,2021-04-01,0.06575342465753424,0.37109375
BAC210401C00035500,2021-03-08 17:37:37,35.5,2.22,2.38,2.72,call,2021-04-01,0.06575342465753424,0.45654296875
BAC210401C00036000,2021-03-08 17:32:02,36.0,1.93,2.04,2.0,call,2021-04-01,0.06575342465753424,0.3411865234375
BAC210401C00036500,2021-03-08 19:08:44,36.5,1.62,1.75,1.74,call,2021-04-01,0.06575342465753424,0.35400390625
BAC210401C00037000,2021-03-08 20:57:07,37.0,1.31,1.44,1.44,call,2021-04-01,0.06575342465753424,0.3558349609375
BAC210401C00037500,2021-03-08 20:42:22,37.5,1.11,1.22,1.32,call,2021-04-01,0.06575342465753424,0.382080078125
BAC210401C00038000,2021-03-08 20:41:48,38.0,0.92,0.98,0.95,call,2021-04-01,0.06575342465753424,0.33203125
BAC210401C00038500,2021-03-08 20:43:51,38.5,0.63,0.84,0.9,call,2021-04-01,0.06575342465753424,0.367431640625
BAC210401C00039000,2021-03-08 19:38:01,39.0,0.58,0.69,0.65,call,2021-04-01,0.06575342465753424,0.350341796875
BAC210401C00039500,2021-03-08 20:42:22,39.5,0.46,0.57,0.59,call,2021-04-01,0.06575342465753424,0.3826904296875
BAC210401C00040000,2021-03-08 19:40:52,40.0,0.39,0.45,0.45,call,2021-04-01,0.06575342465753424,0.3607177734375
BAC210401P00033500,2021-03-08 18:16:40,33.5,0.25,0.33,0.2,put,2021-04-01,0.06575342465753424,0.355224609375
BAC210401P00034000,2021-03-08 15:36:16,34.0,0.3,0.42,0.32,put,2021-04-01,0.06575342465753424,0.36865234375
BAC210401P00034500,2021-03-08 20:17:11,34.5,0.38,0.5,0.44,put,2021-04-01,0.06575342465753424,0.382080078125
BAC210401P00035000,2021-03-08 20:57:55,35.0,0.52,0.59,0.56,put,2021-04-01,0.06575342465753424,0.3839111328125
BAC210401P00035500,2021-03-08 17:19:49,35.5,0.6,0.73,0.6,put,2021-04-01,0.06575342465753424,0.3411865234375
BAC210401P00036000,2021-03-08 20:01:29,36.0,0.81,1.01,0.83,put,2021-04-01,0.06575342465753424,0.3521728515625
BAC210401P00036500,2021-03-08 20:39:35,36.5,0.93,1.11,0.93,put,2021-04-01,0.06575342465753424,0.3265380859375
BAC210401P00037000,2021-03-08 20:07:36,37.0,1.2,1.34,1.21,put,2021-04-01,0.06575342465753424,0.350341796875
BAC210401P00037500,2021-03-08 16:49:31,37.5,1.4,1.62,1.37,put,2021-04-01,0.06575342465753424,0.316162109375
BAC210401P00038000,2021-03-08 19:00:59,38.0,1.72,1.93,1.61,put,2021-04-01,0.06575342465753424,0.296630859375
BAC210401P00038500,2021-03-08 17:52:24,38.5,2.03,2.28,1.74,put,2021-04-01,0.06575342465753424,0.2484130859375
BAC210401P00039000,2021-03-05 16:00:44,39.0,2.36,2.8,2.91,put,2021-04-01,0.06575342465753424,0.47271728515625
BAC210401P00040000,2021-03-05 17:30:42,40.0,3.15,3.35,3.1,put,2021-04-01,0.06575342465753424,0.302734375
BAC210409C00033500,2021-03-04 18:58:46,33.5,3.8,4.15,3.2,call,2021-04-09,0.08767123287671233,ITM
BAC210409C00034000,2021-03-03 15:22:19,34.0,3.5,3.75,2.98,call,2021-04-09,0.08767123287671233,ITM
BAC210409C00034500,2021-03-05 16:01:06,34.5,3.0,3.35,3.2,call,2021-04-09,0.08767123287671233,0.3424072265625
BAC210409C00035000,2021-03-04 20:59:30,35.0,2.7,2.95,2.45,call,2021-04-09,0.08767123287671233,0.216064453125
BAC210409C00035500,2021-03-05 20:46:02,35.5,2.29,2.9,2.34,call,2021-04-09,0.08767123287671233,0.29876708984375
BAC210409C00036000,2021-03-08 18:43:33,36.0,2.02,2.26,2.35,call,2021-04-09,0.08767123287671233,0.3753662109375
BAC210409C00036500,2021-03-08 15:49:51,36.5,1.75,1.98,2.0,call,2021-04-09,0.08767123287671233,0.364990234375
BAC210409C00037000,2021-03-08 18:38:36,37.0,1.45,1.66,1.67,call,2021-04-09,0.08767123287671233,0.35888671875
BAC210409C00037500,2021-03-08 20:28:11,37.5,1.22,1.38,1.39,call,2021-04-09,0.08767123287671233,0.34393310546875
BAC210409C00038000,2021-03-08 19:55:17,38.0,1.0,1.16,1.21,call,2021-04-09,0.08767123287671233,0.3448486328125
BAC210409C00038500,2021-03-08 19:46:33,38.5,0.89,1.02,0.97,call,2021-04-09,0.08767123287671233,0.33203125
BAC210409C00039000,2021-03-08 15:47:50,39.0,0.73,0.89,0.89,call,2021-04-09,0.08767123287671233,0.35552978515625
BAC210409C00039500,2021-03-08 20:47:15,39.5,0.6,0.71,0.72,call,2021-04-09,0.08767123287671233,0.35858154296875
BAC210409C00040000,2021-03-08 20:57:50,40.0,0.48,0.57,0.53,call,2021-04-09,0.08767123287671233,0.3369140625
BAC210409C00040500,2021-03-08 18:44:03,40.5,0.36,0.62,0.47,call,2021-04-09,0.08767123287671233,0.34423828125
BAC210409P00033500,2021-03-08 18:36:00,33.5,0.32,0.43,0.31,put,2021-04-09,0.08767123287671233,0.350341796875
BAC210409P00034000,2021-03-08 18:58:02,34.0,0.41,0.5,0.38,put,2021-04-09,0.08767123287671233,0.3436279296875
BAC210409P00034500,2021-03-08 20:49:42,34.5,0.5,0.6,0.5,put,2021-04-09,0.08767123287671233,0.355224609375
BAC210409P00035000,2021-03-08 20:39:59,35.0,0.65,0.73,0.61,put,2021-04-09,0.08767123287671233,0.3466796875
BAC210409P00035500,2021-03-08 17:19:22,35.5,0.63,0.87,0.79,put,2021-04-09,0.08767123287671233,0.3436279296875
BAC210409P00036000,2021-03-08 17:44:17,36.0,0.74,1.08,0.76,put,2021-04-09,0.08767123287671233,0.2899169921875
BAC210409P00036500,2021-03-08 19:21:19,36.5,1.1,1.28,1.12,put,2021-04-09,0.08767123287671233,0.330810546875
BAC210409P00037000,2021-03-08 18:27:44,37.0,1.37,1.51,1.19,put,2021-04-09,0.08767123287671233,0.301513671875
BAC210409P00037500,2021-03-08 17:57:02,37.5,1.47,1.77,1.38,put,2021-04-09,0.08767123287671233,0.2789306640625
BAC210409P00039000,2021-03-03 15:07:12,39.0,2.53,2.75,3.3,put,2021-04-09,0.08767123287671233,0.501708984375
BAC210409P00039500,2021-03-05 15:25:34,39.5,2.72,3.1,3.2,put,2021-04-09,0.08767123287671233,0.406494140625
BAC210409P00040000,2021-03-08 14:44:18,40.0,3.3,3.45,3.15,put,2021-04-09,0.08767123287671233,0.2838134765625
BAC210416C00034000,2021-03-08 20:31:17,34.0,3.7,3.95,3.9,call,2021-04-16,0.10684931506849316,0.40283203125
BAC210416C00035000,2021-03-08 20:57:00,35.0,2.97,3.05,3.05,call,2021-04-16,0.10684931506849316,0.3564453125
BAC210416C00036000,2021-03-08 20:59:46,36.0,2.29,2.36,2.33,call,2021-04-16,0.10684931506849316,0.3326416015625
BAC210416C00037000,2021-03-08 20:45:29,37.0,1.73,1.79,1.76,call,2021-04-16,0.10684931506849316,0.341796875
BAC210416C00038000,2021-03-08 20:59:41,38.0,1.28,1.34,1.31,call,2021-04-16,0.10684931506849316,0.33111572265625
BAC210416C00039000,2021-03-08 20:37:04,39.0,0.93,0.97,0.98,call,2021-04-16,0.10684931506849316,0.3387451171875
BAC210416C00040000,2021-03-08 20:51:46,40.0,0.68,0.71,0.75,call,2021-04-16,0.10684931506849316,0.3662109375
BAC210416P00034000,2021-03-08 19:43:44,34.0,0.59,0.62,0.57,put,2021-04-16,0.10684931506849316,0.3778076171875
BAC210416P00035000,2021-03-08 20:07:57,35.0,0.83,0.86,0.83,put,2021-04-16,0.10684931506849316,0.36407470703125
BAC210416P00036000,2021-03-08 20:36:18,36.0,1.16,1.2,1.14,put,2021-04-16,0.10684931506849316,0.3472900390625
BAC210416P00037000,2021-03-08 20:45:09,37.0,1.6,1.64,1.5,put,2021-04-16,0.10684931506849316,0.3411865234375
BAC210416P00038000,2021-03-08 18:29:53,38.0,2.14,2.19,2.11,put,2021-04-16,0.10684931506849316,0.3424072265625
BAC210416P00039000,2021-03-08 17:28:25,39.0,2.78,2.85,2.57,put,2021-04-16,0.10684931506849316,0.3070068359375
BAC210416P00040000,2021-03-08 17:08:14,40.0,3.45,3.6,3.15,put,2021-04-16,0.10684931506849316,0.26123046875
BAC210423C00034000,2021-03-08 20:00:49,34.0,3.6,3.95,3.92,call,2021-04-23,0.12602739726027398,0.372314453125
BAC210423C00034500,2021-03-05 16:00:46,34.5,3.35,3.7,3.2,call,2021-04-23,0.12602739726027398,0.274658203125
BAC210423C00035000,2021-03-05 19:51:14,35.0,3.05,3.2,3.25,call,2021-04-23,0.12602739726027398,0.36590576171875
BAC210423C00035500,2021-03-05 14:45:15,35.5,2.62,2.88,2.87,call,2021-04-23,0.12602739726027398,0.35064697265625
BAC210423C00036000,2021-03-08 16:56:04,36.0,2.36,2.6,2.63,call,2021-04-23,0.12602739726027398,0.36376953125
BAC210423C00036500,2021-03-08 18:13:59,36.5,2.12,2.26,2.4,call,2021-04-23,0.12602739726027398,0.37841796875
BAC210423C00037000,2021-03-08 20:06:57,37.0,1.75,1.98,1.88,call,2021-04-23,0.12602739726027398,0.335693359375
BAC210423C00037500,2021-03-08 20:09:58,37.5,1.61,1.76,1.71,call,2021-04-23,0.12602739726027398,0.34454345703125
BAC210423C00038000,2021-03-08 20:04:35,38.0,1.29,1.49,1.49,call,2021-04-23,0.12602739726027398,0.3375244140625
BAC210423C00038500,2021-03-08 20:02:46,38.5,1.22,1.33,1.24,call,2021-04-23,0.12602739726027398,0.32470703125
BAC210423C00039000,2021-03-08 20:52:34,39.0,0.98,1.12,1.16,call,2021-04-23,0.12602739726027398,0.34423828125
BAC210423C00039500,2021-03-08 15:55:46,39.5,0.71,1.03,0.98,call,2021-04-23,0.12602739726027398,0.3448486328125
BAC210423C00040000,2021-03-08 18:35:54,40.0,0.72,0.87,0.85,call,2021-04-23,0.12602739726027398,0.3546142578125
BAC210423C00040500,2021-03-08 20:06:57,40.5,0.49,1.08,0.63,call,2021-04-23,0.12602739726027398,0.328369140625
BAC210423P00034000,2021-03-08 20:59:33,34.0,0.65,0.72,0.69,put,2021-04-23,0.12602739726027398,0.3863525390625
BAC210423P00036000,2021-03-05 20:17:47,36.0,1.24,1.37,1.38,put,2021-04-23,0.12602739726027398,0.369873046875
BAC210423P00036500,2021-03-08 17:17:20,36.5,1.44,1.88,1.42,put,2021-04-23,0.12602739726027398,0.33905029296875
BAC210423P00037000,2021-03-08 18:27:24,37.0,1.65,1.82,1.53,put,2021-04-23,0.12602739726027398,0.322265625
BAC210423P00038000,2021-03-05 20:16:53,38.0,2.19,2.39,2.36,put,2021-04-23,0.12602739726027398,0.3656005859375
BAC210521C00034000,2021-03-08 20:56:19,34.0,4.15,4.3,4.25,call,2021-05-21,0.20273972602739726,0.3424072265625
BAC210521C00035000,2021-03-08 19:56:15,35.0,3.45,3.6,3.6,call,2021-05-21,0.20273972602739726,0.33538818359375
BAC210521C00036000,2021-03-08 20:43:33,36.0,2.78,3.05,3.1,call,2021-05-21,0.20273972602739726,0.35247802734375
BAC210521C00037000,2021-03-08 20:44:08,37.0,2.2,2.45,2.38,call,2021-05-21,0.20273972602739726,0.33447265625
BAC210521C00038000,2021-03-08 20:55:00,38.0,1.86,1.92,1.91,call,2021-05-21,0.20273972602739726,0.32318115234375
BAC210521C00039000,2021-03-08 20:24:46,39.0,1.43,1.58,1.61,call,2021-05-21,0.20273972602739726,0.33294677734375
BAC210521C00040000,2021-03-08 20:41:59,40.0,1.1,1.2,1.19,call,2021-05-21,0.20273972602739726,0.32470703125
BAC210521P00034000,2021-03-08 19:34:08,34.0,1.0,1.05,0.96,put,2021-05-21,0.20273972602739726,0.35369873046875
BAC210521P00035000,2021-03-08 20:52:56,35.0,1.15,1.4,1.27,put,2021-05-21,0.20273972602739726,0.3411865234375
BAC210521P00036000,2021-03-08 18:31:16,36.0,1.67,1.77,1.6,put,2021-05-21,0.20273972602739726,0.33203125
BAC210521P00037000,2021-03-08 20:33:19,37.0,2.13,2.19,2.08,put,2021-05-21,0.20273972602739726,0.345458984375
BAC210521P00038000,2021-03-08 20:26:56,38.0,2.64,2.73,2.56,put,2021-05-21,0.20273972602739726,0.3253173828125
BAC210521P00039000,2021-03-05 16:07:03,39.0,3.25,3.35,3.3,put,2021-05-21,0.20273972602739726,0.341796875
BAC210521P00040000,2021-03-05 16:06:56,40.0,3.9,4.15,3.9,put,2021-05-21,0.20273972602739726,0.336456298828125
BAC210618C00034000,2021-03-08 19:58:52,34.0,4.35,4.5,4.55,call,2021-06-18,0.27945205479452057,0.3253173828125
BAC210618C00035000,2021-03-08 20:47:38,35.0,3.5,3.8,3.75,call,2021-06-18,0.27945205479452057,0.29815673828125
BAC210618C00036000,2021-03-08 20:40:23,36.0,2.76,3.2,3.32,call,2021-06-18,0.27945205479452057,0.322723388671875
BAC210618C00037000,2021-03-08 20:36:18,37.0,2.6,2.67,2.81,call,2021-06-18,0.27945205479452057,0.33538818359375
BAC210618C00038000,2021-03-08 20:40:14,38.0,2.12,2.21,2.3,call,2021-06-18,0.27945205479452057,0.32012939453125
BAC210618C00039000,2021-03-08 18:47:51,39.0,1.59,1.8,1.78,call,2021-06-18,0.27945205479452057,0.30029296875
BAC210618C00040000,2021-03-08 20:48:53,40.0,1.4,1.46,1.5,call,2021-06-18,0.27945205479452057,0.31097412109375
BAC210618P00034000,2021-03-08 18:46:51,34.0,1.32,1.38,1.25,put,2021-06-18,0.27945205479452057,0.34576416015625
BAC210618P00035000,2021-03-08 20:44:01,35.0,1.65,1.74,1.7,put,2021-06-18,0.27945205479452057,0.35430908203125
BAC210618P00036000,2021-03-08 18:53:17,36.0,2.06,2.13,2.0,put,2021-06-18,0.27945205479452057,0.34210205078125
BAC210618P00037000,2021-03-08 19:17:12,37.0,2.51,2.61,2.51,put,2021-06-18,0.27945205479452057,0.35614013671875
BAC210618P00038000,2021-03-05 15:37:14,38.0,3.05,3.15,2.83,put,2021-06-18,0.27945205479452057,0.317840576171875
BAC210618P00039000,2021-03-05 15:58:52,39.0,3.65,3.75,4.1,put,2021-06-18,0.27945205479452057,0.39947509765625
BAC210618P00040000,2021-03-08 14:30:05,40.0,4.35,4.8,4.25,put,2021-06-18,0.27945205479452057,0.3375244140625
BAC210716C00034000,2021-03-08 20:18:36,34.0,4.6,5.2,4.75,call,2021-07-16,0.3561643835616438,0.30548095703125
BAC210716C00035000,2021-03-08 18:29:35,35.0,3.95,4.1,4.27,call,2021-07-16,0.3561643835616438,0.321197509765625
BAC210716C00036000,2021-03-08 18:46:10,36.0,3.35,3.9,3.6,call,2021-07-16,0.3561643835616438,0.3131103515625
BAC210716C00037000,2021-03-08 17:56:26,37.0,2.9,2.97,3.2,call,2021-07-16,0.3561643835616438,0.337371826171875
BAC210716C00038000,2021-03-08 19:22:40,38.0,2.39,2.5,2.5,call,2021-07-16,0.3561643835616438,0.301513671875
BAC210716C00039000,2021-03-08 18:18:13,39.0,1.99,2.09,2.21,call,2021-07-16,0.3561643835616438,0.309906005859375
BAC210716C00040000,2021-03-08 20:34:21,40.0,1.51,1.74,1.8,call,2021-07-16,0.3561643835616438,0.304718017578125
BAC210716P00034000,2021-03-08 19:29:57,34.0,1.56,1.66,1.55,put,2021-07-16,0.3561643835616438,0.3472900390625
BAC210716P00035000,2021-03-08 18:46:41,35.0,1.92,2.06,1.85,put,2021-07-16,0.3561643835616438,0.3363037109375
BAC210716P00036000,2021-03-08 18:33:02,36.0,2.34,2.45,2.26,put,2021-07-16,0.3561643835616438,0.338592529296875
BAC210716P00037000,2021-03-05 18:55:14,37.0,2.36,3.05,2.64,put,2021-07-16,0.3561643835616438,0.33538818359375
BAC210716P00038000,2021-03-04 17:16:00,38.0,3.35,3.5,3.82,put,2021-07-16,0.3561643835616438,0.400543212890625
BAC210716P00039000,2021-03-04 17:16:00,39.0,3.9,4.1,4.46,put,2021-07-16,0.3561643835616438,0.40008544921875
BAC210716P00040000,2021-03-05 15:21:49,40.0,4.55,4.75,4.95,put,2021-07-16,0.3561643835616438,0.382843017578125
BAC210820C00034000,2021-03-08 20:43:28,34.0,4.9,5.05,5.14,call,2021-08-20,0.4520547945205479,0.30670166015625
BAC210820C00035000,2021-03-08 20:58:11,35.0,4.3,4.45,4.4,call,2021-08-20,0.4520547945205479,0.291595458984375
BAC210820C00036000,2021-03-08 20:02:32,36.0,3.65,3.9,3.8,call,2021-08-20,0.4520547945205479,0.2923583984375
BAC210820C00037000,2021-03-08 20:32:39,37.0,3.25,3.4,3.41,call,2021-08-20,0.4520547945205479,0.315093994140625
BAC210820C00038000,2021-03-08 20:49:49,38.0,2.67,2.92,2.94,call,2021-08-20,0.4520547945205479,0.3070068359375
BAC210820C00039000,2021-03-08 18:26:14,39.0,2.36,2.54,2.55,call,2021-08-20,0.4520547945205479,0.304107666015625
BAC210820C00040000,2021-03-08 20:46:55,40.0,1.96,2.13,2.12,call,2021-08-20,0.4520547945205479,0.297393798828125
BAC210820P00034000,2021-03-08 17:39:35,34.0,1.87,1.96,1.76,put,2021-08-20,0.4520547945205479,0.335693359375
BAC210820P00035000,2021-03-08 18:38:35,35.0,2.17,2.48,2.2,put,2021-08-20,0.4520547945205479,0.3411865234375
