strike,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-02,2021-07-16,2021-08-20,2021-09-17,2021-10-15,2021-12-17
80.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.4501953125,0.34375
85.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.4501953125,0.34375
90.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.4501953125,0.34375
95.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.4501953125,0.34375
100.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.4501953125,0.34375
105.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.4501953125,0.34375
110.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.4501953125,0.34375
115.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.4501953125,0.34375
120.0,1.125,0.79296875,0.48046875,0.482421875,0.796875,0.337890625,0.2587890625,0.630859375,0.359375,0.4091796875,0.42529296875,0.34375
125.0,1.125,0.79296875,0.48046875,0.482421875,0.810546875,0.337890625,0.2587890625,0.5029296875,0.5087890625,0.421875,0.400390625,0.296875
128.0,1.4375,0.79296875,0.48046875,0.482421875,0.7548828125,0.337890625,0.2587890625,0.48974609375,0.44384765625,0.37939453125,0.37548828125,0.320556640625
130.0,1.75,0.79296875,0.48046875,0.482421875,0.69921875,0.337890625,0.2587890625,0.4765625,0.37890625,0.3369140625,0.3505859375,0.34423828125
131.0,1.72265625,0.79296875,0.48046875,0.482421875,0.6025390625,0.337890625,0.2587890625,0.4638671875,0.275390625,0.34521484375,0.32568359375,0.329833984375
135.0,1.6953125,0.79296875,0.48046875,0.482421875,0.505859375,0.337890625,0.2587890625,0.451171875,0.171875,0.353515625,0.30078125,0.3154296875
138.0,1.6171875,0.79296875,0.48046875,0.482421875,0.4654947916666667,0.337890625,0.2587890625,0.4495442708333333,0.22330729166666666,0.3343098958333333,0.3141276041666667,0.2659505208333333
139.0,1.5390625,0.79296875,0.48046875,0.482421875,0.4251302083333333,0.337890625,0.2587890625,0.4479166666666667,0.2747395833333333,0.3151041666666667,0.3274739583333333,0.21647135416666669
140.0,1.4609375,0.79296875,0.48046875,0.482421875,0.384765625,0.337890625,0.2587890625,0.4462890625,0.326171875,0.2958984375,0.3408203125,0.1669921875
141.0,1.3203125,0.79296875,0.48046875,0.482421875,0.39609375,0.337890625,0.2587890625,0.42265625,0.3271484375,0.3037109375,0.332421875,0.1849609375
142.0,1.1796875,0.79296875,0.48046875,0.482421875,0.407421875,0.337890625,0.2587890625,0.3990234375,0.328125,0.3115234375,0.3240234375,0.2029296875
143.0,1.4140625,0.79296875,0.48046875,0.482421875,0.41875,0.337890625,0.2587890625,0.375390625,0.3291015625,0.3193359375,0.315625,0.2208984375
144.0,1.5,0.79296875,0.48046875,0.482421875,0.430078125,0.337890625,0.2587890625,0.3517578125,0.330078125,0.3271484375,0.3072265625,0.2388671875
145.0,1.515625,0.79296875,0.48046875,0.482421875,0.44140625,0.337890625,0.2587890625,0.328125,0.3310546875,0.3349609375,0.298828125,0.2568359375
146.0,1.625,0.79296875,0.48046875,0.23046875,0.418359375,0.337890625,0.2587890625,0.32421875,0.320703125,0.327734375,0.296875,0.25869140625
147.0,0.8984375,0.79296875,0.48046875,0.287109375,0.3953125,0.337890625,0.2587890625,0.3203125,0.3103515625,0.3205078125,0.294921875,0.260546875
148.0,0.998046875,0.666015625,0.453125,0.34375,0.372265625,0.337890625,0.2587890625,0.31640625,0.3,0.31328125,0.29296875,0.26240234375
149.0,1.09765625,0.6328125,0.3671875,0.400390625,0.34921875,0.337890625,0.2587890625,0.3125,0.2896484375,0.3060546875,0.291015625,0.2642578125
150.0,0.7734375,0.5234375,0.3828125,0.45703125,0.326171875,0.337890625,0.2587890625,0.30859375,0.279296875,0.298828125,0.2890625,0.26611328125
152.5,0.97265625,0.462890625,0.337890625,0.435546875,0.3173828125,0.333984375,0.2587890625,0.2978515625,0.271728515625,0.28515625,0.28125,0.26025390625
155.0,0.57421875,0.3984375,0.31640625,0.42578125,0.30859375,0.330078125,0.2734375,0.287109375,0.26416015625,0.271484375,0.2734375,0.25439453125
157.5,0.5703125,0.353515625,0.3115234375,0.30078125,0.27685546875,0.2880859375,0.2880859375,0.276123046875,0.261474609375,0.267822265625,0.26513671875,0.262451171875
160.0,0.359375,0.27734375,0.2783203125,0.3076171875,0.2451171875,0.265625,0.28515625,0.26513671875,0.2587890625,0.26416015625,0.2568359375,0.2705078125
162.5,0.28515625,0.275390625,0.271484375,0.24609375,0.23974609375,0.2666015625,0.2841796875,0.254150390625,0.258056640625,0.255615234375,0.259521484375,0.264892578125
