strike,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-09-17
10.0,1.25,0.90625,1.4375,1.1875,1.0625,0.8984375,1.125,0.8671875
11.0,1.25,0.90625,1.4375,1.1875,1.0625,0.8984375,1.125,0.8671875
12.0,1.25,0.90625,1.4375,1.1875,1.0625,0.8984375,1.0625,0.8671875
13.0,1.25,0.90625,1.4375,1.1875,1.0625,0.8984375,0.984375,0.8671875
14.0,1.25,0.90625,1.4375,1.1875,1.0625,0.8984375,1.0,0.8671875
15.0,1.25,0.90625,1.4375,1.1875,1.0625,0.8984375,0.96875,0.8671875
16.0,1.25,0.90625,1.4375,1.1458333333333333,1.04375,0.8984375,0.90625,0.86171875
17.0,1.25,0.90625,1.1875,1.1041666666666667,1.025,0.8984375,0.8828125,0.85625
18.0,1.25,0.90625,1.09375,1.0625,1.00625,0.8984375,0.890625,0.85078125
19.0,1.25,0.90625,1.0625,1.015625,0.9875,0.8984375,0.890625,0.8453125
20.0,1.25,0.90625,1.0,1.03125,0.96875,0.8984375,0.8671875,0.83984375
21.0,1.25,0.90625,1.015625,1.015625,0.96484375,0.8984375,0.890625,0.838134765625
21.5,1.25,0.90625,0.98828125,0.984375,0.9609375,0.8984375,0.8828125,0.83642578125
22.0,1.1875,0.90625,0.9609375,0.953125,0.95703125,0.8984375,0.875,0.834716796875
22.5,1.09375,0.90625,0.98046875,0.96875,0.953125,0.8984375,0.8671875,0.8330078125
23.0,1.0,0.90625,1.0,0.984375,0.94921875,0.8984375,0.859375,0.831298828125
23.5,1.0,0.90625,0.9765625,0.9609375,0.9453125,0.8984375,0.859375,0.82958984375
24.0,0.96875,0.90625,0.96875,0.921875,0.94140625,0.8984375,0.859375,0.827880859375
25.0,0.953125,0.90625,0.96875,0.9765625,0.9375,0.8984375,0.87890625,0.826171875
26.0,0.9375,0.9140625,1.0078125,0.9609375,0.9418402777777778,0.8984375,0.86328125,0.8233506944444444
26.5,1.015625,0.890625,0.875,0.9375,0.9461805555555556,0.8984375,0.8515625,0.8205295138888888
27.0,0.96875,0.9140625,0.8671875,0.890625,0.9505208333333334,0.8984375,0.83984375,0.8177083333333334
27.5,0.875,0.890625,1.0,0.9296875,0.9548611111111112,0.8984375,0.828125,0.8148871527777778
28.0,0.96875,0.890625,0.9765625,0.96875,0.9592013888888888,0.90625,0.81640625,0.8120659722222222
28.5,1.0625,0.8828125,0.98046875,0.984375,0.9635416666666666,0.859375,0.857421875,0.8092447916666666
29.0,1.15625,0.875,0.984375,1.0,0.9678819444444444,0.9140625,0.8984375,0.8064236111111112
29.5,0.828125,0.890625,0.9921875,0.9921875,0.9722222222222222,0.484375,0.890625,0.8036024305555556
30.0,0.5,0.90625,1.0,0.953125,0.9765625,0.875,0.8828125,0.80078125
30.5,0.625,0.9,1.03125,0.796875,0.975,1.1953125,0.8854166666666666,0.804296875
31.0,0.75,0.89375,1.1640625,1.046875,0.9734375,0.9765625,0.8880208333333334,0.8078125
31.5,0.875,0.8875,1.20703125,0.671875,0.971875,0.83203125,0.890625,0.811328125
32.0,1.0,0.88125,1.25,0.74609375,0.9703125,0.6875,0.8932291666666666,0.81484375
32.5,1.0,0.875,0.75,0.8203125,0.96875,0.9453125,0.8958333333333334,0.818359375
33.0,1.0,1.1875,0.984375,0.89453125,0.9671875,0.9375,0.8984375,0.821875
33.5,1.46875,1.296875,1.421875,0.96875,0.965625,0.9296875,0.9010416666666666,0.825390625
34.0,1.9375,1.15625,0.8125,0.828125,0.9640625,0.921875,0.9036458333333334,0.82890625
34.5,1.9375,1.2265625,0.8125,0.6875,0.9625,1.0,0.90625,0.832421875
35.0,1.9375,1.296875,0.65625,0.7366071428571429,0.9609375,0.96875,0.9088541666666666,0.8359375
35.5,1.9375,1.3671875,0.5,0.7857142857142857,0.974609375,1.01171875,0.9114583333333334,0.8380859375
36.0,1.9375,1.4375,0.6666666666666666,0.8348214285714286,0.98828125,1.0546875,0.9140625,0.840234375
36.5,1.9375,1.328125,0.8333333333333333,0.8839285714285714,1.001953125,0.953125,0.9166666666666666,0.8423828125
37.0,1.9375,1.21875,1.0,0.9330357142857143,1.015625,1.0390625,0.9192708333333334,0.84453125
37.5,1.9375,1.109375,1.0746527777777777,0.9821428571428572,1.029296875,0.93359375,0.921875,0.8466796875
38.0,1.9375,1.0,1.1493055555555556,1.03125,1.04296875,0.828125,0.9244791666666666,0.848828125
38.5,1.9375,1.0426136363636365,1.2239583333333333,1.0712890625,1.056640625,0.8046875,0.9270833333333334,0.8509765625
39.0,1.9375,1.0852272727272727,1.2986111111111112,1.111328125,1.0703125,0.78125,0.9296875,0.853125
39.5,1.9375,1.1278409090909092,1.3732638888888888,1.1513671875,1.083984375,0.7578125,0.9322916666666666,0.8552734375
40.0,1.9375,1.1704545454545454,1.4479166666666665,1.19140625,1.09765625,0.734375,0.9348958333333334,0.857421875
40.5,1.9375,1.2130681818181819,1.5225694444444444,1.2314453125,1.111328125,0.7109375,0.9375,0.8626953125
41.0,1.9375,1.2556818181818181,1.5972222222222223,1.271484375,1.125,0.6875,0.9401041666666666,0.86796875
41.5,1.9375,1.2982954545454546,1.671875,1.3115234375,1.138671875,0.6640625,0.9427083333333334,0.8732421875
42.0,1.9375,1.3409090909090908,1.6116071428571428,1.3515625,1.15234375,0.640625,0.9453125,0.878515625
42.5,1.9375,1.3835227272727273,1.5513392857142858,1.3916015625,1.166015625,0.6171875,0.98828125,0.8837890625
43.0,1.9375,1.4261363636363635,1.4910714285714286,1.431640625,1.1796875,0.59375,1.03125,0.8890625
43.5,1.9375,1.46875,1.4308035714285714,1.4716796875,1.193359375,0.5703125,0.9921875,0.8943359375
44.0,1.9375,1.5113636363636362,1.3705357142857144,1.51171875,1.20703125,0.546875,0.953125,0.899609375
44.5,1.9375,1.5539772727272727,1.3102678571428572,1.5517578125,1.220703125,0.5234375,0.96875,0.9048828125
45.0,1.9375,1.5965909090909092,1.25,1.591796875,1.234375,0.5,0.984375,0.91015625
45.5,1.9375,1.6392045454545454,1.25,1.6318359375,1.2625,0.5,0.9765625,0.90234375
46.0,1.9375,1.6818181818181817,1.25,1.671875,1.290625,0.5,0.96875,0.89453125
46.5,1.9375,1.7244318181818181,1.25,1.7119140625,1.31875,0.5,0.96875,0.88671875
47.0,1.9375,1.7670454545454546,1.25,1.751953125,1.346875,0.5,0.96875,0.87890625
47.5,1.9375,1.8096590909090908,1.25,1.7919921875,1.375,0.5,0.98828125,0.87109375
48.0,1.9375,1.852272727272727,1.25,1.83203125,1.403125,0.5,1.0078125,0.86328125
48.5,1.9375,1.8948863636363635,1.25,1.8720703125,1.43125,0.5,1.02734375,0.85546875
49.0,1.9375,1.9375,1.25,1.912109375,1.459375,0.5,1.046875,0.84765625
49.5,1.9375,1.9270833333333333,1.25,1.9521484375,1.4875,0.5,1.046875,0.83984375
50.0,1.9375,1.9166666666666667,1.25,1.9921875,1.515625,0.5,1.046875,0.83203125
51.0,1.9375,1.90625,1.25,1.9921875,1.54375,0.5,1.0651041666666667,0.8484375
51.5,1.9375,1.8958333333333333,1.25,1.9921875,1.571875,0.5,1.0833333333333333,0.86484375
52.0,1.9375,1.8854166666666667,1.25,1.9921875,1.6,0.5,1.1015625,0.88125
52.5,1.9375,1.875,1.25,1.9921875,1.628125,0.5,1.1197916666666667,0.89765625
55.0,1.9375,1.875,1.25,1.9921875,1.65625,0.5,1.1380208333333333,0.9140625
60.0,1.9375,1.875,1.25,1.9921875,1.578125,0.5,1.15625,0.8203125
65.0,1.9375,1.875,1.25,1.9921875,1.5,0.5,1.125,0.9375
70.0,1.9375,1.875,1.25,1.9921875,1.5,0.5,1.421875,0.9375
75.0,1.9375,1.875,1.25,1.9921875,1.5,0.5,1.65625,0.9375
80.0,1.9375,1.875,1.25,1.9921875,1.5,0.5,1.65625,0.9375
85.0,1.9375,1.875,1.25,1.9921875,1.5,0.5,1.65625,0.9375
90.0,1.9375,1.875,1.25,1.9921875,1.5,0.5,1.65625,0.9375
95.0,1.9375,1.875,1.25,1.9921875,1.5,0.5,1.65625,0.9375
100.0,1.9375,1.875,1.25,1.9921875,1.5,0.5,1.65625,0.9375
