strike,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-07-16,2021-09-17,2021-10-15
40.0,0.3125,0.328125,0.5,0.34375,0.40625,0.5078125,0.4140625,0.53125,0.5078125,0.546875
45.0,0.3125,0.328125,0.5,0.34375,0.40625,0.5078125,0.4140625,0.53125,0.484375,0.49609375
50.0,0.3125,0.328125,0.5,0.34375,0.40625,0.5078125,0.4140625,0.53125,0.43359375,0.4140625
52.5,0.3125,0.328125,0.5,0.34375,0.40625,0.5078125,0.4140625,0.546875,0.408203125,0.4091796875
55.0,0.3125,0.328125,0.5,0.34375,0.40625,0.5078125,0.4140625,0.4375,0.3828125,0.404296875
57.5,0.3125,0.328125,0.5,0.34375,0.40625,0.5078125,0.4140625,0.41796875,0.373046875,0.376953125
60.0,0.3125,0.328125,0.5,0.34375,0.40625,0.5078125,0.4140625,0.3828125,0.36328125,0.349609375
62.5,0.3125,0.328125,0.5,0.34375,0.40625,0.46875,0.3984375,0.3671875,0.3466796875,0.34375
65.0,0.3125,0.328125,0.5,0.34375,0.40625,0.4296875,0.36328125,0.34765625,0.330078125,0.337890625
67.5,0.3125,0.328125,0.42578125,0.34375,0.359375,0.375,0.3359375,0.32421875,0.32177734375,0.3359375
70.0,0.3125,0.328125,0.3515625,0.34375,0.3359375,0.3203125,0.3125,0.318359375,0.3134765625,0.326171875
71.0,0.3125,0.328125,0.359375,0.3671875,0.3268229166666667,0.314453125,0.3092447916666667,0.3160807291666667,0.310546875,0.3199869791666667
72.0,0.3125,0.328125,0.390625,0.3203125,0.3177083333333333,0.30859375,0.3059895833333333,0.3138020833333333,0.3076171875,0.3138020833333333
72.5,0.3125,0.328125,0.359375,0.3203125,0.30859375,0.302734375,0.302734375,0.3115234375,0.3046875,0.3076171875
73.0,0.3125,0.328125,0.328125,0.3203125,0.3033854166666667,0.296875,0.2994791666666667,0.3092447916666667,0.3024088541666667,0.3053385416666667
74.0,0.3125,0.328125,0.31640625,0.2890625,0.2981770833333333,0.28515625,0.2962239583333333,0.3069661458333333,0.3001302083333333,0.3030598958333333
75.0,0.3125,0.3125,0.3046875,0.296875,0.29296875,0.2890625,0.29296875,0.3046875,0.2978515625,0.30078125
76.0,0.3125,0.3046875,0.28515625,0.3125,0.29296875,0.30078125,0.2897135416666667,0.302734375,0.2962239583333333,0.3118489583333333
77.0,0.3125,0.30078125,0.294921875,0.265625,0.29296875,0.27734375,0.2864583333333333,0.30078125,0.2945963541666667,0.3229166666666667
77.5,0.3125,0.30078125,0.291015625,0.26953125,0.29296875,0.275390625,0.283203125,0.298828125,0.29296875,0.333984375
78.0,0.3125,0.30078125,0.287109375,0.2734375,0.2923177083333333,0.2734375,0.2825520833333333,0.296875,0.2972005208333333,0.3326822916666667
79.0,0.3203125,0.296875,0.28515625,0.28125,0.2916666666666667,0.2734375,0.2819010416666667,0.294921875,0.3014322916666667,0.3313802083333333
80.0,0.3359375,0.33203125,0.29296875,0.28515625,0.291015625,0.28515625,0.28125,0.29296875,0.3056640625,0.330078125
81.0,0.32421875,0.3359375,0.2734375,0.39453125,0.29296875,0.29296875,0.2766927083333333,0.30322265625,0.302734375,0.3131510416666667
82.0,0.3125,0.31640625,0.4609375,0.2734375,0.294921875,0.28369140625,0.2721354166666667,0.3134765625,0.2998046875,0.2962239583333333
82.5,0.328125,0.455078125,0.365234375,0.3216145833333333,0.296875,0.2744140625,0.267578125,0.32373046875,0.296875,0.279296875
83.0,0.34375,0.59375,0.26953125,0.3697916666666667,0.29296875,0.26513671875,0.2786458333333333,0.333984375,0.3043619791666667,0.3001302083333333
84.0,0.9140625,0.654296875,0.669921875,0.41796875,0.2890625,0.255859375,0.2897135416666667,0.34423828125,0.3118489583333333,0.3209635416666667
85.0,0.375,0.34375,0.625,0.41015625,0.28515625,0.255859375,0.30078125,0.3544921875,0.3193359375,0.341796875
86.0,0.453125,0.6875,0.625,0.41015625,0.2916666666666667,0.255859375,0.2903645833333333,0.3479817708333333,0.3232421875,0.328125
87.0,0.6703125,0.6875,0.625,0.41015625,0.2981770833333333,0.255859375,0.2799479166666667,0.3414713541666667,0.3271484375,0.314453125
87.5,0.8875,0.6875,0.625,0.41015625,0.3046875,0.255859375,0.26953125,0.3349609375,0.3310546875,0.30078125
88.0,1.1046875,0.6875,0.625,0.41015625,0.3098958333333333,0.255859375,0.2662760416666667,0.3284505208333333,0.341064453125,0.287109375
89.0,1.321875,0.6875,0.625,0.41015625,0.3151041666666667,0.255859375,0.2630208333333333,0.3219401041666667,0.35107421875,0.2734375
90.0,1.5390625,0.6875,0.625,0.41015625,0.3203125,0.255859375,0.259765625,0.3154296875,0.361083984375,0.259765625
91.0,1.5390625,0.6875,0.625,0.41015625,0.3372395833333333,0.255859375,0.3291015625,0.4041341145833333,0.37109375,0.30126953125
92.0,1.5390625,0.6875,0.625,0.41015625,0.3541666666666667,0.255859375,0.3984375,0.49283854166666663,0.381103515625,0.3427734375
92.5,1.5390625,0.6875,0.625,0.41015625,0.37109375,0.255859375,0.4677734375,0.58154296875,0.39111328125,0.38427734375
95.0,1.5390625,0.6875,0.625,0.41015625,0.328125,0.255859375,0.537109375,0.6702473958333333,0.401123046875,0.42578125
100.0,1.5390625,0.6875,0.625,0.41015625,0.4125,0.255859375,0.75390625,0.7589518229166666,0.4111328125,0.42578125
105.0,1.5390625,0.6875,0.625,0.41015625,0.496875,0.255859375,0.970703125,0.84765625,0.4111328125,0.42578125
110.0,1.5390625,0.6875,0.625,0.41015625,0.58125,0.255859375,0.970703125,0.86328125,0.4111328125,0.42578125
115.0,1.5390625,0.6875,0.625,0.41015625,0.665625,0.255859375,0.970703125,0.86328125,0.4111328125,0.42578125
120.0,1.5390625,0.6875,0.625,0.41015625,0.75,0.255859375,0.970703125,0.86328125,0.4111328125,0.42578125
125.0,1.5390625,0.6875,0.625,0.41015625,0.75,0.255859375,0.970703125,0.86328125,0.4111328125,0.42578125
