contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
IWM210326P00211000,2021-03-15 20:10:16,20.0,211.0,0.51,0.56,0.53,put,2021-03-26
IWM210326P00212000,2021-03-15 19:55:11,65.0,212.0,0.56,0.61,0.57,put,2021-03-26
IWM210326P00212500,2021-03-15 20:00:44,316.0,212.5,0.58,0.63,0.58,put,2021-03-26
IWM210326P00213000,2021-03-15 17:12:22,15.0,213.0,0.61,0.66,0.73,put,2021-03-26
IWM210326P00214000,2021-03-15 18:46:56,153.0,214.0,0.67,0.72,0.71,put,2021-03-26
IWM210326P00215000,2021-03-15 20:11:30,4900.0,215.0,0.73,0.78,0.76,put,2021-03-26
IWM210326P00216000,2021-03-15 19:43:42,105.0,216.0,0.78,0.85,0.83,put,2021-03-26
IWM210326P00217000,2021-03-15 19:26:45,156.0,217.0,0.88,0.93,1.02,put,2021-03-26
IWM210326P00217500,2021-03-15 16:13:19,17.0,217.5,0.92,0.97,1.14,put,2021-03-26
IWM210326P00237000,2021-03-15 18:47:55,191.0,237.0,5.89,6.07,6.17,put,2021-03-26
IWM210326P00237500,2021-03-15 16:47:13,93.0,237.5,6.16,6.36,6.97,put,2021-03-26
IWM210326P00238000,2021-03-15 19:40:35,65.0,238.0,6.46,6.66,7.18,put,2021-03-26
IWM210326P00239000,2021-03-15 16:36:03,13.0,239.0,7.06,7.3,7.31,put,2021-03-26
IWM210326P00240000,2021-03-15 19:06:14,12.0,240.0,7.73,7.98,8.5,put,2021-03-26
IWM210326P00241000,2021-03-15 04:02:57,77.0,241.0,8.44,8.7,9.32,put,2021-03-26
IWM210326P00242000,2021-03-15 19:55:09,57.0,242.0,9.19,9.46,9.6,put,2021-03-26
IWM210326P00242500,2021-03-15 17:48:49,10.0,242.5,9.61,9.86,10.18,put,2021-03-26
IWM210326P00243000,2021-03-15 20:01:08,5.0,243.0,9.98,10.25,9.9,put,2021-03-26
IWM210326P00244000,2021-03-15 15:10:54,21.0,244.0,10.81,11.08,11.86,put,2021-03-26
IWM210326P00245000,2021-03-15 19:53:58,7.0,245.0,11.64,11.95,11.9,put,2021-03-26
IWM210326P00246000,2021-03-15 20:00:14,7.0,246.0,12.52,12.84,12.5,put,2021-03-26
IWM210326P00247000,2021-03-15 17:06:00,43.0,247.0,13.41,13.74,14.02,put,2021-03-26
IWM210326P00247500,2021-03-01 20:31:28,3.0,247.5,13.87,14.21,22.17,put,2021-03-26
IWM210326P00250000,2021-03-15 19:05:22,36.0,250.0,16.22,16.56,17.05,put,2021-03-26
IWM210326P00252500,2021-03-15 04:02:58,,252.5,18.62,18.96,21.6,put,2021-03-26
IWM210326P00255000,2021-03-09 18:22:36,5.0,255.0,21.07,21.39,31.62,put,2021-03-26
IWM210326P00257500,2021-03-15 04:02:58,,257.5,23.35,24.18,31.04,put,2021-03-26
IWM210326P00260000,2021-03-15 04:02:58,,260.0,25.82,26.65,33.1,put,2021-03-26
IWM210326P00262500,2021-02-23 20:11:11,1.0,262.5,28.3,29.13,35.44,put,2021-03-26
IWM210326P00265000,2021-03-15 04:02:58,,265.0,30.79,31.61,43.11,put,2021-03-26
IWM210326P00290000,2021-02-26 15:16:57,1.0,290.0,55.61,56.59,73.6,put,2021-03-26
IWM210331C00167000,2021-02-12 20:31:25,5.0,167.0,66.71,67.07,60.02,call,2021-03-31
IWM210331C00168000,2021-01-07 20:48:55,20.0,168.0,54.21,54.56,42.0,call,2021-03-31
IWM210331C00169000,2021-01-14 17:45:34,10.0,169.0,58.92,59.28,46.34,call,2021-03-31
IWM210331C00170000,2021-03-04 18:45:07,1.0,170.0,63.96,64.77,56.47,call,2021-03-31
IWM210331C00171000,2021-01-04 18:08:00,3.0,171.0,44.45,44.8,26.09,call,2021-03-31
IWM210331C00172000,2021-02-10 20:34:16,1.0,172.0,61.71,62.08,55.8,call,2021-03-31
IWM210331C00173000,2021-01-06 14:30:01,1.0,173.0,48.49,49.01,29.53,call,2021-03-31
IWM210331C00174000,2021-01-26 20:30:32,15.0,174.0,44.38,45.21,41.93,call,2021-03-31
IWM210331C00175000,2021-02-26 16:16:41,52.0,175.0,58.97,59.79,44.08,call,2021-03-31
IWM210331C00176000,2021-02-16 20:41:40,5.0,176.0,57.95,58.8,50.66,call,2021-03-31
IWM210331C00177000,2021-03-11 20:25:21,3.0,177.0,56.96,57.83,54.72,call,2021-03-31
IWM210331C00178000,2021-03-11 20:26:21,2.0,178.0,55.97,56.81,53.73,call,2021-03-31
IWM210331C00179000,2021-01-15 17:59:45,8.0,179.0,0.0,0.0,35.35,call,2021-03-31
IWM210331C00180000,2021-03-15 15:12:37,4.0,180.0,53.98,54.8,53.64,call,2021-03-31
IWM210331C00181000,2021-03-05 16:24:45,1.0,181.0,52.97,53.83,28.36,call,2021-03-31
IWM210331C00182000,2021-03-04 20:03:35,1.0,182.0,51.98,52.82,32.68,call,2021-03-31
IWM210331C00183000,2021-03-04 15:52:53,10.0,183.0,50.97,51.82,35.8,call,2021-03-31
IWM210331C00184000,2021-03-09 17:45:34,3.0,184.0,49.98,50.85,40.88,call,2021-03-31
IWM210331C00185000,2021-03-05 15:30:25,3.0,185.0,49.0,49.82,38.41,call,2021-03-31
IWM210331C00186000,2021-03-04 20:03:32,1.0,186.0,47.98,48.83,29.14,call,2021-03-31
IWM210331C00239000,2021-03-15 13:55:52,51.0,239.0,2.77,2.87,2.7,call,2021-03-31
IWM210331C00240000,2021-03-15 20:05:23,2578.0,240.0,2.4,2.5,2.5,call,2021-03-31
IWM210331C00241000,2021-03-12 19:54:13,8.0,241.0,2.07,2.18,2.19,call,2021-03-31
IWM210331C00242000,2021-03-15 17:26:25,25.0,242.0,1.78,1.87,1.76,call,2021-03-31
IWM210331C00243000,2021-03-15 17:42:09,13.0,243.0,1.53,1.61,1.53,call,2021-03-31
IWM210331C00244000,2021-03-15 15:31:28,25.0,244.0,1.31,1.4,1.22,call,2021-03-31
IWM210331C00245000,2021-03-15 20:00:55,40.0,245.0,1.12,1.2,1.18,call,2021-03-31
IWM210331C00246000,2021-03-12 21:09:17,1.0,246.0,0.96,1.02,1.02,call,2021-03-31
IWM210331C00247000,2021-03-12 20:19:59,7.0,247.0,0.82,0.88,0.72,call,2021-03-31
IWM210331C00248000,2021-03-15 17:42:09,1.0,248.0,0.68,0.77,0.73,call,2021-03-31
IWM210331C00249000,2021-03-10 14:44:27,100.0,249.0,0.58,0.66,0.33,call,2021-03-31
IWM210331C00250000,2021-03-15 19:08:14,143.0,250.0,0.52,0.58,0.53,call,2021-03-31
IWM210331C00255000,2021-03-15 17:26:25,16.0,255.0,0.24,0.31,0.28,call,2021-03-31
IWM210331C00260000,2021-03-15 18:57:48,168.0,260.0,0.12,0.17,0.15,call,2021-03-31
IWM210331C00265000,2021-03-15 19:17:43,3.0,265.0,0.05,0.1,0.07,call,2021-03-31
IWM210331C00270000,2021-03-15 20:03:20,500.0,270.0,0.0,0.08,0.05,call,2021-03-31
IWM210331C00275000,2021-02-26 21:00:01,8.0,275.0,0.0,0.05,0.03,call,2021-03-31
IWM210331C00280000,2021-02-24 16:57:48,1.0,280.0,0.0,0.06,0.06,call,2021-03-31
IWM210331C00285000,2021-03-01 19:51:18,1.0,285.0,0.0,0.05,0.01,call,2021-03-31
IWM210331C00290000,2021-02-19 15:34:19,1.0,290.0,0.0,0.04,0.06,call,2021-03-31
IWM210331P00143000,2021-02-25 19:25:01,1.0,143.0,0.0,0.07,0.14,put,2021-03-31
IWM210331P00144000,2021-03-02 15:55:00,1.0,144.0,0.0,0.07,0.1,put,2021-03-31
IWM210331P00145000,2021-03-08 17:02:15,500.0,145.0,0.0,0.07,0.07,put,2021-03-31
IWM210331P00146000,2021-02-26 19:45:59,1.0,146.0,0.0,0.06,0.15,put,2021-03-31
IWM210331P00147000,2021-02-17 20:47:13,14.0,147.0,0.0,0.06,0.19,put,2021-03-31
IWM210331P00148000,2021-02-17 20:20:31,10.0,148.0,0.0,0.06,0.22,put,2021-03-31
IWM210331P00149000,2021-03-04 17:53:27,5.0,149.0,0.0,0.06,0.17,put,2021-03-31
IWM210331P00150000,2021-03-05 15:02:14,2.0,150.0,0.0,0.06,0.02,put,2021-03-31
IWM210331P00151000,2021-02-22 16:37:13,1.0,151.0,0.0,0.06,0.18,put,2021-03-31
IWM210331P00152000,2021-02-11 18:45:35,1.0,152.0,0.11,0.13,0.37,put,2021-03-31
IWM210331P00153000,2021-03-04 15:13:20,3.0,153.0,0.0,0.06,0.21,put,2021-03-31
IWM210331P00154000,2021-01-27 20:35:40,50.0,154.0,0.2,0.32,1.42,put,2021-03-31
IWM210331P00155000,2021-03-10 14:35:37,2.0,155.0,0.0,0.06,0.03,put,2021-03-31
IWM210331P00156000,2021-02-03 20:52:24,3.0,156.0,0.11,0.17,0.38,put,2021-03-31
IWM210331P00157000,2021-02-19 17:19:38,20.0,157.0,0.0,0.05,0.26,put,2021-03-31
IWM210331P00158000,2021-02-25 15:14:29,1.0,158.0,0.0,0.05,0.22,put,2021-03-31
IWM210331P00159000,2021-03-12 17:26:32,1.0,159.0,0.0,0.06,0.03,put,2021-03-31
IWM210331P00160000,2021-03-12 18:35:34,2.0,160.0,0.0,0.05,0.03,put,2021-03-31
IWM210331P00161000,2021-03-08 18:24:44,30.0,161.0,0.0,0.05,0.04,put,2021-03-31
IWM210331P00162000,2021-03-04 14:30:42,1.0,162.0,0.0,0.05,0.27,put,2021-03-31
IWM210331P00215000,2021-03-15 20:13:03,9537.0,215.0,1.1,1.19,1.15,put,2021-03-31
IWM210331P00216000,2021-03-15 17:52:45,103.0,216.0,1.17,1.29,1.36,put,2021-03-31
IWM210331P00217000,2021-03-15 19:51:27,55.0,217.0,1.29,1.39,1.44,put,2021-03-31
IWM210331P00218000,2021-03-15 17:16:12,66.0,218.0,1.39,1.5,1.64,put,2021-03-31
IWM210331P00219000,2021-03-15 16:25:22,30.0,219.0,1.55,1.62,1.86,put,2021-03-31
IWM210331P00220000,2021-03-15 19:48:20,109.0,220.0,1.68,1.75,1.77,put,2021-03-31
IWM210331P00221000,2021-03-15 20:00:02,51.0,221.0,1.78,1.91,1.84,put,2021-03-31
IWM210331P00222000,2021-03-15 19:29:52,40.0,222.0,1.93,2.06,2.23,put,2021-03-31
IWM210331P00223000,2021-03-15 19:54:13,51.0,223.0,2.1,2.23,2.2,put,2021-03-31
IWM210331P00224000,2021-03-15 17:49:22,13.0,224.0,2.31,2.41,2.57,put,2021-03-31
IWM210331P00225000,2021-03-15 20:00:02,855.0,225.0,2.52,2.6,2.54,put,2021-03-31
IWM210331P00226000,2021-03-15 19:52:03,41.0,226.0,2.74,2.82,2.77,put,2021-03-31
IWM210331P00227000,2021-03-15 17:59:15,9.0,227.0,2.92,3.07,3.19,put,2021-03-31
IWM210331P00228000,2021-03-15 15:31:51,30.0,228.0,3.22,3.32,3.4,put,2021-03-31
IWM210331P00229000,2021-03-15 19:59:29,85.0,229.0,3.45,3.6,3.54,put,2021-03-31
IWM210331P00230000,2021-03-15 19:56:42,1612.0,230.0,3.74,3.9,3.87,put,2021-03-31
IWM210331P00231000,2021-03-15 19:50:50,37.0,231.0,4.12,4.23,4.37,put,2021-03-31
IWM210331P00232000,2021-03-15 18:48:26,110.0,232.0,4.39,4.58,4.69,put,2021-03-31
IWM210331P00233000,2021-03-15 19:54:49,31.0,233.0,4.77,4.97,5.0,put,2021-03-31
IWM210331P00234000,2021-03-15 20:14:16,78.0,234.0,5.18,5.39,5.33,put,2021-03-31
IWM210331P00235000,2021-03-15 19:59:59,91.0,235.0,5.61,5.83,5.7,put,2021-03-31
IWM210331P00236000,2021-03-15 19:54:13,26.0,236.0,6.09,6.32,6.29,put,2021-03-31
IWM210331P00238000,2021-03-15 04:03:03,,238.0,7.18,7.41,9.32,put,2021-03-31
IWM210331P00240000,2021-03-15 17:46:36,2010.0,240.0,8.4,8.65,9.01,put,2021-03-31
IWM210331P00242000,2021-02-24 14:51:15,,242.0,9.78,10.05,20.99,put,2021-03-31
IWM210331P00244000,2021-03-15 04:03:04,1.0,244.0,11.34,11.58,12.35,put,2021-03-31
IWM210331P00245000,2021-03-11 16:43:07,5.0,245.0,12.08,12.38,15.05,put,2021-03-31
IWM210331P00250000,2021-03-12 20:48:12,1.0,250.0,16.44,16.81,17.32,put,2021-03-31
IWM210331P00255000,2021-01-28 15:15:47,2.0,255.0,37.17,37.92,44.55,put,2021-03-31
IWM210331P00260000,2021-03-12 20:48:12,1.0,260.0,25.89,26.64,26.84,put,2021-03-31
IWM210331P00265000,2021-01-28 15:16:01,,265.0,47.09,47.8,54.22,put,2021-03-31
IWM210331P00270000,2021-02-17 20:26:53,4.0,270.0,35.78,36.53,46.68,put,2021-03-31
IWM210401C00207500,2021-03-10 18:48:29,100.0,207.5,27.08,27.74,20.42,call,2021-04-01
IWM210401C00208000,2021-03-15 16:19:11,1.0,208.0,26.62,27.22,26.37,call,2021-04-01
IWM210401C00209000,2021-03-15 15:27:32,1.0,209.0,25.67,26.27,24.7,call,2021-04-01
IWM210401C00210000,2021-03-05 17:58:20,100.0,210.0,24.7,25.37,13.82,call,2021-04-01
IWM210401C00211000,2021-03-11 15:42:09,1.0,211.0,23.91,24.26,21.53,call,2021-04-01
IWM210401C00212000,2021-03-15 15:19:58,1.0,212.0,22.98,23.33,22.35,call,2021-04-01
IWM210401C00212500,2021-03-05 20:42:50,1.0,212.5,22.5,22.86,13.3,call,2021-04-01
IWM210401C00213000,2021-03-10 16:36:41,2.0,213.0,22.06,22.38,21.29,call,2021-04-01
IWM210401C00214000,2021-03-10 18:03:42,8.0,214.0,21.12,21.46,15.2,call,2021-04-01
IWM210401C00215000,2021-03-12 19:42:15,1.0,215.0,20.21,20.54,19.26,call,2021-04-01
IWM210401C00216000,2021-03-10 16:36:41,2.0,216.0,19.29,19.64,18.62,call,2021-04-01
IWM210401C00217000,2021-03-11 16:40:21,2.0,217.0,18.38,18.74,16.62,call,2021-04-01
