contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
HEXO210521C00003500,2021-05-07 18:56:03,1.0,3.5,3.75,3.95,3.85,call,2021-05-21,0.038356164383561646,1.875
HEXO210521C00004000,2021-05-06 19:10:22,114.0,4.0,3.25,3.45,3.0,call,2021-05-21,0.038356164383561646,
HEXO210521C00004500,2021-05-07 15:28:14,5.0,4.5,2.8,2.85,2.95,call,2021-05-21,0.038356164383561646,
HEXO210521C00005000,2021-05-07 19:57:24,336.0,5.0,2.32,2.42,2.45,call,2021-05-21,0.038356164383561646,1.6875
HEXO210521C00005500,2021-05-07 19:47:45,40.0,5.5,1.78,1.92,1.87,call,2021-05-21,0.038356164383561646,1.0
HEXO210521C00006000,2021-05-07 19:55:42,436.0,6.0,1.31,1.34,1.32,call,2021-05-21,0.038356164383561646,
HEXO210521C00007000,2021-05-07 19:54:00,1415.0,7.0,0.43,0.49,0.47,call,2021-05-21,0.038356164383561646,0.5
HEXO210521C00008000,2021-05-07 19:46:44,761.0,8.0,0.16,0.18,0.18,call,2021-05-21,0.038356164383561646,0.71875
HEXO210521C00009000,2021-05-07 19:35:07,412.0,9.0,0.06,0.1,0.06,call,2021-05-21,0.038356164383561646,0.8125
HEXO210521C00010000,2021-05-07 19:59:29,259.0,10.0,0.03,0.06,0.06,call,2021-05-21,0.038356164383561646,1.125
HEXO210521C00011000,2021-05-07 18:49:28,56.0,11.0,0.03,0.04,0.04,call,2021-05-21,0.038356164383561646,1.25
HEXO210521C00012000,2021-05-07 16:45:30,59.0,12.0,0.01,0.03,0.01,call,2021-05-21,0.038356164383561646,1.0
HEXO210521C00013000,2021-05-07 18:39:55,10.0,13.0,0.01,0.03,0.01,call,2021-05-21,0.038356164383561646,1.0
HEXO210521C00014000,2021-05-05 15:25:09,1.0,14.0,0.0,0.12,0.05,call,2021-05-21,0.038356164383561646,1.875
HEXO210521C00015000,2021-05-06 15:32:48,14.0,15.0,0.0,0.05,0.02,call,2021-05-21,0.038356164383561646,1.75
HEXO210521C00016000,2021-05-06 13:34:07,1.0,16.0,0.0,0.05,0.03,call,2021-05-21,0.038356164383561646,1.875
HEXO210521C00017000,2021-05-06 14:42:23,7.0,17.0,0.0,0.12,0.01,call,2021-05-21,0.038356164383561646,1.0
HEXO210521C00018000,2021-03-24 14:39:17,1.0,18.0,0.0,0.01,0.13,call,2021-05-21,0.038356164383561646,
HEXO210521C00019000,2021-04-29 15:16:21,10.0,19.0,0.0,0.05,0.1,call,2021-05-21,0.038356164383561646,
HEXO210521C00020000,2021-04-30 19:17:17,200.0,20.0,0.0,0.1,0.05,call,2021-05-21,0.038356164383561646,
HEXO210521P00003500,2021-04-21 19:50:00,7.0,3.5,0.0,0.08,0.03,put,2021-05-21,0.038356164383561646,
HEXO210521P00004000,2021-05-06 18:14:31,500.0,4.0,0.0,0.01,0.01,put,2021-05-21,0.038356164383561646,1.0
HEXO210521P00004500,2021-05-06 15:22:12,1.0,4.5,0.0,0.05,0.03,put,2021-05-21,0.038356164383561646,1.5
HEXO210521P00005000,2021-05-07 18:00:18,102.0,5.0,0.01,0.04,0.03,put,2021-05-21,0.038356164383561646,1.25
HEXO210521P00005500,2021-05-07 19:14:06,104.0,5.5,0.02,0.04,0.02,put,2021-05-21,0.038356164383561646,0.875
HEXO210521P00006000,2021-05-07 18:45:11,50.0,6.0,0.04,0.09,0.05,put,2021-05-21,0.038356164383561646,0.8125
HEXO210521P00007000,2021-05-07 19:09:05,512.0,7.0,0.3,0.37,0.33,put,2021-05-21,0.038356164383561646,0.84375
HEXO210521P00008000,2021-05-07 19:55:29,81.0,8.0,1.02,1.15,1.02,put,2021-05-21,0.038356164383561646,1.0625
HEXO210521P00009000,2021-05-07 19:31:48,174.0,9.0,1.92,2.03,1.94,put,2021-05-21,0.038356164383561646,1.34375
HEXO210521P00010000,2021-05-07 19:45:20,247.0,10.0,2.9,3.0,2.9,put,2021-05-21,0.038356164383561646,1.625
HEXO210521P00011000,2021-05-07 15:51:34,11.0,11.0,3.85,4.05,3.8,put,2021-05-21,0.038356164383561646,1.625
HEXO210521P00012000,2021-05-07 18:56:03,21.0,12.0,4.85,5.05,4.9,put,2021-05-21,0.038356164383561646,
HEXO210521P00013000,2021-05-07 14:24:47,11.0,13.0,5.85,6.15,5.95,put,2021-05-21,0.038356164383561646,
HEXO210521P00014000,2021-04-27 13:30:08,45.0,14.0,6.85,7.1,8.4,put,2021-05-21,0.038356164383561646,
HEXO210521P00015000,2021-04-26 13:30:58,1.0,15.0,7.85,8.2,7.95,put,2021-05-21,0.038356164383561646,
HEXO210521P00016000,2021-04-27 13:48:16,42.0,16.0,8.85,9.2,10.3,put,2021-05-21,0.038356164383561646,
HEXO210521P00017000,2021-04-27 13:30:04,,17.0,9.85,10.2,11.3,put,2021-05-21,0.038356164383561646,
HEXO210521P00018000,2021-05-03 17:41:34,,18.0,10.85,11.25,11.5,put,2021-05-21,0.038356164383561646,
HEXO210521P00019000,2021-04-22 14:15:42,13.0,19.0,11.85,12.15,13.5,put,2021-05-21,0.038356164383561646,
HEXO210521P00020000,2021-04-27 13:30:07,200.0,20.0,12.85,13.1,13.2,put,2021-05-21,0.038356164383561646,
HEXO210618C00001000,2021-04-28 15:42:14,,1.0,6.2,6.45,5.2,call,2021-06-18,0.11506849315068493,
HEXO210618C00002000,2021-04-30 18:37:59,1.0,2.0,5.25,5.45,4.8,call,2021-06-18,0.11506849315068493,
HEXO210618C00004000,2021-05-04 19:37:39,2.0,4.0,3.3,3.45,3.35,call,2021-06-18,0.11506849315068493,1.0
HEXO210618C00005000,2021-05-07 13:43:50,202.0,5.0,2.3,2.44,2.5,call,2021-06-18,0.11506849315068493,1.0625
HEXO210618C00006000,2021-05-07 19:44:24,50.0,6.0,1.3,1.5,1.35,call,2021-06-18,0.11506849315068493,0.375
HEXO210618C00007000,2021-05-07 19:59:34,210.0,7.0,0.65,0.7,0.68,call,2021-06-18,0.11506849315068493,0.5
HEXO210618C00008000,2021-05-07 19:59:27,189.0,8.0,0.38,0.41,0.41,call,2021-06-18,0.11506849315068493,0.671875
HEXO210618C00009000,2021-05-07 17:50:26,33.0,9.0,0.19,0.27,0.24,call,2021-06-18,0.11506849315068493,0.75
HEXO210618C00010000,2021-05-07 19:17:02,14.0,10.0,0.12,0.17,0.16,call,2021-06-18,0.11506849315068493,0.8125
HEXO210618C00011000,2021-05-07 17:56:39,9.0,11.0,0.07,0.14,0.09,call,2021-06-18,0.11506849315068493,0.875
HEXO210618C00012000,2021-05-07 19:10:16,28.0,12.0,0.04,0.11,0.09,call,2021-06-18,0.11506849315068493,0.96875
HEXO210618P00003000,2021-04-20 13:48:15,40.0,3.0,0.0,0.07,0.01,put,2021-06-18,0.11506849315068493,1.0
HEXO210618P00004000,2021-05-05 19:44:27,11.0,4.0,0.0,0.1,0.05,put,2021-06-18,0.11506849315068493,1.125
