strike,2021-04-16,2021-05-21,2021-07-16,2021-08-20
20.0,1.25,0.671875,0.71875,0.80859375
25.0,1.25,0.671875,0.71875,0.80859375
30.0,1.25,0.671875,0.5625,0.80859375
33.0,1.25,0.671875,0.703125,0.80859375
34.0,1.25,0.671875,0.64453125,0.80859375
35.0,1.25,0.671875,0.5859375,0.640625
36.0,1.25,0.671875,0.6263020833333334,1.0
37.0,1.25,0.671875,0.6666666666666666,0.794921875
38.0,1.25,0.75,0.70703125,0.58984375
39.0,1.25,0.7109375,0.693359375,1.052734375
40.0,1.25,0.6328125,0.6796875,0.69140625
41.0,1.1875,0.6328125,0.6826171875,0.724609375
42.0,1.125,0.6015625,0.685546875,0.7578125
43.0,1.0625,0.57421875,0.724609375,0.638671875
44.0,1.0,0.78125,0.763671875,0.599609375
45.0,0.9375,0.5390625,0.802734375,0.6923828125
46.0,0.846875,0.58984375,0.6455078125,0.638671875
47.0,0.75625,0.52734375,0.48828125,0.6650390625
48.0,0.665625,0.53125,0.5325520833333334,0.69140625
49.0,0.575,0.57421875,0.5768229166666666,0.6796875
50.0,0.484375,0.53515625,0.62109375,0.66796875
55.0,0.9140625,0.515625,0.57421875,0.740234375
60.0,1.046875,0.7265625,0.806640625,0.845703125
65.0,1.046875,1.06640625,0.83984375,0.7141927083333334
70.0,1.046875,1.06640625,0.873046875,0.5826822916666667
75.0,1.046875,1.06640625,0.873046875,0.451171875
80.0,1.046875,1.06640625,0.873046875,0.451171875
