,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.1253023386972351,0.04208465839059712,0.01428199179294427,0.020480677281380373,0.08831681991509747,-0.0010629630941859465,0.05377671303877402,0.03692556162234104,0.010490269635381508,0.02549189956084827,0.07223764092276944,0.11031976067703592,0.11246190510745532,0.019056641059711728,0.055137849385096485,0.13209251821371942,0.05884891628673561,0.010136473191104651,-0.1798185523881578,0.017104736570086175,0.02556100458263897
APHA,0.04208465839059712,1.0108645606157074,0.07921421734920879,0.10499991248058203,0.08791210200936896,0.10621236160575075,0.7170919868273049,0.0946150074851457,0.06998900325895546,0.08786959020921786,0.03010705165575905,0.1843382565185459,0.2765981740623086,0.05885321766254868,1.11475841930175,0.17888242063172688,0.40027203745451706,0.07419693045519882,-0.23574068286764321,0.11354922010164176,0.03433237519867902
BAC,0.01428199179294427,0.07921421734920879,0.1570658544577305,0.16378590505653054,0.004455657934430221,0.11895964246774808,0.10663445719420274,0.07880514080221648,0.12658417771248448,0.1168754085402703,0.013131362805688409,0.05754644306107815,0.09355259969757426,0.08177252893757743,0.11963724919762282,0.03668395373305747,0.025584604427895653,0.15249063866616003,-0.17800142354489143,0.12580857649325553,0.025324339646995712
C,0.020480677281380373,0.10499991248058203,0.16378590505653054,0.21337771715732096,0.012081259754738158,0.13875204899316348,0.1371812410609473,0.09337170086931199,0.13627197729057955,0.13541211513629536,0.019683934261321298,0.0880609550647641,0.1391655833216439,0.0987494568891247,0.14221808482701528,0.047684770646953055,0.035592128089123924,0.16308679381374439,-0.2217041253581962,0.14514311158507268,0.0273167713331898
DT,0.08831681991509747,0.08791210200936896,0.004455657934430221,0.012081259754738158,0.29474843354563834,-0.028571039153802418,0.07783129124948106,0.053107176381878604,0.0016018893713662912,0.020187325738202287,0.0894526466106023,0.24266600030403504,0.17392586105569469,0.018843979286904726,0.11668133175802595,0.15877137538857836,0.08772253938692812,0.0026906485988981706,-0.2741469373925521,0.026324914113070624,0.03452305086131833
GE,-0.0010629630941859465,0.10621236160575075,0.11895964246774808,0.13875204899316348,-0.028571039153802418,0.23174667744277894,0.15724054423591316,0.076317757548312,0.1010717295699964,0.11001976829021931,-0.004113822414386563,0.07112111770647284,0.08161441887059545,0.07498290548300926,0.12685092894623679,0.01729329255572314,0.008256889536428528,0.12192563507372171,-0.1714360156586896,0.12722503288947964,0.022989471432526106
HEXO,0.05377671303877402,0.7170919868273049,0.10663445719420274,0.1371812410609473,0.07783129124948106,0.15724054423591316,1.2968998962435128,0.11020995416036317,0.08657802752088105,0.0969848102178303,0.030415343097812058,0.19981928895387488,0.2881801254482427,0.08183939481521176,0.9689724233992955,0.12131843435875543,0.2831752658810298,0.10537193709213365,-0.28792964145709676,0.1144444073312995,0.031667421051287746
IWM,0.03692556162234104,0.0946150074851457,0.07880514080221648,0.09337170086931199,0.053107176381878604,0.076317757548312,0.11020995416036317,0.0789846966302119,0.06553095842605508,0.07216380176120166,0.03148801372862372,0.11612750255996877,0.1426752948943789,0.05531243665851437,0.11623656263117851,0.08142267334467357,0.06022803389636179,0.0818863763645464,-0.20184053383251965,0.08848531184479269,0.028128428497558276
JPM,0.010490269635381508,0.06998900325895546,0.12658417771248448,0.13627197729057955,0.0016018893713662912,0.1010717295699964,0.08657802752088105,0.06553095842605508,0.11797265645247612,0.10335802479641147,0.01055134298496347,0.03658394780649831,0.0892833769525858,0.06975828677088117,0.10310056192904249,0.030832626476859144,0.03249291835484995,0.13074032514697334,-0.14935837566845594,0.1058721005083698,0.02255792653926541
MS,0.02549189956084827,0.08786959020921786,0.1168754085402703,0.13541211513629536,0.020187325738202287,0.11001976829021931,0.0969848102178303,0.07216380176120166,0.10335802479641147,0.12900916700910992,0.019400906469476852,0.07615126121869704,0.09820737101639465,0.07367385245578012,0.10752920417090447,0.05443285517720458,0.023854291666324277,0.11943967266458423,-0.17560075458782207,0.10738717923132256,0.026049745768005467
MSFT,0.07223764092276944,0.03010705165575905,0.013131362805688409,0.019683934261321298,0.0894526466106023,-0.004113822414386563,0.030415343097812058,0.03148801372862372,0.01055134298496347,0.019400906469476852,0.0822984970342001,0.12825693608042518,0.08914458908213982,0.017384988851286275,0.043615084433353254,0.10971323756978074,0.04018206283567226,0.009003687161625161,-0.16223038557103134,0.019057871814540658,0.02782560795357205
NXTD,0.11031976067703592,0.1843382565185459,0.05754644306107815,0.0880609550647641,0.24266600030403504,0.07112111770647284,0.19981928895387488,0.11612750255996877,0.03658394780649831,0.07615126121869704,0.12825693608042518,3.070692886266538,0.38017397331530334,0.03138735511823381,0.20777000599426718,0.27849728386686123,0.10032586886540276,0.046419218982850625,-0.5241044441024982,0.09154373647954482,0.04758953655467388
PLUG,0.11246190510745532,0.2765981740623086,0.09355259969757426,0.1391655833216439,0.17392586105569469,0.08161441887059545,0.2881801254482427,0.1426752948943789,0.0892833769525858,0.09820737101639465,0.08914458908213982,0.38017397331530334,1.0691283262210285,0.05510391375136106,0.36209887556291914,0.29117706364973844,0.4041044417978124,0.09497009893071653,-0.4510875276270326,0.10044822876338488,0.04395266867258547
TD,0.019056641059711728,0.05885321766254868,0.08177252893757743,0.0987494568891247,0.018843979286904726,0.07498290548300926,0.08183939481521176,0.05531243665851437,0.06975828677088117,0.07367385245578012,0.017384988851286275,0.03138735511823381,0.05510391375136106,0.07154667268365926,0.0569416371461816,0.051042551328327405,0.030307571393410355,0.08644565287328863,-0.14516877352012195,0.08045005770534945,0.02002360513279269
TLRY,0.055137849385096485,1.11475841930175,0.11963724919762282,0.14221808482701528,0.11668133175802595,0.12685092894623679,0.9689724233992955,0.11623656263117851,0.10310056192904249,0.10752920417090447,0.043615084433353254,0.20777000599426718,0.36209887556291914,0.0569416371461816,2.028712916281548,0.16174477977734508,0.6062740566845398,0.11572467352504957,-0.31289781623780794,0.14018702794159107,0.0315009765420085
TSLA,0.13209251821371942,0.17888242063172688,0.03668395373305747,0.047684770646953055,0.15877137538857836,0.01729329255572314,0.12131843435875543,0.08142267334467357,0.030832626476859144,0.05443285517720458,0.10971323756978074,0.27849728386686123,0.29117706364973844,0.051042551328327405,0.16174477977734508,0.557150010651711,0.16776275659787757,0.03215437869962681,-0.2983243945402858,0.04471359303959382,0.04456218672629561
UAMY,0.05884891628673561,0.40027203745451706,0.025584604427895653,0.035592128089123924,0.08772253938692812,0.008256889536428528,0.2831752658810298,0.06022803389636179,0.03249291835484995,0.023854291666324277,0.04018206283567226,0.10032586886540276,0.4041044417978124,0.030307571393410355,0.6062740566845398,0.16776275659787757,2.2256413999954896,0.03709600820462603,-0.10441591971467565,0.07329298683695006,0.027119494613199263
USB,0.010136473191104651,0.07419693045519882,0.15249063866616003,0.16308679381374439,0.0026906485988981706,0.12192563507372171,0.10537193709213365,0.0818863763645464,0.13074032514697334,0.11943967266458423,0.009003687161625161,0.046419218982850625,0.09497009893071653,0.08644565287328863,0.11572467352504957,0.03215437869962681,0.03709600820462603,0.17590057716502955,-0.17901175680270212,0.1285377657739196,0.02627603634103109
UVXY,-0.1798185523881578,-0.23574068286764321,-0.17800142354489143,-0.2217041253581962,-0.2741469373925521,-0.1714360156586896,-0.28792964145709676,-0.20184053383251965,-0.14935837566845594,-0.17560075458782207,-0.16223038557103134,-0.5241044441024982,-0.4510875276270326,-0.14516877352012195,-0.31289781623780794,-0.2983243945402858,-0.10441591971467565,-0.17901175680270212,1.1292542238910204,-0.2154611025813203,-0.11689639695273671
XLE,0.017104736570086175,0.11354922010164176,0.12580857649325553,0.14514311158507268,0.026324914113070624,0.12722503288947964,0.1144444073312995,0.08848531184479269,0.1058721005083698,0.10738717923132256,0.019057871814540658,0.09154373647954482,0.10044822876338488,0.08045005770534945,0.14018702794159107,0.04471359303959382,0.07329298683695006,0.1285377657739196,-0.2154611025813203,0.18558552506831008,0.031107312056931784
XLV,0.02556100458263897,0.03433237519867902,0.025324339646995712,0.0273167713331898,0.03452305086131833,0.022989471432526106,0.031667421051287746,0.028128428497558276,0.02255792653926541,0.026049745768005467,0.02782560795357205,0.04758953655467388,0.04395266867258547,0.02002360513279269,0.0315009765420085,0.04456218672629561,0.027119494613199263,0.02627603634103109,-0.11689639695273671,0.031107312056931784,0.02895425793395828
