,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.12549321979825964,0.043370981199859604,0.014922061944179613,0.019881825004057815,0.08772088475737425,-0.0006036335533938924,0.053423878435439755,0.036921088493580924,0.010380015438667794,0.025926145172837943,0.07246047474069207,0.11052778461475893,0.1153277217965514,0.018956432540692902,0.054430555644389936,0.13176335076408416,0.06063739010205599,0.010252970046775873,-0.18275265057531764,0.016625778855562604,0.025301227648046005
APHA,0.043370981199859604,1.0099385017741813,0.07931026325299262,0.10820295146660577,0.08484135130459593,0.10919568779407132,0.7173836187122151,0.09468879398085948,0.07297463442982104,0.0884436607658381,0.0297830973296481,0.186679639160159,0.267427030906195,0.0598659735940948,1.109324840359614,0.17964907588904494,0.39176289996554714,0.07425453856854113,-0.24201612178697704,0.11610557638721303,0.03388588746486716
BAC,0.014922061944179613,0.07931026325299262,0.16953959387289355,0.1797166182312389,0.0036327628627001647,0.13366459590105184,0.10824458807217896,0.08581163041338628,0.13961913694256173,0.121648344617431,0.014621392183340035,0.06208634686745997,0.09046907385010268,0.09020318816086488,0.12348933170063946,0.035593922715227155,0.018812507812674517,0.1666523535407961,-0.19715508044586808,0.13955992898686642,0.02723170125845511
C,0.019881825004057815,0.10820295146660577,0.1797166182312389,0.23338417230231034,0.010006174608779134,0.1565254776611755,0.13998853680691248,0.10125292313755116,0.15215094170374144,0.14005613858091426,0.020303220762707817,0.09074505434066017,0.13646450483201372,0.10908711126990257,0.14852810450815404,0.04626615873249262,0.030523478199021608,0.18140931343241132,-0.24020238444038258,0.1624977417971988,0.02902404843120561
DT,0.08772088475737425,0.08484135130459593,0.0036327628627001647,0.010006174608779134,0.29473577019514074,-0.030463256647987734,0.07531330891967508,0.05266345521916203,9.643023093819065e-05,0.019717179891932925,0.08933913469970747,0.2351994572882309,0.17393465428833096,0.01818942079277614,0.11675537772859106,0.1566362387815771,0.08777043623815396,0.0022360890328120505,-0.2701064497897257,0.02429456165372621,0.03484979360761154
GE,-0.0006036335533938924,0.10919568779407132,0.13366459590105184,0.1565254776611755,-0.030463256647987734,0.24754063522755593,0.15863918762319895,0.0838517632747473,0.11569833231446021,0.1144948290972117,-0.0024984371659047162,0.07049076463506151,0.08148470943677176,0.08430230860801194,0.13135710661780717,0.01654621536505495,0.003849976247931143,0.1385540382388347,-0.1931775222585629,0.14243067527642853,0.02491092832513657
HEXO,0.053423878435439755,0.7173836187122151,0.10824458807217896,0.13998853680691248,0.07531330891967508,0.15863918762319895,1.2917333783207832,0.11065236835682557,0.08920747893769641,0.09557174723827219,0.02987396152912299,0.1854538903331303,0.2849069665380244,0.08353632959017368,0.9671309130171807,0.12088075984082647,0.2810947226917347,0.10828454693795571,-0.29082752501205567,0.11635148805255109,0.031551587528115134
IWM,0.036921088493580924,0.09468879398085948,0.08581163041338628,0.10125292313755116,0.05266345521916203,0.0838517632747473,0.11065236835682557,0.08234959732978124,0.0718881018735379,0.07488179665127791,0.03204549827532475,0.11828515113656075,0.14201305333780845,0.05953685704185069,0.11857528589728356,0.07978797794221637,0.05789395538702926,0.08960910879631534,-0.20985976138381293,0.09532062366232351,0.02896896349223921
JPM,0.010380015438667794,0.07297463442982104,0.13961913694256173,0.15215094170374144,9.643023093819065e-05,0.11569833231446021,0.08920747893769641,0.0718881018735379,0.1304936920826565,0.10770197692444958,0.01131927057983968,0.04252777160921958,0.0886017676981235,0.07790515097385729,0.10769122735696232,0.029843037735004664,0.029115704851893034,0.14519087532934685,-0.16552525095497608,0.11966229709842191,0.02383093594131192
MS,0.025926145172837943,0.0884436607658381,0.121648344617431,0.14005613858091426,0.019717179891932925,0.1144948290972117,0.09557174723827219,0.07488179665127791,0.10770197692444958,0.12966538727735144,0.020562930606974564,0.06960524376523756,0.10151490409921242,0.07668927016964522,0.10858844901076434,0.05421778316174782,0.024408056736961958,0.12499619644211954,-0.18573240985074196,0.11120234896576113,0.026867059181062105
MSFT,0.07246047474069207,0.0297830973296481,0.014621392183340035,0.020303220762707817,0.08933913469970747,-0.0024984371659047162,0.02987396152912299,0.03204549827532475,0.01131927057983968,0.020562930606974564,0.08314251946213692,0.1312939110617028,0.0919469997304848,0.017230971643684975,0.041848389701718815,0.10941807493196018,0.040059845063989005,0.009916491837086027,-0.16500576735397562,0.019869251880832998,0.028457558212409414
NXTD,0.11052778461475893,0.186679639160159,0.06208634686745997,0.09074505434066017,0.2351994572882309,0.07049076463506151,0.1854538903331303,0.11828515113656075,0.04252777160921958,0.06960524376523756,0.1312939110617028,2.95922736391922,0.3805793973293035,0.03405261858012149,0.20896029659808324,0.27356620282997574,0.0951064275580099,0.05686220844230278,-0.537726474015052,0.09140606404964113,0.052330007766462995
PLUG,0.1153277217965514,0.267427030906195,0.09046907385010268,0.13646450483201372,0.17393465428833096,0.08148470943677176,0.2849069665380244,0.14201305333780845,0.0886017676981235,0.10151490409921242,0.0919469997304848,0.3805793973293035,1.0539816818508998,0.05220514357822764,0.3540015678803356,0.2878163733072388,0.385955746671027,0.09072480340932201,-0.45363187683912537,0.09864960377870564,0.04674733151802147
TD,0.018956432540692902,0.0598659735940948,0.09020318816086488,0.10908711126990257,0.01818942079277614,0.08430230860801194,0.08353632959017368,0.05953685704185069,0.07790515097385729,0.07668927016964522,0.017230971643684975,0.03405261858012149,0.05220514357822764,0.0774838684233017,0.06188843682447727,0.049130910565608456,0.02750477766019715,0.09615639149563425,-0.1545912699558927,0.08921799978259812,0.0204202941884774
TLRY,0.054430555644389936,1.109324840359614,0.12348933170063946,0.14852810450815404,0.11675537772859106,0.13135710661780717,0.9671309130171807,0.11857528589728356,0.10769122735696232,0.10858844901076434,0.041848389701718815,0.20896029659808324,0.3540015678803356,0.06188843682447727,2.0271747213385845,0.15932605668647523,0.6015816978522381,0.12128227819367314,-0.314953159461145,0.14488022201756537,0.03064106845893728
TSLA,0.13176335076408416,0.17964907588904494,0.035593922715227155,0.04626615873249262,0.1566362387815771,0.01654621536505495,0.12088075984082647,0.07978797794221637,0.029843037735004664,0.05421778316174782,0.10941807493196018,0.27356620282997574,0.2878163733072388,0.049130910565608456,0.15932605668647523,0.5541778574626296,0.16445316469807086,0.030666531654562765,-0.2942705115677563,0.04367355870193095,0.04477677931553906
UAMY,0.06063739010205599,0.39176289996554714,0.018812507812674517,0.030523478199021608,0.08777043623815396,0.003849976247931143,0.2810947226917347,0.05789395538702926,0.029115704851893034,0.024408056736961958,0.040059845063989005,0.0951064275580099,0.385955746671027,0.02750477766019715,0.6015816978522381,0.16445316469807086,2.202687236194323,0.030270436438992913,-0.09926872584025322,0.06848223748989964,0.027647518634343487
USB,0.010252970046775873,0.07425453856854113,0.1666523535407961,0.18140931343241132,0.0022360890328120505,0.1385540382388347,0.10828454693795571,0.08960910879631534,0.14519087532934685,0.12499619644211954,0.009916491837086027,0.05686220844230278,0.09072480340932201,0.09615639149563425,0.12128227819367314,0.030666531654562765,0.030270436438992913,0.1918218308670856,-0.19729378362942007,0.14441179377175853,0.02792693440556575
UVXY,-0.18275265057531764,-0.24201612178697704,-0.19715508044586808,-0.24020238444038258,-0.2701064497897257,-0.1931775222585629,-0.29082752501205567,-0.20985976138381293,-0.16552525095497608,-0.18573240985074196,-0.16500576735397562,-0.537726474015052,-0.45363187683912537,-0.1545912699558927,-0.314953159461145,-0.2942705115677563,-0.09926872584025322,-0.19729378362942007,1.1587162350375133,-0.23205694125964696,-0.11838732870208189
XLE,0.016625778855562604,0.11610557638721303,0.13955992898686642,0.1624977417971988,0.02429456165372621,0.14243067527642853,0.11635148805255109,0.09532062366232351,0.11966229709842191,0.11120234896576113,0.019869251880832998,0.09140606404964113,0.09864960377870564,0.08921799978259812,0.14488022201756537,0.04367355870193095,0.06848223748989964,0.14441179377175853,-0.23205694125964696,0.20031089708354813,0.03281868114934814
XLV,0.025301227648046005,0.03388588746486716,0.02723170125845511,0.02902404843120561,0.03484979360761154,0.02491092832513657,0.031551587528115134,0.02896896349223921,0.02383093594131192,0.026867059181062105,0.028457558212409414,0.052330007766462995,0.04674733151802147,0.0204202941884774,0.03064106845893728,0.04477677931553906,0.027647518634343487,0.02792693440556575,-0.11838732870208189,0.03281868114934814,0.029470752572681305
