contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
AAPL250829C00150000,2025-08-26 16:01:17+00:00,5.0,150.0,0.0,0.0,77.32,call,2025-08-29
AAPL250829C00155000,2025-08-26 16:01:17+00:00,4.0,155.0,0.0,0.0,72.37,call,2025-08-29
AAPL250829C00160000,2025-08-27 16:32:26+00:00,1.0,160.0,0.0,0.0,69.97,call,2025-08-29
AAPL250829C00165000,2025-08-26 15:53:27+00:00,2.0,165.0,0.0,0.0,62.12,call,2025-08-29
AAPL250829C00170000,2025-08-26 16:01:06+00:00,2.0,170.0,0.0,0.0,57.43,call,2025-08-29
AAPL250829C00175000,2025-08-26 16:01:06+00:00,2.0,175.0,0.0,0.0,52.48,call,2025-08-29
AAPL250829C00180000,2025-08-26 19:39:10+00:00,3.0,180.0,0.0,0.0,48.55,call,2025-08-29
AAPL250829C00185000,2025-08-27 19:55:48+00:00,33.0,185.0,0.0,0.0,46.0,call,2025-08-29
AAPL250829C00190000,2025-08-27 13:57:21+00:00,1.0,190.0,0.0,0.0,39.8,call,2025-08-29
AAPL250829C00195000,2025-08-27 16:37:19+00:00,2.0,195.0,0.0,0.0,34.85,call,2025-08-29
AAPL250829C00197500,2025-08-27 14:06:25+00:00,1.0,197.5,0.0,0.0,32.56,call,2025-08-29
AAPL250829C00200000,2025-08-27 19:57:37+00:00,17.0,200.0,0.0,0.0,30.87,call,2025-08-29
AAPL250829C00202500,2025-08-25 18:37:52+00:00,12.0,202.5,0.0,0.0,25.2,call,2025-08-29
AAPL250829C00205000,2025-08-27 19:57:37+00:00,44.0,205.0,0.0,0.0,25.94,call,2025-08-29
AAPL250829C00207500,2025-08-27 19:28:18+00:00,21.0,207.5,0.0,0.0,22.72,call,2025-08-29
AAPL250829C00210000,2025-08-27 19:59:28+00:00,110.0,210.0,0.0,0.0,20.9,call,2025-08-29
AAPL250829C00212500,2025-08-27 19:57:26+00:00,68.0,212.5,0.0,0.0,18.45,call,2025-08-29
AAPL250829C00215000,2025-08-27 19:47:39+00:00,298.0,215.0,0.0,0.0,15.78,call,2025-08-29
AAPL250829C00217500,2025-08-27 19:54:54+00:00,200.0,217.5,0.0,0.0,13.55,call,2025-08-29
AAPL250829C00220000,2025-08-27 19:58:09+00:00,5118.0,220.0,0.0,0.0,11.1,call,2025-08-29
AAPL250829C00240000,2025-08-27 19:59:58+00:00,8559.0,240.0,0.0,0.0,0.12,call,2025-08-29
AAPL250829C00242500,2025-08-27 19:58:05+00:00,1878.0,242.5,0.0,0.0,0.06,call,2025-08-29
AAPL250829C00245000,2025-08-27 19:59:30+00:00,3908.0,245.0,0.0,0.0,0.03,call,2025-08-29
AAPL250829C00247500,2025-08-27 19:54:24+00:00,747.0,247.5,0.0,0.0,0.02,call,2025-08-29
AAPL250829C00250000,2025-08-27 19:57:26+00:00,710.0,250.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00252500,2025-08-27 18:43:52+00:00,36.0,252.5,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00255000,2025-08-27 17:28:00+00:00,5.0,255.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00257500,2025-08-27 19:51:05+00:00,35.0,257.5,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00260000,2025-08-27 13:30:02+00:00,57.0,260.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00262500,2025-08-22 19:30:29+00:00,833.0,262.5,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00265000,2025-08-27 18:28:59+00:00,1.0,265.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00270000,2025-08-27 15:40:31+00:00,70.0,270.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00275000,2025-08-25 13:30:03+00:00,2.0,275.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00280000,2025-08-19 14:09:08+00:00,106.0,280.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00285000,2025-08-22 17:34:36+00:00,10.0,285.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00290000,2025-08-22 19:37:28+00:00,3.0,290.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00295000,2025-08-27 14:01:16+00:00,1.0,295.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00300000,2025-08-25 19:21:38+00:00,1.0,300.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00305000,2025-08-15 16:17:35+00:00,3.0,305.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00315000,2025-08-12 16:57:57+00:00,,315.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829C00325000,2025-08-27 13:30:04+00:00,4.0,325.0,0.0,0.0,0.01,call,2025-08-29
AAPL250829P00150000,2025-08-27 19:46:49+00:00,1.0,150.0,0.0,0.0,0.01,put,2025-08-29
AAPL250829P00155000,2025-08-25 19:10:21+00:00,1.0,155.0,0.0,0.0,0.01,put,2025-08-29
