strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-06-30,2021-07-16,2021-08-20,2021-09-17,2021-09-30
115.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
125.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
150.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
160.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
161.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
162.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
163.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
164.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
165.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
166.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
167.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
168.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
169.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
170.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
171.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
172.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.3984375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
173.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.42626953125,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
174.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.4541015625,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
175.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.4837239583333333,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
176.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.5133463541666666,0.4775390625,0.181640625,0.2763671875,0.16015625,0.376953125
177.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.54296875,0.4775390625,0.181640625,0.2763671875,0.16015625,0.46533203125
178.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.65234375,0.4775390625,0.181640625,0.2763671875,0.16015625,0.1640625
179.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.45703125,0.3115234375,0.76171875,0.4775390625,0.181640625,0.2763671875,0.16015625,0.23916015625
180.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.539794921875,0.3115234375,0.55078125,0.4775390625,0.181640625,0.2763671875,0.16015625,0.3142578125
181.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.62255859375,0.3115234375,0.33984375,0.5166015625,0.181640625,0.2763671875,0.30029296875,0.38935546875000004
182.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.705322265625,0.3115234375,0.333984375,0.5556640625,0.181640625,0.2763671875,0.4404296875,0.464453125
183.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.7880859375,0.3115234375,0.8056640625,0.4934895833333333,0.181640625,0.2763671875,0.40087890625,0.53955078125
184.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.7605168269230769,0.3115234375,0.5849609375,0.4313151041666667,0.181640625,0.2763671875,0.361328125,0.510986328125
185.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.7329477163461539,0.3115234375,0.547265625,0.369140625,0.181640625,0.2763671875,0.15625,0.482421875
186.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.7053786057692307,0.3115234375,0.5095703125,0.4266357421875,0.181640625,0.2763671875,0.2626953125,0.453857421875
187.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.6778094951923077,0.3115234375,0.471875,0.484130859375,0.181640625,0.2763671875,0.369140625,0.42529296875
187.5,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.6502403846153846,0.3115234375,0.4341796875,0.5416259765625,0.181640625,0.2763671875,0.3487548828125,0.392822265625
188.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.6226712740384616,0.3115234375,0.396484375,0.59912109375,0.181640625,0.2763671875,0.328369140625,0.3603515625
189.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.5951021634615384,0.3115234375,0.4951171875,0.5146484375,0.181640625,0.2763671875,0.3079833984375,0.327880859375
190.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.5675330528846154,0.3115234375,0.3408203125,0.5095575051229508,0.181640625,0.2763671875,0.28759765625,0.21484375
191.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.5399639423076923,0.3115234375,0.3388671875,0.5044665727459017,0.181640625,0.2763671875,0.3021240234375,0.1875
192.0,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.5123948317307692,0.3115234375,0.3369140625,0.49937564036885246,0.181640625,0.2763671875,0.316650390625,0.220703125
192.5,1.125,0.30859375,0.263671875,0.25390625,0.240234375,0.48482572115384615,0.3115234375,0.3349609375,0.4942847079918033,0.181640625,0.2763671875,0.3311767578125,0.2225025318287037
