strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-09-17
0.5,1.5,1.875,1.5625,0.9375,1.0,1.0,1.03125,1.0,1.0
1.0,1.5,1.875,1.5625,0.9375,1.0,1.0,1.03125,1.0,1.0
2.0,1.5,1.875,1.5625,0.9375,1.0,1.0,1.03125,1.0,1.0
2.5,1.5,1.875,1.5625,0.9375,1.0,0.75,1.03125,1.0,1.078125
3.0,1.5,1.875,1.5625,0.9375,1.0,0.5,1.03125,1.0,1.15625
3.5,1.5,1.875,1.5625,0.9375,1.0,0.796875,1.03125,1.125,1.25
4.0,1.5,1.875,1.5625,0.9375,1.0,1.09375,1.03125,1.25,1.34375
4.5,1.5,1.875,1.5625,1.0,1.1875,1.1875,1.21875,1.3125,1.390625
5.0,1.5,1.875,1.5625,1.25,1.3125,1.28125,1.375,1.375,1.4375
5.5,1.5,1.875,1.5625,1.4375,1.3125,1.421875,1.34375,1.421875,1.4609375
6.0,1.5,1.875,1.5625,1.46875,1.5,1.5625,1.46875,1.46875,1.484375
6.5,1.5,1.875,1.5625,1.5625,1.5,1.59375,1.546875,1.53125,1.5234375
7.0,1.75,1.875,1.75,1.65625,1.5625,1.625,1.625,1.59375,1.5625
7.5,1.875,1.875,1.8125,1.75,1.65625,1.671875,1.65625,1.6328125,1.609375
8.0,1.875,1.875,1.875,1.6875,1.75,1.71875,1.6875,1.671875,1.65625
8.5,1.875,1.875,1.8125,1.8125,1.78125,1.75,1.75,1.6953125,1.6640625
9.0,1.875,1.9375,1.9375,1.875,1.8125,1.78125,1.8125,1.71875,1.671875
9.5,1.875,1.9375,1.9375,1.9375,1.78125,1.828125,1.8125,1.78125,1.6796875
10.0,1.875,1.9375,1.9375,1.984375,1.8125,1.875,1.875,1.84375,1.6875
10.5,1.875,1.9375,1.9375,1.9375,1.8125,1.90625,1.875,1.84375,1.7109375
11.0,1.875,1.9375,1.9375,1.9375,1.875,1.9375,1.875,1.84375,1.734375
11.5,1.875,1.9375,1.9375,1.9375,1.9375,1.9453125,1.875,1.875,1.7421875
12.0,1.875,1.9375,1.9375,1.9375,1.9375,1.953125,1.875,1.90625,1.75
12.5,1.875,1.9375,1.9375,1.9375,1.9375,1.9609375,1.875,1.90625,1.7734375
13.0,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.90625,1.796875
13.5,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.9375,1.8125
14.0,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.96875,1.828125
14.5,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.96875,1.8515625
15.0,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.96875,1.875
15.5,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.96875,1.875
16.0,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.96875,1.875
17.0,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.96875,1.890625
18.0,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.96875,1.859375
19.0,1.875,1.9375,1.9375,1.9375,1.9375,1.96875,1.875,1.96875,1.984375
