strike,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-08-20,2021-09-17
65.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
70.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
80.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
90.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
95.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
100.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
102.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
103.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
104.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
105.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
106.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
107.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
108.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.158203125
109.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.15380859375
110.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.1494140625
110.5,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.14501953125
111.0,0.11328125,0.1875,0.2109375,0.1875,0.078125,0.080078125,0.12109375,0.185546875,0.140625
