,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,1.0,0.1510178627243977,0.19443543350655887,0.2108845922461246,0.47114290556016675,0.096723858908074,0.13542236211493253,0.45232427962242355,0.1719614589913826,0.3023325759125408,0.7409755648792102,0.1776220574114984,0.34435977213335073,0.26285919187174916,0.13046474351065776,0.49270884369569623,0.07719184312108802,0.1638869177324357,-0.5180798620796664,0.1835325945947507,0.501075993387594
APHA,0.1510178627243977,1.0,0.2226178445109093,0.25849381922726355,0.16463316239302578,0.25077117759782497,0.5933175063500453,0.3389522486648702,0.21980979754978883,0.2620722862053451,0.13108928802130843,0.10033805821291271,0.25523157967766424,0.2441423124994028,0.7559197601760337,0.2520607248927271,0.2493253361830241,0.21623090201074796,-0.23693574670583947,0.2880192955956513,0.2302615930114513
BAC,0.19443543350655887,0.2226178445109093,1.0,0.9108228912218059,0.08264796686928336,0.6510143060944507,0.22563775063501257,0.7641623070672746,0.9403976329275672,0.842022668117712,0.2188911335972529,0.0991249727227466,0.22340250140900983,0.7651779561105708,0.24575372815899038,0.12218569332632037,0.01053049661555244,0.9190274211632815,-0.4488077968131087,0.7591530864487284,0.4702030878015659
C,0.2108845922461246,0.25849381922726355,0.9108228912218059,1.0,0.10344752712059749,0.6663412433469457,0.2560177907718415,0.7669670901208109,0.8831051159580646,0.820109619586998,0.23683917456913636,0.11445900008423252,0.2819911165266354,0.789829989176638,0.2632228846037422,0.13777405065155754,0.014258278851668698,0.873846891823125,-0.45651286076358893,0.7476666817524378,0.4420029078467212
DT,0.47114290556016675,0.16463316239302578,0.08264796686928336,0.10344752712059749,1.0,-0.0353467913402952,0.08284119886562516,0.37946157580751455,0.07199490499418264,0.1583274867415564,0.554185995225782,0.24437972313248393,0.3258462932652306,0.1801721425821342,0.1422083403056428,0.3912693335284605,0.07241977793524262,0.06623969962250928,-0.44937563015593235,0.12960521396518782,0.3795932658086557
GE,0.096723858908074,0.25077117759782497,0.6510143060944507,0.6663412433469457,-0.0353467913402952,1.0,0.28215203041887205,0.6192715507923697,0.6481333831297948,0.6485195044256892,0.09252395283860564,0.08269934476397185,0.1780107271003865,0.6497646769214913,0.22591647388779304,0.07721465303558768,-0.02973340784604967,0.6430727096916822,-0.36632538173168977,0.6498395440890015,0.3818637333612843
HEXO,0.13542236211493253,0.5933175063500453,0.22563775063501257,0.2560177907718415,0.08284119886562516,0.28215203041887205,1.0,0.3170242471462116,0.21007534063157784,0.208059639636066,0.08590741657640316,0.0948348085810735,0.2204868500437475,0.27978325855335373,0.6268372248983863,0.13341245624907686,0.1602384987433599,0.263891866457429,-0.23055434299836056,0.22279641338599038,0.15112934556530433
IWM,0.45232427962242355,0.3389522486648702,0.7641623070672746,0.7669670901208109,0.37946157580751455,0.6192715507923697,0.3170242471462116,1.0,0.7415184935304359,0.7649532246237847,0.47295680201304535,0.22584615993339507,0.454038681594385,0.7508773107313718,0.3132552727315122,0.3554711542232125,0.07765958467258266,0.7511549564839881,-0.6651226916177636,0.7370247529547826,0.6657141703340533
JPM,0.1719614589913826,0.21980979754978883,0.9403976329275672,0.8831051159580646,0.07199490499418264,0.6481333831297948,0.21007534063157784,0.7415184935304359,1.0,0.8435205019974522,0.207919630686413,0.07683219289750119,0.23471480494959485,0.7653078839137877,0.23104912257810598,0.1067716015964719,0.022921863222574463,0.9124621963573208,-0.40955592570279314,0.7367020684649564,0.46994159604947383
MS,0.3023325759125408,0.2620722862053451,0.842022668117712,0.820109619586998,0.1583274867415564,0.6485195044256892,0.208059639636066,0.7649532246237847,0.8435205019974522,1.0,0.3091775928483906,0.1083802929544394,0.2753074260293282,0.7565051305956764,0.23235212052141171,0.19801081966458411,0.003626342136875621,0.8011443044175517,-0.4923984700090887,0.714955934980971,0.5443072490485583
MSFT,0.7409755648792102,0.13108928802130843,0.2188911335972529,0.23683917456913636,0.554185995225782,0.09252395283860564,0.08590741657640316,0.47295680201304535,0.207919630686413,0.3091775928483906,1.0,0.2544178932022671,0.3241928891349276,0.27944673128574715,0.10861097707293786,0.4722328027931821,0.053767852415303734,0.1808316521902577,-0.5596458325505673,0.22429754795474063,0.6564474313700123
NXTD,0.1776220574114984,0.10033805821291271,0.0991249727227466,0.11445900008423252,0.24437972313248393,0.08269934476397185,0.0948348085810735,0.22584615993339507,0.07683219289750119,0.1083802929544394,0.2544178932022671,1.0,0.20158728400277115,0.07139047700449866,0.08539844106224047,0.19952794513890745,0.035028571464336036,0.0869940841977017,-0.2860881360219811,0.11912175499779298,0.16177276112876812
PLUG,0.34435977213335073,0.25523157967766424,0.22340250140900983,0.2819911165266354,0.3258462932652306,0.1780107271003865,0.2204868500437475,0.454038681594385,0.23471480494959485,0.2753074260293282,0.3241928891349276,0.20158728400277115,1.0,0.19984215715573125,0.22577773037992876,0.39012390378989253,0.2225185378664396,0.21405866051339367,-0.41378283830260815,0.23110968618600572,0.2668492453094779
TD,0.26285919187174916,0.2441423124994028,0.7651779561105708,0.789829989176638,0.1801721425821342,0.6497646769214913,0.27978325855335373,0.7508773107313718,0.7653078839137877,0.7565051305956764,0.27944673128574715,0.07139047700449866,0.19984215715573125,1.0,0.20166039557814325,0.2597780547750733,0.022651671399832075,0.7609421938075022,-0.49198121450409704,0.7205109770375119,0.4747071760679113
TLRY,0.13046474351065776,0.7559197601760337,0.24575372815899038,0.2632228846037422,0.1422083403056428,0.22591647388779304,0.6268372248983863,0.3132552727315122,0.23104912257810598,0.23235212052141171,0.10861097707293786,0.08539844106224047,0.22577773037992876,0.20166039557814325,1.0,0.14414718824174466,0.26807318443384176,0.2733903586766733,-0.19824478688779504,0.2590733818393575,0.18673287806043803
TSLA,0.49270884369569623,0.2520607248927271,0.12218569332632037,0.13777405065155754,0.3912693335284605,0.07721465303558768,0.13341245624907686,0.3554711542232125,0.1067716015964719,0.19801081966458411,0.4722328027931821,0.19952794513890745,0.39012390378989253,0.2597780547750733,0.14414718824174466,1.0,0.12499818749254682,0.09824351068500882,-0.3635361961668081,0.1453688215164929,0.3083417201760673
UAMY,0.07719184312108802,0.2493253361830241,0.01053049661555244,0.014258278851668698,0.07241977793524262,-0.02973340784604967,0.1602384987433599,0.07765958467258266,0.022921863222574463,0.003626342136875621,0.053767852415303734,0.035028571464336036,0.2225185378664396,0.022651671399832075,0.26807318443384176,0.12499818749254682,1.0,0.025351988729592427,-0.04515060079004939,0.08357760629293563,0.05786835790263132
USB,0.1638869177324357,0.21623090201074796,0.9190274211632815,0.873846891823125,0.06623969962250928,0.6430727096916822,0.263891866457429,0.7511549564839881,0.9124621963573208,0.8011443044175517,0.1808316521902577,0.0869940841977017,0.21405866051339367,0.7609421938075022,0.2733903586766733,0.09824351068500882,0.025351988729592427,1.0,-0.41213860096952076,0.720912066771304,0.45920950648380365
UVXY,-0.5180798620796664,-0.23693574670583947,-0.4488077968131087,-0.45651286076358893,-0.44937563015593235,-0.36632538173168977,-0.23055434299836056,-0.6651226916177636,-0.40955592570279314,-0.4923984700090887,-0.5596458325505673,-0.2860881360219811,-0.41378283830260815,-0.49198121450409704,-0.19824478688779504,-0.3635361961668081,-0.04515060079004939,-0.41213860096952076,1.0,-0.49299969472298516,-0.6271674454035285
XLE,0.1835325945947507,0.2880192955956513,0.7591530864487284,0.7476666817524378,0.12960521396518782,0.6498395440890015,0.22279641338599038,0.7370247529547826,0.7367020684649564,0.714955934980971,0.22429754795474063,0.11912175499779298,0.23110968618600572,0.7205109770375119,0.2590733818393575,0.1453688215164929,0.08357760629293563,0.720912066771304,-0.49299969472298516,1.0,0.48600765152964814
XLV,0.501075993387594,0.2302615930114513,0.4702030878015659,0.4420029078467212,0.3795932658086557,0.3818637333612843,0.15112934556530433,0.6657141703340533,0.46994159604947383,0.5443072490485583,0.6564474313700123,0.16177276112876812,0.2668492453094779,0.4747071760679113,0.18673287806043803,0.3083417201760673,0.05786835790263132,0.45920950648380365,-0.6271674454035285,0.48600765152964814,1.0
