contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
USB210326C00048500,2021-03-22 14:46:48,5.0,48.5,5.6,6.05,6.05,call,2021-03-26,0.010958904109589041,0.921875
USB210326C00049000,2021-02-26 17:30:18,10.0,49.0,4.3,5.7,6.05,call,2021-03-26,0.010958904109589041,1.2265625
USB210326C00049500,2021-02-26 14:55:03,10.0,49.5,4.25,5.4,5.55,call,2021-03-26,0.010958904109589041,1.1484375
USB210326C00050000,2021-03-18 19:45:33,1.0,50.0,3.7,5.8,6.05,call,2021-03-26,0.010958904109589041,1.640625
USB210326C00050500,2021-03-22 16:01:24,1.0,50.5,3.6,4.0,3.75,call,2021-03-26,0.010958904109589041,0.25
USB210326C00051500,2021-03-16 13:30:05,1.0,51.5,2.61,3.1,2.5,call,2021-03-26,0.010958904109589041,
USB210326C00052000,2021-03-22 16:32:50,4.0,52.0,2.24,2.45,2.05,call,2021-03-26,0.010958904109589041,
USB210326C00052500,2021-03-22 18:57:13,44.0,52.5,1.71,1.96,2.1,call,2021-03-26,0.010958904109589041,0.4453125
USB210326C00053000,2021-03-22 18:30:24,4.0,53.0,1.36,1.75,1.57,call,2021-03-26,0.010958904109589041,0.359375
USB210326C00054000,2021-03-22 19:50:04,77.0,54.0,0.74,0.86,0.78,call,2021-03-26,0.010958904109589041,0.2890625
USB210326C00055000,2021-03-22 19:48:19,166.0,55.0,0.31,0.38,0.35,call,2021-03-26,0.010958904109589041,0.296875
USB210326C00056000,2021-03-22 19:50:05,270.0,56.0,0.1,0.13,0.13,call,2021-03-26,0.010958904109589041,0.296875
USB210326C00056500,2021-03-22 19:54:51,31.0,56.5,0.07,0.09,0.07,call,2021-03-26,0.010958904109589041,0.296875
USB210326C00057000,2021-03-22 18:35:49,17.0,57.0,0.04,0.08,0.05,call,2021-03-26,0.010958904109589041,0.3125
USB210326C00057500,2021-03-22 19:33:48,7.0,57.5,0.02,0.05,0.04,call,2021-03-26,0.010958904109589041,0.34375
USB210326C00058000,2021-03-22 14:41:15,3.0,58.0,0.0,0.03,0.02,call,2021-03-26,0.010958904109589041,0.3125
USB210326C00058500,2021-03-18 18:47:33,4.0,58.5,0.01,0.03,0.05,call,2021-03-26,0.010958904109589041,0.4375
USB210326C00059000,2021-03-18 18:47:33,,59.0,0.0,0.03,0.23,call,2021-03-26,0.010958904109589041,0.671875
USB210326C00060000,2021-03-18 17:59:55,,60.0,0.01,0.03,0.16,call,2021-03-26,0.010958904109589041,0.71875
USB210326C00061000,2021-03-19 17:06:52,5.0,61.0,0.0,0.03,0.07,call,2021-03-26,0.010958904109589041,0.65625
USB210326P00044000,2021-02-24 18:39:16,4.0,44.0,0.0,1.13,0.18,put,2021-03-26,0.010958904109589041,1.3125
USB210326P00045000,2021-02-26 17:42:46,15.0,45.0,0.0,1.97,0.28,put,2021-03-26,0.010958904109589041,1.34375
USB210326P00045500,2021-02-22 20:03:04,21.0,45.5,0.0,1.59,0.41,put,2021-03-26,0.010958904109589041,1.390625
USB210326P00046000,2021-03-22 14:15:38,1.0,46.0,0.0,0.01,0.01,put,2021-03-26,0.010958904109589041,0.5
USB210326P00046500,2021-03-19 16:20:19,20.0,46.5,0.0,0.01,0.02,put,2021-03-26,0.010958904109589041,0.6875
USB210326P00047000,2021-03-16 19:18:46,10.0,47.0,0.0,0.03,0.03,put,2021-03-26,0.010958904109589041,0.6875
USB210326P00047500,2021-03-19 16:11:04,1.0,47.5,0.0,1.52,0.02,put,2021-03-26,0.010958904109589041,0.625
USB210326P00048000,2021-03-19 17:06:52,5.0,48.0,0.0,0.03,0.18,put,2021-03-26,0.010958904109589041,0.875
USB210326P00048500,2021-03-18 19:42:46,46.0,48.5,0.0,0.02,0.03,put,2021-03-26,0.010958904109589041,0.5625
USB210326P00049000,2021-03-18 19:24:26,1.0,49.0,0.0,0.12,0.02,put,2021-03-26,0.010958904109589041,0.5
USB210326P00049500,2021-03-18 19:32:13,11.0,49.5,0.0,0.03,0.01,put,2021-03-26,0.010958904109589041,0.25
