strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-06-30,2021-08-20,2021-09-17,2021-09-30
161.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
162.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
163.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
164.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
165.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
166.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
167.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
168.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
169.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
170.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
171.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
172.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.47265625,0.5126953125,0.302734375,0.2626953125,0.41015625
173.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.484375,0.5126953125,0.302734375,0.2626953125,0.41015625
174.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.49609375,0.5126953125,0.302734375,0.2626953125,0.41015625
175.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.5244140625,0.5126953125,0.302734375,0.2626953125,0.41015625
176.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.552734375,0.5126953125,0.302734375,0.2626953125,0.41015625
177.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.5810546875,0.5126953125,0.302734375,0.2626953125,0.490234375
178.0,0.53515625,0.19140625,0.279296875,0.248046875,0.22119140625,0.7783203125,0.2607421875,0.265625,0.5126953125,0.302734375,0.2626953125,0.2666015625
