contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date
MSFT210716P00235000,2021-03-02 20:11:03,235.0,20.25,20.8,19.3,put,2021-07-16
MSFT210716P00240000,2021-03-03 14:52:29,240.0,23.25,24.3,23.15,put,2021-07-16
MSFT210716P00245000,2021-02-23 17:01:27,245.0,26.4,26.95,26.0,put,2021-07-16
MSFT210716P00250000,2021-02-26 16:45:38,250.0,29.85,31.2,28.42,put,2021-07-16
MSFT210820C00205000,2021-02-25 18:59:57,205.0,32.2,34.95,34.1,call,2021-08-20
MSFT210820C00210000,2021-02-24 16:20:43,210.0,28.75,30.35,33.03,call,2021-08-20
MSFT210820C00215000,2021-03-03 15:21:05,215.0,25.95,26.6,27.36,call,2021-08-20
MSFT210820C00220000,2021-03-03 18:31:46,220.0,22.5,23.55,24.05,call,2021-08-20
MSFT210820C00225000,2021-03-03 19:25:44,225.0,19.65,20.85,20.65,call,2021-08-20
MSFT210820C00230000,2021-03-03 19:45:09,230.0,17.35,18.7,18.05,call,2021-08-20
MSFT210820C00235000,2021-03-03 16:31:42,235.0,15.4,17.7,17.05,call,2021-08-20
MSFT210820C00240000,2021-03-03 20:04:30,240.0,12.9,13.75,13.8,call,2021-08-20
MSFT210820C00245000,2021-03-03 18:54:26,245.0,11.0,11.9,11.57,call,2021-08-20
MSFT210820C00250000,2021-03-03 14:50:21,250.0,9.45,10.2,11.0,call,2021-08-20
MSFT210820P00205000,2021-03-02 14:30:01,205.0,9.7,10.9,10.2,put,2021-08-20
MSFT210820P00210000,2021-03-03 18:12:10,210.0,11.35,12.5,11.8,put,2021-08-20
MSFT210820P00215000,2021-03-03 19:58:54,215.0,13.1,14.3,13.43,put,2021-08-20
MSFT210820P00220000,2021-03-03 17:17:46,220.0,15.6,16.3,15.63,put,2021-08-20
MSFT210820P00225000,2021-03-03 17:17:46,225.0,17.85,18.25,16.55,put,2021-08-20
MSFT210820P00230000,2021-03-02 19:07:41,230.0,20.25,21.05,18.95,put,2021-08-20
MSFT210820P00235000,2021-03-02 14:35:19,235.0,22.95,23.8,19.12,put,2021-08-20
MSFT210820P00240000,2021-03-02 20:59:48,240.0,25.75,26.85,23.8,put,2021-08-20
MSFT210820P00245000,2021-03-03 16:19:45,245.0,28.9,29.95,26.75,put,2021-08-20
MSFT210820P00250000,2021-02-19 19:15:03,250.0,32.25,33.35,25.54,put,2021-08-20
