strike,2021-03-19,2021-03-26,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-06-18
8.0,1.25,0.5,0.46875,0.46875,0.5,0.453125,1.296875,0.9375
9.0,1.25,0.5,0.46875,0.46875,0.5,0.453125,0.921875,0.859375
9.5,1.25,0.5,0.46875,0.46875,0.375,0.453125,0.8046875,0.671875
10.0,1.25,0.5,0.46875,0.46875,0.25,0.453125,0.6875,0.484375
10.5,1.25,0.5,0.46875,0.46875,0.390625,0.453125,0.703125,0.484375
11.0,1.25,0.5,0.46875,0.46875,0.53125,0.453125,0.625,0.484375
11.5,1.25,0.5,0.46875,0.46875,0.5078125,0.453125,0.765625,0.47265625
12.0,1.25,0.5,0.46875,0.46875,0.484375,0.453125,0.484375,0.4609375
12.5,0.75,0.5,0.46875,0.46875,0.4609375,0.453125,0.53125,0.45703125
13.0,0.5625,0.46875,0.46875,0.46875,0.4375,0.453125,0.5078125,0.453125
13.5,0.625,0.46875,0.46875,0.46875,0.4453125,0.453125,0.5,0.44921875
14.0,0.5,0.5,0.46875,0.46875,0.453125,0.453125,0.5,0.4453125
14.5,1.0,0.5625,0.5,0.46875,0.4609375,0.453125,0.515625,0.44921875
15.0,1.0,0.5625,0.5625,0.5,0.46875,0.46875,0.515625,0.453125
15.5,1.0,0.6875,0.59375,0.53125,0.5,0.53125,0.5625,0.45703125
16.0,1.0,0.75,0.625,0.5625,0.53125,0.515625,0.5625,0.4609375
16.5,1.0,0.75,0.6875,0.625,0.5625,0.53125,0.578125,0.47265625
17.0,1.0,0.875,0.75,0.625,0.59375,0.5625,0.578125,0.484375
17.5,1.0,1.0,0.75,0.6875,0.625,0.5625,0.59765625,0.48828125
18.0,1.0,1.0,0.75,0.75,0.65625,0.625,0.6171875,0.4921875
18.5,1.0,1.0,0.875,0.75,0.703125,0.625,0.63671875,0.51171875
19.0,1.0,1.0,1.0,0.75,0.75,0.65625,0.65625,0.53125
19.5,1.0,1.0,1.0,0.8125,0.75,0.6875,0.671875,0.53125
20.0,1.0,1.0,1.0,0.875,0.75,0.75,0.6875,0.53125
20.5,1.0,1.0,1.0,0.875,0.78125,0.75,0.6875,0.546875
21.0,1.0,1.5,1.0,0.9375,0.8125,0.6875,0.6875,0.5625
22.0,1.0,1.5,1.0,1.0,0.875,0.75,0.6875,0.59375
23.0,1.0,1.625,1.25,1.125,0.875,0.75,0.6875,0.625
24.0,1.0,1.75,1.375,1.0,1.0,0.875,0.6875,0.625
25.0,1.0,1.875,1.0,1.125,1.0,0.875,0.6875,0.65625
26.0,1.0,1.875,1.25,1.25,1.0,1.0,0.6875,0.6875
27.0,1.0,1.875,1.5,1.25,1.125,1.0,0.6875,0.6875
