strike,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-07-16,2021-08-20,2021-09-17
125.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.515625,0.375,0.232421875,0.2333984375
130.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.515625,0.375,0.232421875,0.2333984375
135.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.515625,0.375,0.232421875,0.2333984375
140.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.515625,0.375,0.232421875,0.2333984375
145.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.515625,0.375,0.232421875,0.2333984375
150.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.515625,0.375,0.232421875,0.2333984375
155.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.4947916666666667,0.3625,0.232421875,0.2333984375
160.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.4739583333333333,0.35,0.232421875,0.2333984375
165.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.453125,0.3375,0.232421875,0.2333984375
170.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.43861607142857145,0.325,0.232421875,0.2333984375
175.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.42410714285714285,0.3125,0.232421875,0.2333984375
180.0,0.78125,0.375,0.25,0.2578125,0.53125,0.1923828125,0.4095982142857143,0.3,0.232421875,0.2333984375
185.0,0.78125,0.375,0.25,0.2578125,0.4990234375,0.1923828125,0.3950892857142857,0.2875,0.232421875,0.2333984375
190.0,0.78125,0.375,0.25,0.2578125,0.466796875,0.1923828125,0.38058035714285715,0.275,0.232421875,0.2333984375
195.0,0.78125,0.375,0.25,0.2578125,0.4345703125,0.1923828125,0.3660714285714286,0.2625,0.232421875,0.2333984375
200.0,0.78125,0.375,0.25,0.2578125,0.40234375,0.1923828125,0.3515625,0.25,0.232421875,0.2333984375
202.5,0.7548828125,0.375,0.25,0.2578125,0.376953125,0.1923828125,0.341796875,0.2490234375,0.232421875,0.2353515625
205.0,0.728515625,0.375,0.25,0.2578125,0.3515625,0.1923828125,0.33203125,0.248046875,0.232421875,0.2373046875
