strike,2021-03-12,2021-03-19,2021-03-26,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-05-21,2021-06-18,2021-07-16
109.0,0.63232421875,,0.42388916015625,0.40252685546875,0.3955078125,,0.37445068359375,,,
110.0,0.599365234375,0.4791259765625,0.42724609375,0.404052734375,0.399169921875,0.3887939453125,0.3900146484375,0.3900146484375,0.3765106201171875,0.36712646484375
111.0,0.55908203125,,0.41656494140625,0.38665771484375,0.37353515625,,0.391998291015625,,,
111.25,,,,,,0.38909912109375,,,,
112.0,0.53466796875,,0.40740966796875,0.3814697265625,0.39794921875,,0.375213623046875,,,
112.5,,0.4351806640625,,,,0.3865814208984375,,,0.3643035888671875,
113.0,0.504150390625,,0.4058837890625,0.37109375,0.384063720703125,,0.364532470703125,,,
113.75,,,,,,0.373687744140625,,,,
114.0,0.498046875,,0.40618896484375,0.39459228515625,0.381927490234375,,0.3633880615234375,,,
115.0,0.4718017578125,0.4083251953125,0.4034423828125,0.383453369140625,0.360870361328125,0.361785888671875,0.3585052490234375,0.37689208984375,0.367279052734375,0.3649139404296875
116.0,0.43701171875,0.41534423828125,0.383453369140625,0.376739501953125,0.346832275390625,,0.357513427734375,,,
116.25,,,,,,0.358123779296875,,,,
117.0,0.421142578125,0.3912353515625,0.37384033203125,0.37200927734375,0.357818603515625,,0.3582763671875,,,
117.5,,0.3857421875,,,,0.3607177734375,,,0.3659820556640625,
118.0,0.42236328125,0.37628173828125,0.37445068359375,0.36285400390625,0.35369873046875,,0.34423828125,,,
118.75,,,,,,0.362548828125,,,,
119.0,0.400390625,0.3759765625,0.364990234375,0.35980224609375,0.36224365234375,,0.35980224609375,,,
120.0,0.3814697265625,0.374298095703125,0.374603271484375,0.36712646484375,0.3558349609375,0.3607177734375,0.36102294921875,0.38787841796875,0.3801727294921875,0.37570953369140625
121.0,0.3997802734375,0.37750244140625,0.36956787109375,0.3759765625,0.366668701171875,,0.34088134765625,,,
121.25,,,,,,0.3631591796875,,,,
122.0,0.369873046875,0.3680419921875,0.37384033203125,0.368499755859375,0.35430908203125,,0.337371826171875,,,
122.5,,0.35980224609375,,,,0.35400390625,,,0.370330810546875,
123.0,0.36163330078125,0.35186767578125,0.351409912109375,0.35919189453125,0.334014892578125,,0.3277587890625,,,
123.75,,,,,,0.328826904296875,,,,
124.0,0.38330078125,0.338134765625,0.3582763671875,0.315093994140625,0.3485107421875,,0.336761474609375,,,
125.0,0.3558349609375,0.36346435546875,0.34576416015625,0.31036376953125,0.34423828125,0.342559814453125,0.32958984375,0.37506103515625,0.3745269775390625,0.3665924072265625
126.0,0.379638671875,0.338134765625,0.298919677734375,0.34515380859375,0.322265625,,0.345458984375,,,
126.25,,,,,,0.3400421142578125,,,,
127.0,0.382080078125,0.341796875,0.27557373046875,0.313873291015625,0.346832275390625,,0.3928375244140625,,,
127.5,,0.36468505859375,,,,0.3533935546875,,,,
128.0,ITM,0.30792236328125,0.27130126953125,0.373687744140625,0.30364990234375,,0.31768798828125,,,
128.75,,,,,,0.347900390625,,,,
129.0,0.482177734375,0.3668212890625,0.36590576171875,0.3253173828125,0.349578857421875,,0.318756103515625,,,
130.0,0.46875,0.350341796875,0.36834716796875,0.357666015625,0.29998779296875,0.34332275390625,0.33447265625,0.38055419921875,0.355682373046875,0.3615570068359375
131.0,0.565185546875,ITM,ITM,0.35736083984375,0.399169921875,,0.3662872314453125,,,
131.25,,,,,,0.336761474609375,,,,
132.0,0.550537109375,ITM,ITM,0.3472900390625,0.343017578125,,0.416107177734375,,,
132.5,,0.421142578125,,,,0.31341552734375,,,,
133.0,ITM,0.45379638671875,0.2740478515625,0.710601806640625,0.39093017578125,,0.372314453125,,,
