contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
APHA210326C00014500,2021-03-23 18:52:24,1.0,14.5,3.0,3.2,3.45,call,2021-03-26,0.005479452054794521,
APHA210326C00015000,2021-03-24 18:05:57,18.0,15.0,2.5,2.62,2.83,call,2021-03-26,0.005479452054794521,
APHA210326C00015500,2021-03-24 16:06:19,6.0,15.5,2.02,2.43,2.46,call,2021-03-26,0.005479452054794521,
APHA210326C00016000,2021-03-24 18:59:23,64.0,16.0,1.57,1.7,1.97,call,2021-03-26,0.005479452054794521,
APHA210326C00016500,2021-03-24 19:19:42,26.0,16.5,1.14,1.38,1.43,call,2021-03-26,0.005479452054794521,1.75
APHA210326C00017000,2021-03-24 19:45:52,126.0,17.0,0.81,0.86,0.86,call,2021-03-26,0.005479452054794521,1.1875
APHA210326C00017500,2021-03-24 19:46:55,441.0,17.5,0.55,0.61,0.58,call,2021-03-26,0.005479452054794521,1.1875
APHA210326C00018000,2021-03-24 19:38:32,2338.0,18.0,0.37,0.45,0.42,call,2021-03-26,0.005479452054794521,1.25
APHA210326C00018500,2021-03-24 19:42:07,2095.0,18.5,0.24,0.27,0.27,call,2021-03-26,0.005479452054794521,1.25
APHA210326C00019000,2021-03-24 19:44:40,1452.0,19.0,0.18,0.2,0.19,call,2021-03-26,0.005479452054794521,1.3125
APHA210326C00019500,2021-03-24 19:38:18,365.0,19.5,0.11,0.15,0.14,call,2021-03-26,0.005479452054794521,1.375
APHA210326C00020000,2021-03-24 19:44:28,3427.0,20.0,0.09,0.1,0.1,call,2021-03-26,0.005479452054794521,1.4375
APHA210326C00020500,2021-03-24 19:39:55,254.0,20.5,0.05,0.08,0.07,call,2021-03-26,0.005479452054794521,1.5
APHA210326C00021000,2021-03-24 19:36:53,355.0,21.0,0.04,0.05,0.06,call,2021-03-26,0.005479452054794521,1.625
APHA210326C00021500,2021-03-24 19:39:07,109.0,21.5,0.04,0.05,0.05,call,2021-03-26,0.005479452054794521,1.75
APHA210326C00022000,2021-03-24 19:05:42,184.0,22.0,0.04,0.05,0.05,call,2021-03-26,0.005479452054794521,1.875
APHA210326C00022500,2021-03-24 19:37:43,98.0,22.5,0.02,0.05,0.05,call,2021-03-26,0.005479452054794521,
