strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-16,2021-09-17,2021-12-17
4.0,1.6875,1.3125,0.5,0.984375,1.4375,1.53125,0.9453125,0.921875,1.6171875,1.484375
5.0,1.6875,1.3125,0.5,0.984375,1.4375,1.53125,0.9453125,0.921875,1.6171875,1.484375
7.0,1.6875,1.3125,0.5,0.984375,1.4375,1.53125,0.9453125,0.921875,1.6171875,1.3453125
8.0,1.6875,1.3125,0.5,0.984375,1.4375,1.53125,0.9453125,0.921875,1.6171875,1.20625
9.0,1.6875,1.3125,0.5,0.984375,1.4375,1.8125,0.9453125,0.921875,1.3880208333333333,1.0671875
9.5,1.6875,1.3125,0.5,0.984375,1.4375,1.40625,0.9453125,0.921875,1.1588541666666667,0.928125
10.0,1.6875,1.3125,0.5,0.984375,1.4375,1.0,0.9453125,0.921875,0.9296875,0.7890625
10.5,1.6875,1.3125,1.078125,0.984375,1.4375,0.90625,0.9453125,0.921875,0.87890625,0.8125
11.0,1.6875,1.3125,1.65625,0.984375,1.4375,0.8125,0.9453125,0.921875,0.828125,0.8359375
11.5,1.6875,1.3125,1.359375,0.984375,1.4375,0.90625,0.9453125,0.921875,0.8359375,0.810546875
12.0,1.6875,1.3125,1.0625,0.984375,1.4375,1.0,0.9453125,0.921875,0.84375,0.78515625
12.5,1.6875,1.15625,0.9375,1.3125,1.03125,0.984375,0.9453125,0.921875,0.845703125,0.810546875
13.0,1.3125,1.03125,0.953125,1.640625,0.953125,0.96875,0.9453125,0.921875,0.84765625,0.8359375
13.5,1.4375,1.28125,1.234375,1.09375,0.9296875,0.9453125,0.9453125,0.921875,0.857421875,0.861328125
14.0,1.21875,1.1875,0.9375,0.9375,0.8984375,0.921875,0.9453125,0.921875,0.8671875,0.88671875
14.5,1.1875,1.109375,1.09375,0.953125,0.90625,0.9375,0.9453125,0.921875,0.873046875,0.880859375
15.0,1.21875,1.140625,1.109375,1.078125,0.96875,0.953125,0.9453125,0.921875,0.87890625,0.875
15.5,1.21875,1.125,1.046875,1.125,0.9296875,0.96484375,0.890625,0.93359375,0.87890625,0.859375
16.0,1.21875,1.125,1.078125,1.03125,0.9921875,0.9765625,0.9609375,0.9453125,0.87890625,0.84375
16.5,1.25,1.15625,1.078125,0.984375,1.0078125,0.98046875,0.953125,0.927734375,0.888671875,0.8359375
17.0,1.3125,1.140625,1.109375,1.03125,1.0078125,0.984375,0.984375,0.91015625,0.8984375,0.828125
17.5,1.3125,1.1875,1.109375,1.03125,1.015625,1.0,0.953125,0.931640625,0.900390625,0.841796875
18.0,1.375,1.203125,1.125,1.046875,1.0234375,1.015625,0.96875,0.953125,0.90234375,0.85546875
18.5,1.4375,1.25,1.140625,1.0,1.109375,1.02734375,0.9765625,0.94921875,0.91796875,0.857421875
19.0,1.5,1.21875,1.21875,1.078125,1.015625,1.0390625,1.21875,0.9453125,0.93359375,0.859375
19.5,1.5,1.25,1.1875,1.140625,1.09375,1.05078125,1.046875,0.953125,0.931640625,0.861328125
20.0,1.5,1.28125,1.1875,1.140625,1.109375,1.0625,1.0234375,0.9609375,0.9296875,0.86328125
