,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,1.0,0.11330187101722779,0.09273740987373408,0.11342651334699214,0.4477115532732942,0.022434582264092773,0.13062699229367122,0.3788256010056422,0.07705232936519044,0.20057852927911998,0.6998377298886918,0.18023514008868372,0.3111762882816962,0.19550988247203416,0.1039732555028072,0.4873930963357836,0.12570425854731893,0.05462207783011962,-0.4728670679693381,0.09526552105930713,0.4037237134722868
APHA,0.11330187101722779,1.0,0.191693223820803,0.21899353045307415,0.15707652305397274,0.2322149687243995,0.6308576534347821,0.33739129894241504,0.1977726200537252,0.24840524720229226,0.0854845525664967,0.11030611318240675,0.26287919560320655,0.21680658988270426,0.7833181570422983,0.22009070784710394,0.27335611691223793,0.17180707213166113,-0.2095430853116346,0.26477860975085116,0.18164318218917522
BAC,0.09273740987373408,0.191693223820803,1.0,0.8889327989954524,-0.012847426224310432,0.6439403327445581,0.2308055478409844,0.688606286089595,0.9277699883001371,0.8169621960956196,0.09087036974145363,0.08730040918130634,0.21616332916421271,0.7612809052788948,0.20815786749728626,0.0734508371436692,0.0388029841935048,0.9138119859315091,-0.39950058264965954,0.7371458475383073,0.357819824075437
C,0.11342651334699214,0.21899353045307415,0.8889327989954524,1.0,0.004821166577069508,0.6571194534952811,0.25405190156526974,0.6967222202765718,0.8561333304216419,0.8162395738477188,0.11385190753213408,0.11354230492273253,0.28129724553624125,0.7841434903370603,0.21159230909084,0.07272469029527748,0.048062627747954646,0.8294192135778274,-0.4258853650741205,0.7285015612975664,0.32296970140024095
DT,0.4477115532732942,0.15707652305397274,-0.012847426224310432,0.004821166577069508,1.0,-0.09361104589487867,0.12604307998707798,0.32505904387347545,-0.019909004624920085,0.087083508547517,0.5505578583972747,0.27016970130862755,0.311005399839759,0.09026376495062212,0.148117400897742,0.35519336750373276,0.12584099607275764,-0.02726336999836391,-0.4446788434342705,0.057026617090511426,0.329072396348936
GE,0.022434582264092773,0.2322149687243995,0.6439403327445581,0.6571194534952811,-0.09361104589487867,1.0,0.28690331214804615,0.6138896029490679,0.625988900398036,0.6563121532450568,0.006977197245777663,0.08354485811298859,0.17431021082986056,0.631518832624337,0.2025978676357558,0.05849429634777219,0.007028772711071833,0.6312369948980725,-0.36499982656368807,0.6483284074402245,0.3158557759156318
HEXO,0.13062699229367122,0.6308576534347821,0.2308055478409844,0.25405190156526974,0.12604307998707798,0.28690331214804615,1.0,0.3503902558366221,0.21976978992363416,0.24271758295020132,0.08244254186088304,0.09946811664108027,0.24402650833027767,0.2760500507911126,0.602043262870633,0.12832986660145093,0.16641796349888946,0.21968787784283217,-0.2328404089971922,0.2427201670188637,0.15633315523973798
IWM,0.3788256010056422,0.33739129894241504,0.688606286089595,0.6967222202765718,0.32505904387347545,0.6138896029490679,0.3503902558366221,1.0,0.6626737049676036,0.7104827090717883,0.3806243895328684,0.2553979623420219,0.49848006169944925,0.7106667735486841,0.29616430671429245,0.352412581315679,0.1565651792065308,0.6694115538294972,-0.6634052365601296,0.713925018294348,0.5848414061581972
JPM,0.07705232936519044,0.1977726200537252,0.9277699883001371,0.8561333304216419,-0.019909004624920085,0.625988900398036,0.21976978992363416,0.6626737049676036,1.0,0.834726914276719,0.08600702694824622,0.06040795012275979,0.24063796005763854,0.7565957286558364,0.20760776181267832,0.08240948848687081,0.059629016980795695,0.9076661926124915,-0.3896816726426257,0.7203671291722835,0.36784113748139147
MS,0.20057852927911998,0.24840524720229226,0.8169621960956196,0.8162395738477188,0.087083508547517,0.6563121532450568,0.24271758295020132,0.7104827090717883,0.834726914276719,1.0,0.17336739939893892,0.1333205118532673,0.25658366580952097,0.767954198974996,0.2155850283526019,0.16701771755169442,0.04323075288660912,0.7844849782972463,-0.4486267319709748,0.7017819797758621,0.4135354246934106
