strike,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-06-30,2021-07-02,2021-07-16,2021-08-20,2021-09-17,2021-09-30,2021-11-19,2021-12-17,2021-12-31
137.0,0.390625,0.32421875,0.390625,0.5078125,0.5546875,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.4443359375,0.47265625,0.390380859375
140.0,0.390625,0.32421875,0.390625,0.5078125,0.5546875,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.455078125,0.47265625,0.390380859375
145.0,0.390625,0.32421875,0.390625,0.5078125,0.5546875,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.4130859375,0.47265625,0.390380859375
150.0,0.390625,0.32421875,0.390625,0.5078125,0.5546875,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.3876953125,0.47265625,0.390380859375
151.0,0.390625,0.32421875,0.390625,0.5078125,0.55,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.390234375,0.47265625,0.390380859375
152.0,0.390625,0.32421875,0.390625,0.5078125,0.5453125,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.3927734375,0.42578125,0.390380859375
153.0,0.390625,0.32421875,0.390625,0.5078125,0.540625,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.3953125,0.46875,0.390380859375
154.0,0.390625,0.32421875,0.390625,0.5078125,0.5359375,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.3978515625,0.4658203125,0.390380859375
155.0,0.390625,0.32421875,0.390625,0.5078125,0.53125,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.400390625,0.3603515625,0.390380859375
158.0,0.390625,0.32421875,0.390625,0.5078125,0.50390625,0.4609375,0.31640625,0.435546875,0.32080078125,0.37646484375,0.6171875,0.3798828125,0.375,0.390380859375
