strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-06-18,2021-09-17
1.0,1.875,1.9375,1.78125,1.125,1.15625,1.0,1.875,1.25
2.0,1.875,1.9375,1.78125,1.125,1.15625,1.0,1.0,1.0625
3.0,1.875,1.9375,1.78125,1.125,1.15625,1.0,1.0,1.1875
4.0,1.875,1.9375,1.78125,1.125,1.15625,1.03125,1.15625,1.3125
4.5,1.875,1.9375,1.78125,1.125,1.15625,1.125,1.21875,1.359375
5.0,1.875,1.9375,1.78125,1.1875,1.15625,1.21875,1.28125,1.40625
5.5,1.875,1.9375,1.78125,1.25,1.3125,1.296875,1.34375,1.4453125
6.0,1.875,1.9375,1.78125,1.25,1.40625,1.375,1.40625,1.484375
6.5,1.875,1.9375,1.78125,1.25,1.4375,1.453125,1.46875,1.5390625
7.0,1.875,1.9375,1.78125,1.5625,1.96875,1.53125,1.53125,1.59375
7.5,1.875,1.9375,1.78125,1.6875,1.65625,1.546875,1.578125,1.6171875
8.0,1.5,1.9375,1.96875,1.65625,1.625,1.5625,1.625,1.640625
8.5,1.5,1.9375,1.8125,1.78125,1.59375,1.703125,1.65625,1.65625
9.0,1.5,1.9375,1.9375,1.8125,1.5625,1.84375,1.6875,1.671875
9.5,1.5,1.9375,1.9375,1.9375,1.625,1.8125,1.71875,1.6875
10.0,1.5,1.9375,1.9375,1.9375,1.625,1.78125,1.75,1.703125
10.5,1.5,1.9375,1.9375,1.9375,1.625,1.859375,1.828125,1.7265625
11.0,1.5,1.9375,1.9375,1.9375,1.625,1.9375,1.90625,1.75
11.5,1.5,1.9375,1.9375,1.9375,1.625,1.953125,1.890625,1.7578125
12.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.875,1.765625
12.5,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.8984375,1.78125
13.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.921875,1.796875
13.5,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.953125,1.796875
14.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.984375,1.796875
14.5,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.9765625,1.84375
15.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.96875,1.890625
15.5,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.96875,1.6640625
16.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.96875,1.4375
17.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.96875,1.25
18.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.96875,1.21875
19.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.96875,1.1875
20.0,1.5,1.9375,1.9375,1.9375,1.625,1.96875,1.96875,1.953125
