strike,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-07-16
40.0,0.5,0.4453125,1.0,0.453125,0.421875,0.59375,0.53125,0.546875
45.0,0.5,0.4453125,0.75,0.453125,0.421875,0.59375,0.53125,0.546875
50.0,0.5,0.4453125,0.8125,0.453125,0.421875,0.59375,0.53125,0.53125
52.5,0.5,0.4453125,0.8125,0.453125,0.421875,0.546875,0.50390625,0.48828125
55.0,0.5,0.4453125,0.6875,0.453125,0.421875,0.5,0.47265625,0.4609375
57.5,0.5,0.4453125,0.625,0.453125,0.421875,0.4765625,0.42578125,0.44140625
60.0,0.5,0.4453125,0.59375,0.453125,0.421875,0.453125,0.4375,0.3984375
62.5,0.5,0.4453125,0.5625,0.453125,0.421875,0.42578125,0.40234375,0.37109375
65.0,0.5,0.4453125,0.46875,0.453125,0.421875,0.3984375,0.388671875,0.373046875
67.5,0.5,0.4453125,0.46875,0.431640625,0.408203125,0.390625,0.375,0.3505859375
70.0,0.5,0.4453125,0.44140625,0.41015625,0.39453125,0.365234375,0.35546875,0.32421875
71.0,0.5,0.421875,0.4309895833333333,0.3984375,0.3916015625,0.36328125,0.3543294270833333,0.32568359375
72.0,0.5,0.3984375,0.4205729166666667,0.38671875,0.388671875,0.361328125,0.3531901041666667,0.3271484375
72.5,0.453125,0.38671875,0.41015625,0.375,0.3857421875,0.359375,0.35205078125,0.32861328125
73.0,0.40625,0.375,0.3997395833333333,0.36328125,0.3828125,0.361328125,0.3509114583333333,0.330078125
74.0,0.421875,0.375,0.3893229166666667,0.3515625,0.3798828125,0.36328125,0.3497721354166667,0.33154296875
75.0,0.4140625,0.390625,0.37890625,0.3515625,0.376953125,0.365234375,0.3486328125,0.3330078125
76.0,0.375,0.3671875,0.3779296875,0.302734375,0.376953125,0.3590494791666667,0.3479817708333333,0.3328450520833333
77.0,0.34375,0.36328125,0.376953125,0.361328125,0.376953125,0.3528645833333333,0.3473307291666667,0.3326822916666667
77.5,0.337890625,0.357421875,0.3759765625,0.3427734375,0.373046875,0.3466796875,0.3466796875,0.33251953125
78.0,0.33203125,0.3515625,0.375,0.32421875,0.369140625,0.3489583333333333,0.3460286458333333,0.3323567708333333
79.0,0.375,0.337890625,0.3740234375,0.37109375,0.3671875,0.3512369791666667,0.3453776041666667,0.3321940104166667
80.0,0.3671875,0.32421875,0.373046875,0.380859375,0.39453125,0.353515625,0.3447265625,0.33203125
81.0,0.40625,0.35546875,0.3733723958333333,0.37109375,0.28515625,0.3515625,0.34033203125,0.3330078125
82.0,0.44140625,0.30859375,0.3736979166666667,0.318359375,0.259765625,0.349609375,0.3359375,0.333984375
82.5,0.46484375,0.3567708333333333,0.3740234375,0.3486328125,0.2294921875,0.34765625,0.33154296875,0.3349609375
83.0,0.48828125,0.4049479166666667,0.3743489583333333,0.37890625,0.19921875,0.328125,0.3271484375,0.3359375
84.0,0.5,0.453125,0.3746744791666667,0.259765625,0.24609375,0.30859375,0.32275390625,0.3369140625
85.0,0.58984375,0.33203125,0.375,0.234375,0.23828125,0.2890625,0.318359375,0.337890625
86.0,0.6796875,0.33203125,0.396484375,0.234375,0.23828125,0.2981770833333333,0.3294270833333333,0.3180338541666667
87.0,0.6796875,0.33203125,0.41796875,0.234375,0.23828125,0.3072916666666667,0.3404947916666667,0.2981770833333333
87.5,0.6796875,0.33203125,0.439453125,0.234375,0.23828125,0.31640625,0.3515625,0.2783203125
88.0,0.6796875,0.33203125,0.4609375,0.234375,0.23828125,0.3255208333333333,0.3626302083333333,0.2584635416666667
89.0,0.6796875,0.33203125,0.482421875,0.234375,0.23828125,0.3346354166666667,0.3736979166666667,0.23860677083333334
90.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.34375,0.384765625,0.21875
91.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.388671875,0.402587890625,0.260986328125
92.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.43359375,0.42041015625,0.30322265625
92.5,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.478515625,0.438232421875,0.345458984375
95.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.5234375,0.4560546875,0.3876953125
100.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.5234375,0.63916015625,0.57080078125
105.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.5234375,0.822265625,0.75390625
110.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.5234375,0.822265625,0.767578125
115.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.5234375,0.822265625,0.767578125
120.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.5234375,0.822265625,0.767578125
125.0,0.6796875,0.33203125,0.50390625,0.234375,0.23828125,0.5234375,0.822265625,0.767578125
