strike,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-02,2021-09-17,2021-12-17
3.0,0.875,0.375,0.375,0.75,0.65625,0.3125,0.53125,0.875
6.0,0.875,0.375,0.375,0.75,0.65625,0.3125,0.53125,0.7942708333333334
7.0,0.875,0.375,0.375,0.75,0.65625,0.3125,0.53125,0.7135416666666666
8.0,0.875,0.375,0.375,0.75,0.65625,0.3125,0.53125,0.6328125
9.0,0.875,0.375,0.375,0.75,0.65625,0.3125,0.4375,0.5520833333333333
9.5,0.875,0.375,0.375,0.6640625,0.65625,0.3125,0.4140625,0.47135416666666663
10.0,0.875,0.375,0.375,0.578125,0.65625,0.3125,0.390625,0.390625
10.5,0.875,0.375,0.375,0.4921875,0.65625,0.3125,0.3984375,0.359375
11.0,0.875,0.375,0.375,0.40625,0.65625,0.3125,0.40625,0.328125
11.5,0.5,0.375,0.375,0.375,0.25,0.3359375,0.390625,0.34765625
12.0,0.25,0.375,0.3125,0.34375,0.359375,0.359375,0.375,0.3671875
12.5,0.3125,0.3125,0.3125,0.328125,0.359375,0.328125,0.3671875,0.36328125
13.0,0.28125,0.296875,0.3125,0.3125,0.3203125,0.3203125,0.359375,0.359375
13.5,0.28125,0.296875,0.296875,0.3125,0.3125,0.3125,0.353515625,0.35546875
14.0,0.25,0.3125,0.3125,0.3125,0.3125,0.328125,0.34765625,0.3515625
14.5,0.375,0.3125,0.34375,0.328125,0.328125,0.328125,0.349609375,0.35546875
15.0,0.5,0.375,0.375,0.34375,0.34375,0.3125,0.3515625,0.359375
15.5,0.5,0.4375,0.375,0.359375,0.375,0.359375,0.359375,0.35546875
16.0,0.8125,0.5,0.4375,0.375,0.375,0.375,0.3671875,0.3515625
16.5,0.5,0.625,0.25,0.4375,0.375,0.40625,0.37109375,0.359375
17.0,0.5,0.5,0.5,0.5,0.4375,0.4375,0.375,0.3671875
17.5,1.0,0.5,0.625,0.5,0.5,0.46875,0.375,0.359375
18.0,1.0,0.5,0.625,0.5,0.5,0.5,0.375,0.3515625
18.5,1.0,0.5,0.75,0.5625,0.5625,0.5,0.375,0.36328125
19.0,1.0,0.5,0.5,0.625,0.5625,0.5625,0.375,0.375
19.5,1.0,1.0,0.5,0.5625,0.625,0.625,0.3984375,0.375
20.0,1.0,1.0,0.8125,0.5,0.625,0.625,0.421875,0.375
20.5,1.0,1.0,0.8125,0.5,0.625,0.625,0.4296875,0.375
21.0,1.0,1.0,0.8125,0.5,0.625,0.625,0.4375,0.375
22.0,1.0,1.0,0.8125,0.875,0.625,0.625,0.4375,0.390625
23.0,1.0,1.0,0.8125,0.5,0.625,0.625,0.46875,0.40625
24.0,1.0,1.0,0.8125,0.5,0.625,0.625,0.4375,0.421875
25.0,1.0,1.0,0.8125,1.0,0.625,0.625,0.5,0.4375
26.0,1.0,1.0,0.8125,1.0,0.625,0.625,0.5625,0.4375
27.0,1.0,1.0,0.8125,1.0,0.625,0.625,0.5,0.4375
