contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
TLRY210416C00018500,2021-04-13 19:51:28,4454.0,18.5,0.66,0.69,0.67,call,2021-04-16,0.00821917808219178,1.125
TLRY210416C00019000,2021-04-13 19:50:27,4267.0,19.0,0.52,0.54,0.53,call,2021-04-16,0.00821917808219178,1.21875
TLRY210416C00019500,2021-04-13 19:51:28,1044.0,19.5,0.4,0.43,0.41,call,2021-04-16,0.00821917808219178,1.28125
TLRY210416C00020000,2021-04-13 19:53:06,5655.0,20.0,0.33,0.35,0.34,call,2021-04-16,0.00821917808219178,1.375
TLRY210416C00020500,2021-04-13 19:48:45,1074.0,20.5,0.26,0.29,0.29,call,2021-04-16,0.00821917808219178,1.46875
TLRY210416C00021000,2021-04-13 19:52:23,2955.0,21.0,0.23,0.24,0.23,call,2021-04-16,0.00821917808219178,1.5
TLRY210416C00021500,2021-04-13 19:51:19,497.0,21.5,0.19,0.21,0.21,call,2021-04-16,0.00821917808219178,1.625
TLRY210416C00022000,2021-04-13 19:48:38,2023.0,22.0,0.16,0.2,0.17,call,2021-04-16,0.00821917808219178,1.6875
TLRY210416C00022500,2021-04-13 19:47:55,1331.0,22.5,0.15,0.16,0.15,call,2021-04-16,0.00821917808219178,1.75
TLRY210416C00023000,2021-04-13 19:41:21,792.0,23.0,0.13,0.15,0.13,call,2021-04-16,0.00821917808219178,1.875
TLRY210416C00023500,2021-04-13 19:07:29,115.0,23.5,0.12,0.13,0.14,call,2021-04-16,0.00821917808219178,
TLRY210416C00024000,2021-04-13 19:47:36,1704.0,24.0,0.1,0.12,0.12,call,2021-04-16,0.00821917808219178,
TLRY210416C00024500,2021-04-13 19:21:41,580.0,24.5,0.1,0.11,0.1,call,2021-04-16,0.00821917808219178,
TLRY210416C00025000,2021-04-13 19:46:27,2427.0,25.0,0.09,0.1,0.06,call,2021-04-16,0.00821917808219178,1.9375
TLRY210416C00025500,2021-04-13 19:33:06,197.0,25.5,0.08,0.1,0.09,call,2021-04-16,0.00821917808219178,
TLRY210416C00026000,2021-04-13 19:43:23,322.0,26.0,0.07,0.09,0.08,call,2021-04-16,0.00821917808219178,
TLRY210416C00026500,2021-04-13 19:32:55,89.0,26.5,0.07,0.09,0.07,call,2021-04-16,0.00821917808219178,
TLRY210416C00027000,2021-04-13 19:35:48,155.0,27.0,0.05,0.08,0.07,call,2021-04-16,0.00821917808219178,
TLRY210416C00027500,2021-04-13 18:34:45,18.0,27.5,0.06,0.08,0.07,call,2021-04-16,0.00821917808219178,
TLRY210416C00028000,2021-04-13 19:09:35,247.0,28.0,0.06,0.07,0.07,call,2021-04-16,0.00821917808219178,
TLRY210416C00034000,2021-04-13 18:47:37,44.0,34.0,0.03,0.05,0.04,call,2021-04-16,0.00821917808219178,
TLRY210416C00035000,2021-04-13 19:42:32,305.0,35.0,0.03,0.04,0.03,call,2021-04-16,0.00821917808219178,
TLRY210416C00036000,2021-04-13 19:34:00,269.0,36.0,0.02,0.07,0.03,call,2021-04-16,0.00821917808219178,
TLRY210416C00037000,2021-04-13 19:18:55,32.0,37.0,0.02,0.04,0.03,call,2021-04-16,0.00821917808219178,
TLRY210416C00038000,2021-04-13 16:31:06,34.0,38.0,0.02,0.06,0.04,call,2021-04-16,0.00821917808219178,
TLRY210416C00039000,2021-04-13 15:51:05,204.0,39.0,0.02,0.05,0.04,call,2021-04-16,0.00821917808219178,
TLRY210416C00040000,2021-04-13 19:51:51,351.0,40.0,0.02,0.04,0.02,call,2021-04-16,0.00821917808219178,
TLRY210416C00041000,2021-04-13 19:04:43,20.0,41.0,0.0,0.06,0.03,call,2021-04-16,0.00821917808219178,
TLRY210416C00042000,2021-04-13 18:06:08,25.0,42.0,0.0,0.04,0.04,call,2021-04-16,0.00821917808219178,
TLRY210416C00043000,2021-04-13 18:06:06,27.0,43.0,0.02,0.05,0.04,call,2021-04-16,0.00821917808219178,
TLRY210416C00044000,2021-04-13 18:06:57,3.0,44.0,0.02,0.03,0.03,call,2021-04-16,0.00821917808219178,
TLRY210416C00045000,2021-04-13 19:45:12,2049.0,45.0,0.02,0.03,0.02,call,2021-04-16,0.00821917808219178,
TLRY210416C00046000,2021-04-13 18:05:05,18.0,46.0,0.01,0.04,0.03,call,2021-04-16,0.00821917808219178,
