strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-07-16
5.0,1.125,1.09375,1.078125,0.984375,1.75,1.0625,1.0234375,0.9375
6.0,1.125,1.09375,1.078125,0.984375,1.75,1.0625,1.0234375,0.9375
7.0,1.125,1.09375,1.078125,0.984375,1.75,1.0625,1.0234375,1.234375
8.0,1.125,1.09375,1.078125,0.984375,1.75,1.0625,1.0234375,0.9375
9.0,1.125,1.09375,1.078125,0.984375,1.75,1.0625,1.0234375,0.953125
10.0,1.125,1.09375,1.078125,0.984375,1.75,1.0625,1.0234375,0.953125
11.0,1.125,1.09375,1.078125,0.984375,1.75,1.0625,1.0234375,1.1953125
12.0,1.125,1.09375,1.078125,0.984375,1.75,1.109375,1.0234375,0.96875
12.5,1.125,1.09375,1.078125,0.984375,1.75,1.0078125,1.0234375,0.99609375
13.0,1.125,1.09375,1.078125,0.984375,1.0625,0.90625,1.0234375,1.0234375
13.5,1.09375,1.09375,1.078125,0.984375,1.125,0.921875,1.0234375,1.01171875
14.0,1.1875,1.09375,1.078125,0.984375,0.859375,0.9375,1.0234375,1.0
14.5,1.09375,1.09375,1.078125,0.984375,1.265625,1.0,1.0234375,0.984375
15.0,1.0625,1.09375,1.078125,0.984375,1.1822916666666667,1.0625,1.0234375,0.96875
15.5,1.203125,1.09375,1.078125,1.1484375,1.0989583333333333,1.046875,1.0234375,0.98828125
16.0,1.1875,1.09375,1.078125,1.046875,1.015625,1.03125,1.046875,1.0078125
16.5,1.1875,1.09375,1.0625,0.9765625,1.328125,1.03515625,1.1171875,1.0078125
17.0,1.265625,1.09375,1.140625,1.0,1.078125,1.0390625,1.1328125,1.0078125
17.5,1.28125,1.125,1.078125,1.1171875,1.109375,1.04296875,1.109375,1.01953125
18.0,1.328125,1.171875,1.09375,1.125,1.203125,1.046875,1.03125,1.03125
18.5,1.34375,1.203125,1.1875,1.0625,1.0625,1.06640625,1.0859375,1.029296875
19.0,1.375,1.21875,1.09375,1.015625,1.21875,1.0859375,1.078125,1.02734375
19.5,1.46875,1.25,1.1640625,1.15625,1.3359375,1.10546875,1.0703125,1.044921875
20.0,1.46875,1.28125,1.234375,1.125,1.21875,1.125,1.0625,1.0625
20.5,1.46875,1.375,1.1875,1.484375,1.203125,1.109375,1.080078125,1.08203125
21.0,1.46875,1.34375,1.234375,1.265625,1.109375,1.09375,1.09765625,1.1015625
21.5,1.46875,1.375,1.34375,1.140625,1.1484375,1.1171875,1.115234375,1.078125
22.0,1.46875,1.28125,1.3125,1.28125,1.1875,1.140625,1.1328125,1.0546875
22.5,1.46875,1.46875,1.4375,1.53125,1.3203125,1.1796875,1.1328125,1.07421875
23.0,1.46875,1.390625,1.34375,1.3125,1.453125,1.21875,1.1328125,1.09375
23.5,1.46875,1.46875,1.34375,1.90625,1.5,1.2421875,1.1328125,1.091796875
24.0,1.46875,1.5,1.3671875,1.28125,1.265625,1.265625,1.1328125,1.08984375
24.5,1.46875,1.53125,1.390625,1.28125,1.265625,1.2421875,1.1328125,1.1049107142857142
25.0,1.46875,1.5625,1.40625,1.28125,1.265625,1.21875,1.1328125,1.1199776785714286
26.0,1.46875,1.5625,1.515625,1.28125,1.265625,1.3046875,1.1328125,1.1350446428571428
26.5,1.46875,1.625,1.4375,1.28125,1.265625,1.30859375,1.1328125,1.1501116071428572
27.0,1.46875,1.625,1.4375,1.28125,1.265625,1.3125,1.1328125,1.1651785714285714
28.0,1.46875,1.625,1.4375,1.28125,1.265625,1.265625,1.1328125,1.1802455357142858
29.0,1.46875,1.625,1.4375,1.28125,1.265625,1.34375,1.1328125,1.1953125
30.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.171875
31.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.1953125
32.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.1875
33.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.234375
34.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.21875
35.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.2109375
36.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.296875
37.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.2890625
38.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.5546875
39.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.5390625
40.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.3203125
41.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.515625
42.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.484375
43.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.3671875
44.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.4453125
45.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.375
46.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.6015625
47.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.3125
48.0,1.46875,1.625,1.4375,1.28125,1.265625,1.359375,1.1328125,1.3203125
