,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.12356124885141372,0.0453767683016991,0.012413130885546677,0.0170835275224979,0.08221498491711599,0.0035657608127952034,0.054282946992266205,0.03611908837369501,0.009470208127675874,0.0249104249875997,0.06878672453017431,0.1114894356211603,0.11530677125846622,0.01654335446049061,0.05071747023325961,0.12489927158494163,0.06890975824648436,0.007361424138316795,-0.1770796373290152,0.012567132062209994,0.02290196390537655
APHA,0.0453767683016991,1.0587928359708967,0.06837204380559285,0.09092375598030063,0.10031086585164242,0.10871906672017656,0.735209984699397,0.09697993540703762,0.060523048772816675,0.08626500656288476,0.02797895189571531,0.22388372659469977,0.3141313543333814,0.05188286374215869,1.1730956903925565,0.17691595167583782,0.4194321220470075,0.05856814756501117,-0.24848466941435673,0.10751533471538263,0.029939138039459162
BAC,0.012413130885546677,0.06837204380559285,0.14322381491843417,0.14482602251336893,-0.0005531042514494497,0.11230849203123605,0.0997913665136497,0.06766987667464883,0.1170289222190985,0.10761736702292911,0.009380516469216333,0.04963658027146282,0.0774261139811417,0.07130738569494352,0.10857445528882659,0.01791231944174995,0.02528268972434931,0.1352603643850315,-0.15547436806088233,0.11386602841214492,0.022214615812914753
C,0.0170835275224979,0.09092375598030063,0.14482602251336893,0.18724788163245382,0.0023199721805096255,0.1309020586003816,0.125315049310142,0.07819679086829018,0.12304566830159153,0.12240980853990054,0.01335557102253885,0.07670929054132472,0.11941440773850082,0.08443642012779783,0.12668909608146128,0.020155010387075217,0.03534149507441842,0.13971978277592711,-0.18778966953929727,0.12852166358824285,0.02279601025156146
DT,0.08221498491711599,0.10031086585164242,-0.0005531042514494497,0.0023199721805096255,0.2714625438738448,-0.022224054514428722,0.07628104842419903,0.04753211977503811,-0.0025846771094555866,0.014673297191820573,0.07951892314346692,0.2623943216556986,0.1820792546133907,0.011473069880407248,0.11525355738883977,0.1422620906168566,0.10902724424744466,-0.005356845688202227,-0.23892082171254633,0.014014887517052477,0.027178332685701734
GE,0.0035657608127952034,0.10871906672017656,0.11230849203123605,0.1309020586003816,-0.022224054514428722,0.21747016576769118,0.15454033951810084,0.0745084846540683,0.09599068607912939,0.10534934011446867,0.0007152229383440943,0.06323898071552034,0.07785935582015625,0.07191151647897477,0.1319499680237205,0.01929990375691369,0.009764822855553528,0.11416334870145241,-0.17490810101500612,0.12313769312943669,0.02353802823046954
HEXO,0.054282946992266205,0.735209984699397,0.0997913665136497,0.125315049310142,0.07628104842419903,0.15454033951810084,1.320578521350809,0.10871703523955545,0.08239932359865301,0.0970703471914203,0.02700729499236048,0.2148500137827668,0.28422699789804307,0.07590852204744543,0.987143802250569,0.11712385406290919,0.30070018281731226,0.09533698891121055,-0.29124431479375895,0.11711155922970382,0.029062872100671742
IWM,0.03611908837369501,0.09697993540703762,0.06766987667464883,0.07819679086829018,0.04753211977503811,0.0745084846540683,0.10871703523955545,0.07042241540546515,0.057458584995700376,0.06458511046225321,0.028795181601140658,0.11783763580374461,0.14010846955454823,0.045372046896984555,0.11272624818082337,0.06908534540597903,0.0671448645565916,0.06779164623671656,-0.18526505306414642,0.07589185661344718,0.024982529795260507
JPM,0.009470208127675874,0.060523048772816675,0.1170289222190985,0.12304566830159153,-0.0025846771094555866,0.09599068607912939,0.08239932359865301,0.057458584995700376,0.11156251523171724,0.09729862462095047,0.00799673633215761,0.02766788504892265,0.07542986372857145,0.06241415620074963,0.09262546111331711,0.018016843708282333,0.03281135966031999,0.11878292228164539,-0.13531731029479155,0.0981502812343709,0.019989059073853482
MS,0.0249104249875997,0.08626500656288476,0.10761736702292911,0.12240980853990054,0.014673297191820573,0.10534934011446867,0.0970703471914203,0.06458511046225321,0.09729862462095047,0.12200561795393866,0.016945806844416017,0.07625978507764633,0.08715369044214924,0.06605875175864476,0.10177162425401856,0.0424504778346493,0.029874360664819244,0.10672975952832542,-0.1594434382370476,0.09956483535182867,0.023137337414940024
MSFT,0.06878672453017431,0.02797895189571531,0.009380516469216333,0.01335557102253885,0.07951892314346692,0.0007152229383440943,0.02700729499236048,0.028795181601140658,0.00799673633215761,0.016945806844416017,0.077354803857401,0.13296027984514103,0.08930568870933332,0.012683634152958706,0.03588304015135187,0.09977835686477797,0.04852229980165094,0.0036660600375365672,-0.15354683816694226,0.011037451738479928,0.024561599713415934
NXTD,0.1114894356211603,0.22388372659469977,0.04963658027146282,0.07670929054132472,0.2623943216556986,0.06323898071552034,0.2148500137827668,0.11783763580374461,0.02766788504892265,0.07625978507764633,0.13296027984514103,3.100907761856503,0.40414370956082246,0.02860762698907389,0.238564928018853,0.27904025549246503,0.12722434258919463,0.04036337580460889,-0.5350668471529917,0.07711660769655468,0.049542055308811915
PLUG,0.11530677125846622,0.3141313543333814,0.0774261139811417,0.11941440773850082,0.1820792546133907,0.07785935582015625,0.28422699789804307,0.14010846955454823,0.07542986372857145,0.08715369044214924,0.08930568870933332,0.40414370956082246,1.1223061695242982,0.046014239984990886,0.3999349428857696,0.28877718031375915,0.4123669857227103,0.07479474175524374,-0.4342779755372507,0.0812604728791628,0.0383108818647034
TD,0.01654335446049061,0.05188286374215869,0.07130738569494352,0.08443642012779783,0.011473069880407248,0.07191151647897477,0.07590852204744543,0.045372046896984555,0.06241415620074963,0.06605875175864476,0.012683634152958706,0.02860762698907389,0.046014239984990886,0.06103249658269834,0.048740167539893964,0.03512002797576468,0.029891930715990018,0.07259834705262039,-0.11960768970456348,0.07013530052009605,0.016626951716039184
TLRY,0.05071747023325961,1.1730956903925565,0.10857445528882659,0.12668909608146128,0.11525355738883977,0.1319499680237205,0.987143802250569,0.11272624818082337,0.09262546111331711,0.10177162425401856,0.03588304015135187,0.238564928018853,0.3999349428857696,0.048740167539893964,2.046386643027935,0.15376942260361023,0.6388014454689633,0.0994319250819878,-0.2858904556032369,0.1323855265850695,0.023981156888893712
TSLA,0.12489927158494163,0.17691595167583782,0.01791231944174995,0.020155010387075217,0.1422620906168566,0.01929990375691369,0.11712385406290919,0.06908534540597903,0.018016843708282333,0.0424504778346493,0.09977835686477797,0.27904025549246503,0.28877718031375915,0.03512002797576468,0.15376942260361023,0.5274451233489794,0.1760044964248583,0.011922942859606862,-0.2564956095407267,0.023804573297322603,0.03672148396406855
UAMY,0.06890975824648436,0.4194321220470075,0.02528268972434931,0.03534149507441842,0.10902724424744466,0.009764822855553528,0.30070018281731226,0.0671448645565916,0.03281135966031999,0.029874360664819244,0.04852229980165094,0.12722434258919463,0.4123669857227103,0.029891930715990018,0.6388014454689633,0.1760044964248583,2.233852554313506,0.03967070594905871,-0.13432826368816775,0.07741854774858899,0.030973618039233274
USB,0.007361424138316795,0.05856814756501117,0.1352603643850315,0.13971978277592711,-0.005356845688202227,0.11416334870145241,0.09533698891121055,0.06779164623671656,0.11878292228164539,0.10672975952832542,0.0036660600375365672,0.04036337580460889,0.07479474175524374,0.07259834705262039,0.0994319250819878,0.011922942859606862,0.03967070594905871,0.15336180321995033,-0.14838682040043022,0.11338384203667164,0.02250182510775257
UVXY,-0.1770796373290152,-0.24848466941435673,-0.15547436806088233,-0.18778966953929727,-0.23892082171254633,-0.17490810101500612,-0.29124431479375895,-0.18526505306414642,-0.13531731029479155,-0.1594434382370476,-0.15354683816694226,-0.5350668471529917,-0.4342779755372507,-0.11960768970456348,-0.2858904556032369,-0.2564956095407267,-0.13432826368816775,-0.14838682040043022,1.1216274262200068,-0.18659039777458206,-0.10515733141399981
XLE,0.012567132062209994,0.10751533471538263,0.11386602841214492,0.12852166358824285,0.014014887517052477,0.12313769312943669,0.11711155922970382,0.07589185661344718,0.0981502812343709,0.09956483535182867,0.011037451738479928,0.07711660769655468,0.0812604728791628,0.07013530052009605,0.1323855265850695,0.023804573297322603,0.07741854774858899,0.11338384203667164,-0.18659039777458206,0.17121367228070183,0.027776044766373777
XLV,0.02290196390537655,0.029939138039459162,0.022214615812914753,0.02279601025156146,0.027178332685701734,0.02353802823046954,0.029062872100671742,0.024982529795260507,0.019989059073853482,0.023137337414940024,0.024561599713415934,0.049542055308811915,0.0383108818647034,0.016626951716039184,0.023981156888893712,0.03672148396406855,0.030973618039233274,0.02250182510775257,-0.10515733141399981,0.027776044766373777,0.025927691546129925
