contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
UAMY250919C00002500,2025-08-27 19:42:53+00:00,91.0,2.5,0.0,0.0,2.18,call,2025-09-19
UAMY250919C00005000,2025-08-27 19:59:25+00:00,1239.0,5.0,0.0,0.0,0.55,call,2025-09-19
UAMY250919C00007500,2025-08-27 19:57:05+00:00,1273.0,7.5,0.0,0.0,0.18,call,2025-09-19
UAMY250919P00002500,2025-08-27 15:23:38+00:00,50.0,2.5,0.0,0.0,0.03,put,2025-09-19
UAMY250919P00005000,2025-08-27 19:53:43+00:00,899.0,5.0,0.0,0.0,0.9,put,2025-09-19
UAMY250919P00007500,2025-08-27 16:26:06+00:00,3.0,7.5,0.0,0.0,3.0,put,2025-09-19
UAMY251017C00002500,2025-08-27 19:37:49+00:00,63.0,2.5,0.0,0.0,2.23,call,2025-10-17
UAMY251017C00005000,2025-08-27 19:36:27+00:00,233.0,5.0,0.0,0.0,0.81,call,2025-10-17
UAMY251017C00007500,2025-08-27 19:55:38+00:00,391.0,7.5,0.0,0.0,0.35,call,2025-10-17
UAMY251017P00002500,2025-08-27 14:52:59+00:00,20.0,2.5,0.0,0.0,0.05,put,2025-10-17
UAMY251017P00005000,2025-08-27 19:02:29+00:00,7.0,5.0,0.0,0.0,1.14,put,2025-10-17
UAMY251121C00000500,2025-08-13 19:29:01+00:00,1.0,0.5,0.0,0.0,3.3,call,2025-11-21
UAMY251121C00001000,2025-08-27 17:49:01+00:00,8.0,1.0,0.0,0.0,3.7,call,2025-11-21
UAMY251121C00001500,2025-08-26 13:52:28+00:00,1.0,1.5,0.0,0.0,3.6,call,2025-11-21
UAMY251121C00002000,2025-08-26 19:58:21+00:00,2.0,2.0,0.0,0.0,3.1,call,2025-11-21
UAMY251121C00002500,2025-08-27 19:58:23+00:00,186.0,2.5,0.0,0.0,2.3,call,2025-11-21
UAMY251121C00005000,2025-08-27 19:55:49+00:00,253.0,5.0,0.0,0.0,1.07,call,2025-11-21
UAMY251121C00007500,2025-08-27 18:28:12+00:00,99.0,7.5,0.0,0.0,0.55,call,2025-11-21
UAMY251121P00000500,2025-03-25 14:36:00+00:00,,0.5,0.0,0.2,0.05,put,2025-11-21
UAMY251121P00001000,2025-06-27 18:37:06+00:00,1.0,1.0,0.0,0.05,0.1,put,2025-11-21
UAMY251121P00001500,2025-08-25 19:47:36+00:00,503.0,1.5,0.0,0.0,0.07,put,2025-11-21
UAMY251121P00002000,2025-08-25 17:10:07+00:00,3.0,2.0,0.0,0.0,0.07,put,2025-11-21
UAMY251121P00002500,2025-08-27 19:47:11+00:00,5017.0,2.5,0.0,0.0,0.2,put,2025-11-21
UAMY251121P00005000,2025-08-27 19:47:47+00:00,17.0,5.0,0.0,0.0,1.43,put,2025-11-21
UAMY251121P00007500,2025-08-27 19:47:47+00:00,10.0,7.5,0.0,0.0,3.38,put,2025-11-21
UAMY260220C00000500,2025-08-27 17:58:15+00:00,50.0,0.5,0.0,0.0,4.19,call,2026-02-20
UAMY260220C00001000,2025-08-27 16:22:32+00:00,304.0,1.0,0.0,0.0,3.7,call,2026-02-20
UAMY260220C00001500,2025-08-27 13:49:04+00:00,5.0,1.5,0.0,0.0,3.4,call,2026-02-20
UAMY260220C00002000,2025-08-27 17:45:18+00:00,45.0,2.0,0.0,0.0,2.9,call,2026-02-20
UAMY260220C00002500,2025-08-27 18:28:01+00:00,574.0,2.5,0.0,0.0,2.55,call,2026-02-20
UAMY260220C00005000,2025-08-27 19:58:25+00:00,637.0,5.0,0.0,0.0,1.48,call,2026-02-20
UAMY260220C00007500,2025-08-27 19:26:13+00:00,131.0,7.5,0.0,0.0,0.92,call,2026-02-20
UAMY260220P00001500,2025-08-11 15:52:17+00:00,1.0,1.5,0.0,0.0,0.1,put,2026-02-20
UAMY260220P00002000,2025-08-27 18:59:15+00:00,215.0,2.0,0.0,0.0,0.2,put,2026-02-20
UAMY260220P00002500,2025-08-27 16:05:55+00:00,102.0,2.5,0.0,0.0,0.36,put,2026-02-20
UAMY260220P00005000,2025-08-27 19:12:46+00:00,31.0,5.0,0.0,0.0,1.75,put,2026-02-20
UAMY260220P00007500,2025-08-26 17:14:02+00:00,7.0,7.5,0.0,0.0,3.52,put,2026-02-20
