contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
TLRY210910C00002000,2021-08-19 19:11:39,,2.0,11.55,11.65,10.75,call,2021-09-10
TLRY210910C00004500,2021-08-25 21:21:58,,4.5,9.05,9.15,10.15,call,2021-09-10
TLRY210910C00005000,2021-09-02 15:17:38,1.0,5.0,8.55,8.65,9.0,call,2021-09-10
TLRY210910C00005500,2021-08-19 14:11:13,2.0,5.5,8.05,8.15,7.75,call,2021-09-10
TLRY210910C00007000,2021-08-27 15:33:09,5.0,7.0,6.55,6.65,6.5,call,2021-09-10
TLRY210910C00008000,2021-08-31 15:28:57,1.0,8.0,5.55,5.65,5.6,call,2021-09-10
TLRY210910C00008500,2021-09-03 19:45:50,4.0,8.5,0.0,0.0,5.1,call,2021-09-10
TLRY210910C00009000,2021-09-03 19:49:33,1.0,9.0,0.0,0.0,4.6,call,2021-09-10
TLRY210910C00009500,2021-09-03 15:01:45,9.0,9.5,0.0,0.0,4.3,call,2021-09-10
TLRY210910C00010000,2021-09-03 16:23:35,10.0,10.0,0.0,0.0,3.59,call,2021-09-10
TLRY210910C00010500,2021-09-03 14:11:43,3.0,10.5,0.0,0.0,3.5,call,2021-09-10
TLRY210910C00011000,2021-09-03 19:45:50,7.0,11.0,0.0,0.0,2.63,call,2021-09-10
TLRY210910C00011500,2021-09-03 19:13:28,5.0,11.5,0.0,0.0,2.07,call,2021-09-10
TLRY210910C00012000,2021-09-03 19:54:23,28.0,12.0,0.0,0.0,1.67,call,2021-09-10
TLRY210910C00012500,2021-09-03 19:50:19,61.0,12.5,0.0,0.0,1.21,call,2021-09-10
TLRY210910C00013000,2021-09-03 19:57:52,724.0,13.0,0.0,0.0,0.8,call,2021-09-10
TLRY210910C00013500,2021-09-03 19:58:54,1468.0,13.5,0.0,0.0,0.48,call,2021-09-10
TLRY210910C00014000,2021-09-03 19:59:58,6552.0,14.0,0.0,0.0,0.28,call,2021-09-10
TLRY210910C00014500,2021-09-03 19:59:39,3168.0,14.5,0.0,0.0,0.17,call,2021-09-10
TLRY210910C00015000,2021-09-03 19:59:29,3759.0,15.0,0.0,0.0,0.11,call,2021-09-10
TLRY210910C00015500,2021-09-03 19:59:38,297.0,15.5,0.0,0.0,0.08,call,2021-09-10
TLRY210910C00016000,2021-09-03 19:59:55,910.0,16.0,0.0,0.0,0.06,call,2021-09-10
TLRY210910C00016500,2021-09-03 19:59:31,211.0,16.5,0.0,0.0,0.04,call,2021-09-10
TLRY210910C00017000,2021-09-03 19:56:32,199.0,17.0,0.0,0.0,0.04,call,2021-09-10
TLRY210910C00017500,2021-09-03 19:52:49,107.0,17.5,0.0,0.0,0.03,call,2021-09-10
TLRY210910C00018000,2021-09-03 19:59:07,90.0,18.0,0.0,0.0,0.02,call,2021-09-10
TLRY210910C00018500,2021-09-03 15:43:57,8.0,18.5,0.0,0.0,0.02,call,2021-09-10
TLRY210910C00019000,2021-09-03 17:46:56,31.0,19.0,0.0,0.0,0.03,call,2021-09-10
TLRY210910C00019500,2021-09-02 14:06:59,78.0,19.5,0.0,0.03,0.04,call,2021-09-10
TLRY210910C00020000,2021-09-03 19:47:34,50.0,20.0,0.0,0.0,0.02,call,2021-09-10
TLRY210910C00020500,2021-09-03 19:11:57,3.0,20.5,0.0,0.0,0.02,call,2021-09-10
TLRY210910C00021000,2021-09-03 19:50:01,152.0,21.0,0.0,0.0,0.01,call,2021-09-10
TLRY210910C00021500,2021-09-02 14:36:24,1.0,21.5,0.0,0.02,0.03,call,2021-09-10
TLRY210910C00022000,2021-09-03 15:23:14,10.0,22.0,0.0,0.0,0.02,call,2021-09-10
TLRY210910C00023000,2021-09-03 19:47:36,25.0,23.0,0.0,0.0,0.01,call,2021-09-10
TLRY210910C00024000,2021-09-03 19:57:59,46.0,24.0,0.0,0.0,0.01,call,2021-09-10
TLRY210910C00025000,2021-09-01 15:04:34,11.0,25.0,0.0,0.03,0.02,call,2021-09-10
TLRY210910C00026000,2021-09-03 19:48:35,258.0,26.0,0.0,0.0,0.01,call,2021-09-10
TLRY210910C00027000,2021-08-31 17:50:26,20.0,27.0,0.0,0.01,0.02,call,2021-09-10
TLRY210910C00028000,2021-08-31 18:03:18,48.0,28.0,0.0,0.02,0.02,call,2021-09-10
TLRY210910C00030000,2021-08-25 19:59:30,3.0,30.0,0.0,0.02,0.01,call,2021-09-10
TLRY210910P00000500,2021-08-27 13:56:00,1.0,0.5,0.0,0.01,0.01,put,2021-09-10
TLRY210910P00008000,2021-08-31 15:20:03,10.0,8.0,0.0,0.21,0.02,put,2021-09-10
TLRY210910P00008500,2021-08-26 13:55:37,,8.5,0.0,0.03,0.02,put,2021-09-10
TLRY210910P00009000,2021-08-31 19:58:05,5.0,9.0,0.0,0.03,0.02,put,2021-09-10
TLRY210910P00009500,2021-08-31 14:15:37,,9.5,0.0,0.03,0.02,put,2021-09-10
TLRY210910P00010000,2021-09-03 18:53:42,20.0,10.0,0.0,0.0,0.02,put,2021-09-10
TLRY210910P00010500,2021-09-03 19:16:48,5.0,10.5,0.0,0.0,0.02,put,2021-09-10
TLRY210910P00011000,2021-09-03 18:29:11,142.0,11.0,0.0,0.0,0.04,put,2021-09-10
TLRY210910P00011500,2021-09-03 19:59:52,525.0,11.5,0.0,0.0,0.04,put,2021-09-10
TLRY210910P00012000,2021-09-03 19:59:53,186.0,12.0,0.0,0.0,0.07,put,2021-09-10
TLRY210910P00012500,2021-09-03 19:58:34,702.0,12.5,0.0,0.0,0.1,put,2021-09-10
TLRY210910P00013000,2021-09-03 19:59:52,835.0,13.0,0.0,0.0,0.19,put,2021-09-10
TLRY210910P00013500,2021-09-03 19:59:53,665.0,13.5,0.0,0.0,0.38,put,2021-09-10
TLRY210910P00014000,2021-09-03 19:54:53,1103.0,14.0,0.0,0.0,0.68,put,2021-09-10
TLRY210910P00014500,2021-09-03 19:30:31,154.0,14.5,0.0,0.0,1.12,put,2021-09-10
