strike,2021-03-19,2021-03-26,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-07-16,2021-08-20
100.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,0.677734375,0.8775634765625,0.28533935546875
105.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,1.3206787109375,0.8775634765625,0.28533935546875
110.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,1.25726318359375,0.8775634765625,0.28533935546875
115.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,1.19384765625,0.8775634765625,0.28533935546875
120.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,1.081884765625,0.8775634765625,0.28533935546875
125.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,0.969921875,0.8775634765625,0.28533935546875
130.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,0.857958984375,0.8775634765625,0.28533935546875
135.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,0.74599609375,0.8775634765625,0.28533935546875
140.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,0.634033203125,0.838287353515625,0.28533935546875
145.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.875,0.32275390625,0.376708984375,0.6326904296875,0.63092041015625,0.79901123046875,0.28533935546875
150.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.7294921875,0.32275390625,0.376708984375,0.6326904296875,0.6278076171875,0.755462646484375,0.28533935546875
155.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,1.046630859375,0.32275390625,0.376708984375,0.6326904296875,0.314453125,0.7119140625,0.28533935546875
160.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.9902750651041666,0.32275390625,0.376708984375,0.6326904296875,0.36767578125,0.639129638671875,0.28533935546875
165.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.9339192708333334,0.32275390625,0.376708984375,0.6326904296875,0.3935546875,0.56634521484375,0.28533935546875
170.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.8775634765625,0.32275390625,0.376708984375,0.6326904296875,0.49658203125,0.493560791015625,0.28533935546875
175.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.80615234375,0.32275390625,0.376708984375,0.469482421875,0.346435546875,0.4207763671875,0.28533935546875
180.0,1.5732421875,1.68505859375,0.707275390625,0.3245849609375,0.7347412109375,0.32275390625,0.376708984375,0.46923828125,0.4476318359375,0.41619873046875,0.28533935546875
185.0,1.5732421875,1.3831787109375,0.707275390625,0.3245849609375,0.4208984375,0.32275390625,0.376708984375,0.46710205078125,0.42828369140625,0.3956298828125,0.28533935546875
190.0,1.8154296875,1.081298828125,0.707275390625,0.3245849609375,0.40380859375,0.32275390625,0.376708984375,0.4649658203125,0.3311767578125,0.3529052734375,0.28533935546875
195.0,1.71484375,0.9984266493055556,0.707275390625,0.3245849609375,0.44390869140625,0.32275390625,0.376708984375,0.40484619140625,0.4019775390625,0.338653564453125,0.28533935546875
200.0,1.3994140625,0.9155544704861112,0.707275390625,0.3245849609375,0.4840087890625,0.32275390625,0.376708984375,0.39208984375,0.39376220703125,0.32440185546875,0.28533935546875
202.5,1.3409423828125,0.8326822916666666,0.67706298828125,0.3245849609375,0.42657470703125,0.32275390625,0.376708984375,0.38336181640625,0.385546875,0.323883056640625,0.28533935546875
205.0,1.282470703125,0.7498101128472222,0.6468505859375,0.3245849609375,0.369140625,0.32275390625,0.376708984375,0.3746337890625,0.37733154296875,0.3233642578125,0.28533935546875
207.5,1.2239990234375,0.6669379340277778,0.61663818359375,0.3245849609375,0.35821533203125,0.32275390625,0.376708984375,0.37158203125,0.3691162109375,0.3128814697265625,0.28533935546875
