strike,2021-05-21,2021-06-18,2021-07-16,2021-08-20
20.0,0.5234375,1.0859375,1.640625,0.84375
25.0,0.5234375,1.0859375,1.5,0.84375
30.0,0.5234375,1.0859375,0.9921875,0.84375
33.0,0.5234375,1.0859375,1.06640625,0.84375
34.0,0.5234375,1.0859375,1.134765625,0.84375
35.0,0.5234375,1.0859375,1.203125,0.84375
36.0,0.5234375,1.0859375,1.2845052083333333,0.84375
37.0,0.5234375,1.0859375,1.3658854166666667,1.005859375
38.0,0.5234375,1.0859375,1.447265625,1.16796875
39.0,0.5234375,1.0859375,1.3994140625,1.048828125
40.0,0.5234375,1.0859375,1.3515625,0.978515625
41.0,0.5234375,1.0287109375,1.263671875,1.05078125
42.0,0.5234375,0.971484375,1.17578125,0.3828125
43.0,1.21875,0.9142578125,1.0182291666666667,1.005859375
44.0,0.328125,0.85703125,0.8606770833333333,0.46484375
45.0,0.97265625,0.7998046875,0.703125,0.85546875
46.0,0.546875,0.742578125,0.861328125,0.443359375
47.0,1.4140625,0.6853515625,1.01953125,0.498046875
48.0,0.53125,0.628125,0.83984375,0.58984375
49.0,1.32421875,0.5708984375,0.66015625,0.822265625
50.0,0.625,0.513671875,0.48046875,0.736328125
55.0,0.640625,0.4921875,0.46875,0.4765625
60.0,0.625,0.4921875,0.453125,0.474609375
65.0,0.625,0.515625,0.61328125,0.47265625
70.0,0.84375,0.5,0.515625,0.54296875
75.0,0.90625,0.5,0.5859375,0.62890625
80.0,1.421875,0.5,0.640625,0.60546875
