,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,1.0,0.12076671177180119,0.10345281007504184,0.10996477167941673,0.46065290186405594,-0.0041079695326496175,0.13314184944885998,0.3715837392356268,0.06882443918348313,0.2078795447195187,0.7143708441218433,0.17756535559541284,0.31829177094076494,0.19184315271160446,0.10867821102095801,0.5021195011654475,0.1108905331045019,0.06169416967989758,-0.4860434034405778,0.10633929969570076,0.42958185786400604
APHA,0.12076671177180119,1.0,0.19555348850909526,0.2226548416143812,0.15566497641347843,0.2205881065485943,0.6286643757584288,0.3334431115912443,0.19715021175744907,0.24908474674314254,0.10479339134299204,0.10459013657920316,0.2603331336460898,0.21500988518402428,0.7748807689665328,0.23662465484172757,0.2613739704280723,0.17036768858630838,-0.22536824202499414,0.2615619844628431,0.19990586984909095
BAC,0.10345281007504184,0.19555348850909526,1.0,0.9032726767433078,0.01687950331878823,0.6520885038331046,0.23219798138927125,0.7230660982170186,0.9408273533170887,0.819585325700515,0.12074856211503693,0.09082836713795694,0.2138546933261482,0.7876577221831631,0.21321343640566456,0.1208278909904062,0.03185504072851121,0.9231831430660693,-0.4419017685229002,0.7582310981520082,0.3760347243645125
C,0.10996477167941673,0.2226548416143812,0.9032726767433078,1.0,0.03378915109658414,0.6512173676197854,0.25391797449315806,0.7236934743126491,0.8750935666795587,0.8027179997592983,0.13572630769359417,0.11018231054408886,0.2735985156328757,0.8100347543941033,0.21470121176395207,0.12565074651623373,0.04416578013227202,0.8580293152773422,-0.45315789680966967,0.7514412376305496,0.3331680112166274
DT,0.46065290186405594,0.15566497641347843,0.01687950331878823,0.03378915109658414,1.0,-0.11351170963181904,0.12303523384963475,0.34361476221205567,-0.006428365269245721,0.10386871345354878,0.5750972627874784,0.2501292989675789,0.3140671859262637,0.12068748113394474,0.1522306275328063,0.39095822783424594,0.10638337502787899,0.006003499184220399,-0.4674516465135513,0.09981506584762112,0.38255005759476984
GE,-0.0041079695326496175,0.2205881065485943,0.6520885038331046,0.6512173676197854,-0.11351170963181904,1.0,0.28092672353730536,0.5834479585364903,0.6465764717145391,0.6376579084629369,-0.02010473939958129,0.08454768356000128,0.15939671860686613,0.608828667550742,0.18651078517474862,0.046115170616580846,0.006465836640978263,0.6354774080150898,-0.35683385396794853,0.6395565352969684,0.2818745825082509
HEXO,0.13314184944885998,0.6286643757584288,0.23219798138927125,0.25391797449315806,0.12303523384963475,0.28092672353730536,1.0,0.34111484447970114,0.21392769435350853,0.2352150003090076,0.09247036403032048,0.09385147386742143,0.24410319051667667,0.2640058956356349,0.597831523011584,0.14324230511854716,0.16561686925816962,0.21708871769301583,-0.2379879211020651,0.23050843958561806,0.16300463814658686
IWM,0.3715837392356268,0.3334431115912443,0.7230660982170186,0.7236934743126491,0.34361476221205567,0.5834479585364903,0.34111484447970114,1.0,0.6877121561097899,0.7236236012820761,0.3939068491497724,0.2424530051699953,0.4840311142079335,0.7444326792237533,0.29464144136071474,0.3836943845617017,0.1350463900798665,0.705744427845028,-0.6827784820244863,0.7399304131995579,0.5892105022287993
JPM,0.06882443918348313,0.19715021175744907,0.9408273533170887,0.8750935666795587,-0.006428365269245721,0.6465764717145391,0.21392769435350853,0.6877121561097899,1.0,0.8279429917140857,0.09272164542547094,0.06609712548344888,0.23359352205089123,0.772921874005965,0.20490781427456572,0.10245701234212355,0.054573060209268894,0.9218872187672005,-0.4121865681083686,0.7454477759668772,0.3629666618111276
MS,0.2078795447195187,0.24908474674314254,0.819585325700515,0.8027179997592983,0.10386871345354878,0.6376579084629369,0.2352150003090076,0.7236236012820761,0.8279429917140857,1.0,0.20033670348538507,0.11563682095548593,0.2761058488427331,0.7658482889299032,0.21537526095843104,0.2094165645003323,0.046194538587915224,0.7895222305093601,-0.4800029048342541,0.6895603115353606,0.43077622619288336
