contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
C210319C00047500,2021-03-19 19:11:59,7.0,47.5,25.6,25.75,25.7,call,2021-03-19,0.0,
C210319C00049000,2021-03-15 04:08:16,,49.0,23.25,25.8,24.25,call,2021-03-19,0.0,
C210319C00050000,2021-03-19 18:53:38,72.0,50.0,23.1,23.25,23.1,call,2021-03-19,0.0,
C210319C00052500,2021-03-19 19:39:32,73.0,52.5,20.75,22.25,20.63,call,2021-03-19,0.0,
C210319C00055000,2021-03-19 19:24:31,52.0,55.0,18.1,18.65,18.1,call,2021-03-19,0.0,
C210319C00056000,2021-02-25 14:30:07,1.0,56.0,16.1,18.8,14.95,call,2021-03-19,0.0,
C210319C00057000,2021-03-15 04:08:16,,57.0,16.0,16.45,16.42,call,2021-03-19,0.0,
C210319C00057500,2021-03-19 19:22:10,12.0,57.5,15.6,17.25,15.59,call,2021-03-19,0.0,
C210319C00058000,2021-03-15 04:08:16,,58.0,14.25,16.5,13.05,call,2021-03-19,0.0,
C210319C00059000,2021-03-17 14:22:05,4.0,59.0,14.0,14.3,14.2,call,2021-03-19,0.0,
C210319C00059500,2021-02-23 17:15:34,7.0,59.5,12.85,15.15,13.5,call,2021-03-19,0.0,1.0
C210319C00060000,2021-03-19 19:42:45,96.0,60.0,13.1,13.25,13.1,call,2021-03-19,0.0,
C210319C00060500,2021-03-05 17:35:32,1.0,60.5,12.35,13.65,9.0,call,2021-03-19,0.0,
C210319C00061000,2021-03-12 15:31:03,1.0,61.0,12.0,12.25,13.37,call,2021-03-19,0.0,
C210319C00061500,2021-02-24 15:57:31,,61.5,11.5,11.9,6.8,call,2021-03-19,0.0,
C210319C00062000,2021-03-19 14:37:44,9.0,62.0,11.05,12.6,10.2,call,2021-03-19,0.0,
C210319C00062500,2021-03-19 19:44:24,783.0,62.5,10.55,10.75,10.6,call,2021-03-19,0.0,
C210319C00063000,2021-03-08 16:52:51,2.0,63.0,10.1,10.25,10.27,call,2021-03-19,0.0,
C210319C00063500,2021-03-18 14:28:01,4.0,63.5,9.45,9.8,11.54,call,2021-03-19,0.0,
C210319C00064000,2021-03-11 17:40:03,11.0,64.0,9.15,10.0,9.05,call,2021-03-19,0.0,
C210319C00070000,2021-03-19 19:49:30,1968.0,70.0,3.1,3.25,3.13,call,2021-03-19,0.0,
C210319C00071000,2021-03-19 19:51:00,1895.0,71.0,2.18,2.24,2.34,call,2021-03-19,0.0,
C210319C00072000,2021-03-19 19:50:01,1744.0,72.0,1.1,1.19,1.2,call,2021-03-19,0.0,
C210319C00072500,2021-03-19 19:50:39,2020.0,72.5,0.62,0.87,0.98,call,2021-03-19,0.0,
C210319C00073000,2021-03-19 19:51:04,2800.0,73.0,0.25,0.53,0.25,call,2021-03-19,0.0,
C210319C00073500,2021-03-19 19:32:47,1252.0,73.5,0.0,0.19,0.03,call,2021-03-19,0.0,
C210319C00074000,2021-03-19 19:47:04,816.0,74.0,0.0,0.01,0.01,call,2021-03-19,0.0,
C210319C00075000,2021-03-19 19:46:35,1026.0,75.0,0.0,0.01,0.01,call,2021-03-19,0.0,
C210319C00076000,2021-03-19 17:37:30,798.0,76.0,0.0,0.01,0.01,call,2021-03-19,0.0,
C210319C00077000,2021-03-19 19:33:08,243.0,77.0,0.0,0.01,0.01,call,2021-03-19,0.0,
C210319C00077500,2021-03-19 17:34:20,43.0,77.5,0.0,0.01,0.01,call,2021-03-19,0.0,
C210319C00078000,2021-03-19 18:33:53,1621.0,78.0,0.0,0.01,0.01,call,2021-03-19,0.0,
C210319C00079000,2021-03-19 13:39:06,3.0,79.0,0.0,0.01,0.01,call,2021-03-19,0.0,
C210319C00080000,2021-03-19 17:13:57,24.0,80.0,0.0,0.01,0.02,call,2021-03-19,0.0,
C210319C00081000,2021-03-17 13:55:35,26.0,81.0,0.0,0.03,0.02,call,2021-03-19,0.0,
