strike,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-18,2021-09-17
8.0,1.0,0.5,0.25,0.75,0.59375,0.21875,0.5,0.40625
9.0,1.0,0.5,0.25,0.75,0.59375,0.21875,0.4166666666666667,0.40625
9.5,1.0,0.5,0.25,0.75,0.59375,0.21875,0.33333333333333337,0.40625
10.0,1.0,0.5,0.25,0.75,0.59375,0.21875,0.25,0.40625
10.5,1.0,0.5,0.25,0.75,0.59375,0.21875,0.3359375,0.35546875
11.0,1.0,0.5,0.25,0.53125,0.59375,0.21875,0.421875,0.3046875
11.5,1.0,0.5,0.25,0.3125,0.59375,0.21875,0.3828125,0.33203125
12.0,0.75,0.40625,0.25,0.34375,0.359375,0.21875,0.34375,0.359375
12.5,0.5625,0.3125,0.28125,0.3125,0.28125,0.3125,0.3359375,0.353515625
13.0,0.375,0.34375,0.3125,0.3125,0.328125,0.328125,0.328125,0.34765625
13.5,0.375,0.3125,0.3125,0.3125,0.328125,0.3203125,0.3203125,0.34375
14.0,0.375,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.33984375
14.5,0.5,0.34375,0.3125,0.328125,0.3125,0.296875,0.328125,0.341796875
15.0,0.5,0.375,0.375,0.328125,0.296875,0.328125,0.34375,0.34375
15.5,0.5,0.25,0.25,0.375,0.3125,0.328125,0.34375,0.34375
16.0,1.0,0.5,0.25,0.375,0.34375,0.34375,0.34375,0.34375
16.5,1.0,0.625,0.5625,0.4375,0.40625,0.375,0.375,0.34375
17.0,1.0,0.5,0.5625,0.25,0.25,0.40625,0.40625,0.34375
17.5,1.0,0.5,0.625,0.5,0.5,0.4375,0.421875,0.35546875
18.0,1.0,0.5,0.625,0.5625,0.5,0.5,0.4375,0.3671875
18.5,1.0,0.5,0.5,0.5,0.5625,0.5,0.46875,0.37109375
19.0,1.0,1.0,0.5,0.5,0.625,0.5,0.5,0.375
19.5,1.0,1.125,0.5,0.5,0.625,0.625,0.5,0.3828125
20.0,1.0,1.0,0.5,0.5,0.625,0.625,0.5,0.390625
20.5,1.0,1.0,0.5,0.65625,0.5,0.625,0.5,0.3984375
21.0,1.0,1.0,0.5,0.8125,0.5,0.625,0.5,0.40625
22.0,1.0,1.0,0.5,0.8125,0.5,0.625,0.625,0.4375
23.0,1.0,1.0,0.5,0.8125,0.5,0.625,0.5,0.4375
24.0,1.0,1.0,0.5,0.8125,0.5,0.625,0.6875,0.4375
25.0,1.0,1.0,0.5,0.8125,0.5,0.625,0.5,0.46875
26.0,1.0,1.0,0.5,0.8125,0.5,0.625,0.5,0.4375
27.0,1.0,1.0,0.5,0.8125,0.5,0.625,0.5,0.5
