,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,1.0,0.12375924715919787,0.09999667388905889,0.10847773874162107,0.4621536725252726,-0.0055766234951154904,0.13337841228259628,0.36981136373475204,0.06623024825088838,0.2056279439307298,0.7145007541393523,0.17931497838324403,0.3164168177774671,0.19049587413131583,0.11090837129209216,0.504717285868733,0.11052635816673233,0.05873351159193565,-0.4854711325182279,0.10604602545010222,0.42979472947727626
APHA,0.12375924715919787,1.0,0.19201708271416132,0.22105268762707836,0.1579317212807623,0.21877073101934327,0.6280868178280486,0.3318677715513568,0.1943925914441622,0.24688759039202177,0.10619447825581275,0.10641912381175908,0.2586935977243158,0.2137134109255315,0.7753332037957384,0.24077576895559355,0.2607976108364447,0.16728122024021008,-0.22529609153211178,0.26104490352262183,0.20054879026514663
BAC,0.09999667388905889,0.19201708271416132,1.0,0.9029424499312095,0.014362638813579576,0.6522875682027551,0.2314572192463583,0.7228817031882128,0.940884596461753,0.8196591432272644,0.11905394734959442,0.0887449974687718,0.2145902601679184,0.7873304058193838,0.21054559038677934,0.1147577988195537,0.03195384163371118,0.9233534250960478,-0.4410252151782601,0.7572871605198198,0.3745506900169898
C,0.10847773874162107,0.22105268762707836,0.9029424499312095,1.0,0.032743548120177185,0.6513940605894053,0.2536847493099942,0.7237900880096655,0.8750386224071475,0.8028113527306074,0.13504266137656973,0.10931713118580284,0.27391295711870545,0.8100904591904249,0.21357918345375027,0.12284059705306777,0.04421328678678743,0.8578930118897321,-0.45294226360503653,0.7513090266477174,0.33267309746855994
DT,0.4621536725252726,0.1579317212807623,0.014362638813579576,0.032743548120177185,1.0,-0.1145177814516298,0.12327291761854704,0.34234789269442906,-0.008325565306042627,0.1022939519846263,0.5755661551546039,0.2514114499075221,0.31267087929816884,0.11976351305448509,0.15391932967314703,0.3933185320241794,0.10613346945111195,0.0037890291461633086,-0.46716401482695386,0.0996221994518842,0.3828931135275315
GE,-0.0055766234951154904,0.21877073101934327,0.6522875682027551,0.6513940605894053,-0.1145177814516298,1.0,0.280635460794381,0.5836115113330453,0.6468474298246241,0.6379146801920099,-0.020790060638561356,0.0835691056588089,0.15982061059897568,0.608963947746303,0.18525577562856851,0.043368996762854495,0.006531001360670484,0.6357427757300183,-0.3565936065777476,0.639403474462534,0.2813138544179022
HEXO,0.13337841228259628,0.6280868178280486,0.2314572192463583,0.2536847493099942,0.12327291761854704,0.280635460794381,1.0,0.3409125143995151,0.21342547332768888,0.2348652196689088,0.09265776338584895,0.09407808506094045,0.24387911781627125,0.26383226606009796,0.5976211209260298,0.1433119959386754,0.1655890780185619,0.21647685307302728,-0.23801856734840116,0.23048718605354535,0.16311491682473706
IWM,0.36981136373475204,0.3318677715513568,0.7228817031882128,0.7237900880096655,0.34234789269442906,0.5836115113330453,0.3409125143995151,1.0,0.6877521586767046,0.7237119311005231,0.39319262326664156,0.24162020284464195,0.48421353191198635,0.7445045756193638,0.29360458855643784,0.3798935845111818,0.13507292703087123,0.7056863142472257,-0.6825754812827823,0.7398464457553308,0.5887244701989096
JPM,0.06623024825088838,0.1943925914441622,0.940884596461753,0.8750386224071475,-0.008325565306042627,0.6468474298246241,0.21342547332768888,0.6877521586767046,1.0,0.8281031895632203,0.09146587417001398,0.0645340069927511,0.23418190581880838,0.7728482804778423,0.20287143836990612,0.09776940288452489,0.05463843918113247,0.9220154659027421,-0.4116392855868371,0.7449113878307303,0.36191110046586167
MS,0.2056279439307298,0.24688759039202177,0.8196591432272644,0.8028113527306074,0.1022939519846263,0.6379146801920099,0.2348652196689088,0.7237119311005231,0.8281031895632203,1.0,0.19932199013789828,0.11442531290149151,0.2765366305723106,0.7658919128146497,0.21384073670495238,0.20523140198442077,0.04625507117255351,0.7897030845995382,-0.47963030205575996,0.6893046221440279,0.42999750892322053
MSFT,0.7145007541393523,0.10619447825581275,0.11905394734959442,0.13504266137656973,0.5755661551546039,-0.020790060638561356,0.09265776338584895,0.39319262326664156,0.09146587417001398,0.19932199013789828,1.0,0.26184116882039504,0.30972210923128046,0.21181970109086523,0.10631543187265634,0.5161440627783798,0.08818850184065877,0.06831623498090138,-0.5383065827951862,0.15292669600427675,0.5874901025886305
NXTD,0.17931497838324403,0.10641912381175908,0.0887449974687718,0.10931713118580284,0.2514114499075221,0.0835691056588089,0.09407808506094045,0.24162020284464195,0.0645340069927511,0.11442531290149151,0.26184116882039504,1.0,0.2143689215262336,0.07080419221625771,0.08415431859845779,0.21149064132850381,0.035967757728945886,0.07612298699007901,-0.28877093870615383,0.12177566664795171,0.17653797724539186
PLUG,0.3164168177774671,0.2586935977243158,0.2145902601679184,0.27391295711870545,0.31267087929816884,0.15982061059897568,0.24387911781627125,0.48421353191198635,0.23418190581880838,0.2765366305723106,0.30972210923128046,0.2143689215262336,1.0,0.18239400401660727,0.24197672560910066,0.3758555475769122,0.2519863877963824,0.2009791684395108,-0.4100815066153345,0.21716969528340685,0.2657112926348918
TD,0.19049587413131583,0.2137134109255315,0.7873304058193838,0.8100904591904249,0.11976351305448509,0.608963947746303,0.26383226606009796,0.7445045756193638,0.7728482804778423,0.7658919128146497,0.21181970109086523,0.07080419221625771,0.18239400401660727,1.0,0.15582481883054278,0.2357903321287637,0.06636855259559675,0.7877088682175829,-0.5129748477832649,0.7180780355683868,0.42024633323554267
TLRY,0.11090837129209216,0.7753332037957384,0.21054559038677934,0.21357918345375027,0.15391932967314703,0.18525577562856851,0.5976211209260298,0.29360458855643784,0.20287143836990612,0.21384073670495238,0.10631543187265634,0.08415431859845779,0.24197672560910066,0.15582481883054278,1.0,0.15217533090802812,0.2827959086795144,0.1923673788160717,-0.20783593620275792,0.22946054663292095,0.13135170151230452
TSLA,0.504717285868733,0.24077576895559355,0.1147577988195537,0.12284059705306777,0.3933185320241794,0.043368996762854495,0.1433119959386754,0.3798935845111818,0.09776940288452489,0.20523140198442077,0.5161440627783798,0.21149064132850381,0.3758555475769122,0.2357903321287637,0.15217533090802812,1.0,0.1446652890991591,0.08852700698337264,-0.3730737582265746,0.13317677831263386,0.36232661141162337
UAMY,0.11052635816673233,0.2607976108364447,0.03195384163371118,0.04421328678678743,0.10613346945111195,0.006531001360670484,0.1655890780185619,0.13507292703087123,0.05463843918113247,0.04625507117255351,0.08818850184065877,0.035967757728945886,0.2519863877963824,0.06636855259559675,0.2827959086795144,0.1446652890991591,1.0,0.04862620073765295,-0.05871661883060105,0.10497112505161692,0.10279929072037308
USB,0.05873351159193565,0.16728122024021008,0.9233534250960478,0.8578930118897321,0.0037890291461633086,0.6357427757300183,0.21647685307302728,0.7056863142472257,0.9220154659027421,0.7897030845995382,0.06831623498090138,0.07612298699007901,0.2009791684395108,0.7877088682175829,0.1923673788160717,0.08852700698337264,0.04862620073765295,1.0,-0.40967889812546715,0.7357113295949219,0.35270605145706924
UVXY,-0.4854711325182279,-0.22529609153211178,-0.4410252151782601,-0.45294226360503653,-0.46716401482695386,-0.3565936065777476,-0.23801856734840116,-0.6825754812827823,-0.4116392855868371,-0.47963030205575996,-0.5383065827951862,-0.28877093870615383,-0.4100815066153345,-0.5129748477832649,-0.20783593620275792,-0.3730737582265746,-0.05871661883060105,-0.40967889812546715,1.0,-0.48082328033892535,-0.6462964868608894
XLE,0.10604602545010222,0.26104490352262183,0.7572871605198198,0.7513090266477174,0.0996221994518842,0.639403474462534,0.23048718605354535,0.7398464457553308,0.7449113878307303,0.6893046221440279,0.15292669600427675,0.12177566664795171,0.21716969528340685,0.7180780355683868,0.22946054663292095,0.13317677831263386,0.10497112505161692,0.7357113295949219,-0.48082328033892535,1.0,0.41854563011516277
XLV,0.42979472947727626,0.20054879026514663,0.3745506900169898,0.33267309746855994,0.3828931135275315,0.2813138544179022,0.16311491682473706,0.5887244701989096,0.36191110046586167,0.42999750892322053,0.5874901025886305,0.17653797724539186,0.2657112926348918,0.42024633323554267,0.13135170151230452,0.36232661141162337,0.10279929072037308,0.35270605145706924,-0.6462964868608894,0.41854563011516277,1.0
