,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.12725979222731582,0.04435612049161306,0.014687478446664138,0.01872483259552646,0.08987863675661974,-0.0009897356856651775,0.05407388055064695,0.0379152496336901,0.008550219738728864,0.026398536042234518,0.07438135672028655,0.10992834216456593,0.11584378480991808,0.018915190426582216,0.0563487193657373,0.1345411914132802,0.058515814811370005,0.009191749530803116,-0.18741164379729408,0.016900224893768953,0.026769577752452523
APHA,0.04435612049161306,1.0093936808474686,0.07943030693649286,0.10746271423088545,0.08650159642914308,0.10935076082749402,0.7171439822453839,0.09582601597602829,0.07067816873769546,0.0892650920438795,0.031134939454969864,0.18373736125959184,0.2667371744017709,0.05976426814584199,1.1094118275728504,0.18076092481654188,0.3888621659797277,0.07372997519710899,-0.24494664914825784,0.11716502578729301,0.03517913591482537
BAC,0.014687478446664138,0.07943030693649286,0.169524380300329,0.1798903508672067,0.003223849690905431,0.13361569792766873,0.10830367736112306,0.085540419902306,0.14019345203033187,0.12145110649013356,0.014304598790240828,0.06279245591979796,0.09067627352126668,0.09023035073057276,0.1234628649614821,0.03530691544202089,0.01952544554909169,0.16678256798089558,-0.19650203738536604,0.1392929574200197,0.026925359758365762
C,0.01872483259552646,0.10746271423088545,0.1798903508672067,0.23413343155166474,0.008637377807557032,0.15681146413876762,0.1395026520415945,0.10065431766115171,0.15322662146009647,0.13979683072926907,0.019068586564548948,0.09090074580108501,0.13602284886745167,0.10910502961563019,0.14718540754306678,0.04441555764374351,0.03175018850073206,0.1821090188907673,-0.2371712899618929,0.16240627480512673,0.028105041284054066
DT,0.08987863675661974,0.08650159642914308,0.003223849690905431,0.008637377807557032,0.29720008293804967,-0.03105987397758427,0.07637452587394304,0.053638939729203756,-0.0016425306533570014,0.02006903663631368,0.09156626733286743,0.23553585125531268,0.17493611317433685,0.01817307960489589,0.11950655966971363,0.16022502869582728,0.08586943711696574,0.0009061894846420468,-0.2756013874611521,0.02426236164684184,0.03644490723576344
GE,-0.0009897356856651775,0.10935076082749402,0.13361569792766873,0.15681146413876762,-0.03105987397758427,0.24751675378850035,0.1586723436635437,0.083447669494968,0.1164607132208624,0.11421338475745692,-0.003018379589996177,0.07144890215211157,0.08160234902569174,0.08432831475684366,0.1312647678033591,0.016122900043156585,0.004822184981391241,0.13875554362335818,-0.1919832798926934,0.14211168049002149,0.0244358950980428
HEXO,0.05407388055064695,0.7171439822453839,0.10830367736112306,0.1395026520415945,0.07637452587394304,0.1586723436635437,1.2915546227161012,0.11134927546857193,0.08777643347543988,0.09605659834225236,0.030729394373736126,0.18373519864315688,0.2844451802162822,0.08345720495289331,0.9672894356112933,0.12170275764657805,0.2792864519011164,0.10792808324738949,-0.29272160669362013,0.11701880473577353,0.03236569212329897
IWM,0.0379152496336901,0.09582601597602829,0.085540419902306,0.10065431766115171,0.053638939729203756,0.083447669494968,0.11134927546857193,0.08259925403067253,0.07153116743645344,0.07485242940890416,0.03297685412825303,0.11933526791109446,0.14282116111540286,0.059557296132734146,0.12017801292083737,0.08158522344411905,0.057612691578324736,0.0889746660838204,-0.21228841812472568,0.0949909294892001,0.029541665793788325
JPM,0.008550219738728864,0.07067816873769546,0.14019345203033187,0.15322662146009647,-0.0016425306533570014,0.1164607132208624,0.08777643347543988,0.07153116743645344,0.1309635915304408,0.10784793924524497,0.009659400582417058,0.040133905653134,0.08697535281777931,0.07784828909321889,0.10456114116477491,0.026438678052224645,0.029345084508948557,0.14637944746355505,-0.16120542705696747,0.12042936178852347,0.022867149060471773
MS,0.026398536042234518,0.0892650920438795,0.12145110649013356,0.13979683072926907,0.02006903663631368,0.11421338475745692,0.09605659834225236,0.07485242940890416,0.10784793924524497,0.1295102705616262,0.02093259733390767,0.07076552277320687,0.10213447175754935,0.07671832780026577,0.10960154216825509,0.05518961984278727,0.02470433969679231,0.12467591061673414,-0.18678683909338406,0.11081939603580968,0.027017979976227693
