,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,1.0,0.15314585099217617,0.1944966786624345,0.21229520051124154,0.47233142956977936,0.10095506396620814,0.13735212926333848,0.4523721789078953,0.17459502531253568,0.30378596459719953,0.7397937823031693,0.17722162625648655,0.34496356181241145,0.27423739401801117,0.1349847597310466,0.49594890365939476,0.07641181698500542,0.16524343637075276,-0.5188360205486919,0.18668017326570796,0.5034769033303487
APHA,0.15314585099217617,1.0,0.22363142653267637,0.25625510372842913,0.16238185298901958,0.2442987972006415,0.5913532677270816,0.3391481846797189,0.215304986064446,0.2596496042413398,0.1330816073583976,0.10305132321721806,0.2547626584522066,0.23423103276606178,0.7551298338164113,0.24796044757976404,0.2522132027731368,0.21408580398155339,-0.24807362331713642,0.28336678030534346,0.22738724356234222
BAC,0.1944966786624345,0.22363142653267637,1.0,0.9120508260056114,0.08221532764916442,0.6575366224275736,0.2264912219926519,0.7645746530547467,0.943627693458432,0.8427804370350143,0.21670408108948458,0.10110651709465095,0.22383990842052198,0.7828680232083813,0.2482465655327006,0.12267474776296663,0.011584611590399963,0.9201910528143019,-0.45271059571624556,0.7618956436443332,0.47095068411101526
C,0.21229520051124154,0.25625510372842913,0.9120508260056114,1.0,0.1014215197013044,0.6671187233940223,0.25383185061439795,0.767505726535415,0.8831957421161066,0.8195310209838921,0.23676912809296044,0.1175136712539313,0.28177410776832157,0.7982690747623229,0.2592137255625104,0.134721139517201,0.016438502222922424,0.873746765048365,-0.466642368433213,0.7469029177913559,0.4406008721494131
DT,0.47233142956977936,0.16238185298901958,0.08221532764916442,0.1014215197013044,1.0,-0.0406461504634781,0.08047733963834665,0.3781915649642862,0.0690661994839005,0.1565751069517431,0.5558543810690846,0.2446628850263316,0.3253395976934934,0.17663590212062225,0.13850912974176635,0.3898526481344323,0.07273210641944605,0.06418262975621075,-0.4560631990056424,0.12717792344635762,0.3785780427608591
GE,0.10095506396620814,0.2442987972006415,0.6575366224275736,0.6671187233940223,-0.0406461504634781,1.0,0.2763903580544644,0.6239772405155662,0.6450895232351946,0.6485954436856911,0.09607525922918497,0.08880561889420326,0.17790422063641476,0.6405076677294157,0.21105730086084176,0.06823705870614097,-0.025175030799420503,0.6439230766529226,-0.38906676669941415,0.6454140417707368,0.3784836333204923
HEXO,0.13735212926333848,0.5913532677270816,0.2264912219926519,0.25383185061439795,0.08047733963834665,0.2763903580544644,1.0,0.31699085447351916,0.2057621895420916,0.20559087120813202,0.0877570812013288,0.09725473117719234,0.2199055897885529,0.2718098976969155,0.6248701209839075,0.12895894722343085,0.1627485215261146,0.2618706356849501,-0.24098589089199038,0.21796975289993026,0.1480401944601621
IWM,0.4523721789078953,0.3391481846797189,0.7645746530547467,0.767505726535415,0.3781915649642862,0.6239772405155662,0.31699085447351916,1.0,0.7427759709497835,0.7644685679456409,0.46977760352159853,0.2287827741330474,0.45411107600954226,0.7640898017112655,0.31415088252811163,0.355254853314539,0.0791477792440629,0.7519827724047958,-0.6718253998863108,0.737831780307043,0.6656673368322577
JPM,0.17459502531253568,0.215304986064446,0.943627693458432,0.8831957421161066,0.0690661994839005,0.6450895232351946,0.2057621895420916,0.7427759709497835,1.0,0.8434840440591145,0.21037100976869505,0.08016348993100372,0.23434427305800334,0.7676828529010177,0.2223180411384214,0.10124184361020283,0.026020415477797126,0.9125212305938437,-0.4241550319243713,0.7344993724037951,0.467628083259602
MS,0.30378596459719953,0.2596496042413398,0.8427804370350143,0.8195310209838921,0.1565751069517431,0.6485954436856911,0.20559087120813202,0.7644685679456409,0.8434840440591145,1.0,0.31029245513551007,0.11015889883252042,0.2747836613858824,0.7649766203501639,0.22811690707799023,0.19512632088591228,0.005231086284014701,0.8003615091161571,-0.5020880440775056,0.7145009583996295,0.5431228830970058
