strike,2021-04-16,2021-05-21,2021-07-16
0.5,1.5,1.625,1.5
1.0,1.5,1.625,1.125
1.5,1.5,1.25,1.25
2.0,1.5,1.875,1.625
2.5,1.5,1.875,1.9375
3.0,1.5,1.875,1.9375
3.5,1.5,1.875,1.9375
