strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-16,2021-09-17,2021-10-15,2021-12-17
35.0,0.328125,1.5625,0.29296875,0.36328125,0.30078125,0.6875,0.3125,0.671875,0.4140625,0.515625,0.5546875
37.5,0.328125,1.5625,0.29296875,0.36328125,0.30078125,0.6875,0.3125,0.671875,0.4140625,0.515625,0.51953125
40.0,0.328125,1.5625,0.29296875,0.36328125,0.30078125,0.6875,0.3125,0.671875,0.4140625,0.515625,0.46875
42.5,0.328125,1.5625,0.29296875,0.36328125,0.30078125,0.6875,0.3125,0.640625,0.4140625,0.4873046875,0.453125
45.0,0.328125,1.0,0.29296875,0.36328125,0.30078125,0.6875,0.3125,0.625,0.4140625,0.458984375,0.4375
47.5,0.328125,1.0625,0.29296875,0.36328125,0.30078125,0.6875,0.3125,0.59375,0.4140625,0.4306640625,0.40625
50.0,0.328125,0.75,0.29296875,0.36328125,0.30078125,0.625,0.3125,0.515625,0.4140625,0.40234375,0.38671875
52.5,0.328125,0.75,0.29296875,0.36328125,0.30078125,0.59375,0.3125,0.47265625,0.4140625,0.3837890625,0.3701171875
55.0,0.328125,0.75,0.29296875,0.36328125,0.30078125,0.53125,0.3125,0.4296875,0.37890625,0.365234375,0.353515625
57.5,0.328125,0.625,0.29296875,0.36328125,0.30078125,0.46875,0.3125,0.390625,0.35546875,0.349609375,0.34326171875
60.0,0.328125,0.59375,0.29296875,0.36328125,0.30078125,0.4296875,0.3125,0.375,0.341796875,0.333984375,0.3330078125
62.5,0.328125,0.53125,0.29296875,0.36328125,0.30078125,0.375,0.3125,0.35546875,0.326171875,0.322265625,0.3203125
65.0,0.328125,0.4375,0.29296875,0.36328125,0.30078125,0.34375,0.3125,0.328125,0.3203125,0.3095703125,0.3125
66.0,0.328125,0.40625,0.29296875,0.36328125,0.30078125,0.3359375,0.3125,0.32080078125,0.31689453125,0.30615234375,0.311767578125
66.5,0.328125,0.390625,0.29296875,0.36328125,0.30078125,0.328125,0.3125,0.3134765625,0.3134765625,0.302734375,0.31103515625
67.0,0.328125,0.375,0.29296875,0.328125,0.30078125,0.3203125,0.3125,0.30615234375,0.31005859375,0.29931640625,0.310302734375
67.5,0.328125,0.390625,0.29296875,0.3828125,0.30078125,0.3125,0.3125,0.298828125,0.306640625,0.2958984375,0.3095703125
68.0,0.328125,0.359375,0.29296875,0.3359375,0.296875,0.30859375,0.3125,0.298046875,0.3064453125,0.298046875,0.309375
68.5,0.328125,0.34375,0.29296875,0.3203125,0.296875,0.3046875,0.3095703125,0.297265625,0.30625,0.3001953125,0.3091796875
