strike,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-21,2021-06-18,2021-07-16,2021-09-17
80.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
85.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
90.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
95.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
100.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
105.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
110.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
115.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
120.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
125.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.220703125
128.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.22395833333333334
129.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.22721354166666666
130.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.228515625,0.1953125,0.23046875
131.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.2267578125,0.20234375,0.23076171875
132.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.225,0.209375,0.2310546875
133.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.2232421875,0.21640625,0.23134765625
134.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.221484375,0.2234375,0.231640625
135.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.2197265625,0.23046875,0.23193359375
136.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.2224609375,0.2302734375,0.232421875
137.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.2251953125,0.230078125,0.23291015625
138.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.2279296875,0.2298828125,0.2333984375
139.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.2306640625,0.2296875,0.23388671875
140.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.171875,0.2333984375,0.2294921875,0.234375
141.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.18203125,0.23515625,0.2291015625,0.233984375
142.0,0.109375,0.13671875,0.171875,0.18359375,0.27734375,0.1921875,0.2369140625,0.2287109375,0.23359375
143.0,0.109375,0.13671875,0.171875,0.18359375,0.2565104166666667,0.20234375,0.238671875,0.2283203125,0.233203125
144.0,0.109375,0.13671875,0.171875,0.18359375,0.23567708333333334,0.2125,0.2404296875,0.2279296875,0.2328125
145.0,0.109375,0.13671875,0.171875,0.18359375,0.21484375,0.22265625,0.2421875,0.2275390625,0.232421875
146.0,0.109375,0.13671875,0.18619791666666666,0.18359375,0.27490234375,0.22666015625,0.240234375,0.22841796875,0.23330078125
147.0,0.109375,0.13671875,0.20052083333333334,0.119140625,0.3349609375,0.2306640625,0.23828125,0.229296875,0.2341796875
148.0,0.109375,0.185546875,0.21484375,0.1875,0.171875,0.23466796875,0.236328125,0.23017578125,0.23505859375
149.0,0.109375,0.17578125,0.21484375,0.29296875,0.310546875,0.238671875,0.234375,0.2310546875,0.2359375
150.0,0.109375,0.236328125,0.22265625,0.23828125,0.220703125,0.24267578125,0.232421875,0.23193359375,0.23681640625
152.5,0.166015625,0.244140625,0.232421875,0.2353515625,0.2099609375,0.243896484375,0.2392578125,0.234619140625,0.240966796875
155.0,0.189453125,0.25390625,0.2509765625,0.2294921875,0.234375,0.2451171875,0.24609375,0.2373046875,0.2451171875
157.5,0.20703125,0.251953125,0.234375,0.236328125,0.224609375,0.24755859375,0.24658203125,0.237548828125,0.24072265625
160.0,0.21875,0.26953125,0.248046875,0.251953125,0.2421875,0.25,0.2470703125,0.23779296875,0.236328125
162.5,0.2265625,0.275390625,0.259765625,0.251953125,0.2451171875,0.25146484375,0.2451171875,0.239990234375,0.239013671875
165.0,0.25,0.28515625,0.271484375,0.26171875,0.26171875,0.2529296875,0.2431640625,0.2421875,0.24169921875
167.5,0.28125,0.29296875,0.26953125,0.255859375,0.271484375,0.25390625,0.2470703125,0.24267578125,0.2412109375
170.0,0.28125,0.3046875,0.2890625,0.27734375,0.26171875,0.2548828125,0.2509765625,0.2431640625,0.24072265625
172.5,0.25,0.3203125,0.30859375,0.29296875,0.279296875,0.259765625,0.2509765625,0.24755859375,0.240966796875
175.0,0.25,0.3203125,0.3046875,0.2890625,0.296875,0.2646484375,0.2509765625,0.251953125,0.2412109375
177.5,0.375,0.33984375,0.328125,0.30859375,0.3095703125,0.26806640625,0.2548828125,0.24951171875,0.24169921875
180.0,0.25,0.359375,0.390625,0.328125,0.322265625,0.271484375,0.2587890625,0.2470703125,0.2421875
185.0,0.671875,0.40625,0.390625,0.3046875,0.322265625,0.28515625,0.26171875,0.2587890625,0.244140625
190.0,0.79296875,0.4375,0.546875,0.4609375,0.322265625,0.322265625,0.26953125,0.26953125,0.25390625
195.0,0.9140625,0.375,0.703125,0.48828125,0.322265625,0.3203125,0.2890625,0.265625,0.26171875
