strike,2021-03-26,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-07-16,2021-09-17
308.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.97802734375,0.754638671875,0.818115234375
310.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.9052734375,0.754638671875,0.818115234375
312.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.958984375,0.754638671875,0.818115234375
314.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.908203125,0.754638671875,0.818115234375
316.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.9111328125,0.754638671875,0.818115234375
318.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.875,0.754638671875,0.8056640625
320.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.9013671875,0.754638671875,0.7734375
322.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.900390625,0.754638671875,0.79248046875
324.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.919921875,0.754638671875,0.8193359375
326.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.896484375,0.754638671875,0.76416015625
328.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.8916015625,0.754638671875,0.764404296875
330.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.8828125,0.754638671875,0.7880859375
332.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.861328125,0.754638671875,0.806396484375
334.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.875,0.754638671875,0.75732421875
336.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.8818359375,0.754638671875,0.7998046875
338.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.83740234375,0.754638671875,0.777099609375
340.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.86865234375,0.754638671875,0.7314453125
342.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.8662109375,0.754638671875,0.87255859375
344.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.8984375,0.754638671875,0.79052734375
345.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.76953125
346.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.74853515625
348.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.814208984375
350.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.744140625
352.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.790283203125
354.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.81201171875
356.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.81201171875
358.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.81201171875
360.0,0.80078125,0.93408203125,0.661865234375,0.643798828125,0.70068359375,0.71826171875,0.6865234375,0.98779296875,0.754638671875,0.81201171875
