contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
BAC210423C00038500,2021-04-19 19:57:40,1056.0,38.5,0.83,0.89,0.85,call,2021-04-23,0.010958904109589041,0.265625
BAC210423C00039000,2021-04-19 19:59:56,6991.0,39.0,0.5,0.54,0.52,call,2021-04-23,0.010958904109589041,0.2578125
BAC210423C00039500,2021-04-19 19:59:02,6528.0,39.5,0.29,0.32,0.3,call,2021-04-23,0.010958904109589041,0.265625
BAC210423C00040000,2021-04-19 19:59:48,17037.0,40.0,0.16,0.18,0.16,call,2021-04-23,0.010958904109589041,0.28125
BAC210423C00040500,2021-04-19 19:59:13,4899.0,40.5,0.08,0.09,0.08,call,2021-04-23,0.010958904109589041,0.28125
BAC210423C00041000,2021-04-19 19:57:31,1991.0,41.0,0.05,0.06,0.05,call,2021-04-23,0.010958904109589041,0.3125
BAC210423C00041500,2021-04-19 19:47:58,1218.0,41.5,0.03,0.04,0.03,call,2021-04-23,0.010958904109589041,0.34375
BAC210423C00042000,2021-04-19 19:28:34,278.0,42.0,0.02,0.03,0.03,call,2021-04-23,0.010958904109589041,0.375
BAC210423C00042500,2021-04-19 18:55:55,175.0,42.5,0.01,0.02,0.02,call,2021-04-23,0.010958904109589041,0.375
BAC210423C00043000,2021-04-19 19:23:10,795.0,43.0,0.01,0.02,0.01,call,2021-04-23,0.010958904109589041,0.25
BAC210423C00043500,2021-04-19 19:59:08,5.0,43.5,0.0,0.01,0.01,call,2021-04-23,0.010958904109589041,0.5
BAC210423C00044000,2021-04-19 17:38:40,17.0,44.0,0.0,0.01,0.02,call,2021-04-23,0.010958904109589041,0.5625
BAC210423C00045000,2021-04-19 16:52:21,6.0,45.0,0.0,0.01,0.01,call,2021-04-23,0.010958904109589041,0.5
BAC210423C00046000,2021-04-14 17:34:43,13.0,46.0,0.0,0.03,0.02,call,2021-04-23,0.010958904109589041,0.75
BAC210423C00047000,2021-04-19 16:05:26,1.0,47.0,0.0,0.01,0.01,call,2021-04-23,0.010958904109589041,0.5
BAC210423C00048000,2021-04-06 17:19:30,20.0,48.0,0.0,0.03,0.02,call,2021-04-23,0.010958904109589041,0.875
BAC210423C00049000,2021-04-13 13:30:09,5.0,49.0,0.0,0.03,0.04,call,2021-04-23,0.010958904109589041,1.0625
BAC210423C00050000,2021-04-05 14:36:55,,50.0,0.0,0.01,0.02,call,2021-04-23,0.010958904109589041,1.0
BAC210423C00056000,2021-04-12 14:45:54,,56.0,0.0,0.02,0.01,call,2021-04-23,0.010958904109589041,1.0
BAC210423C00057000,2021-04-12 13:58:01,,57.0,0.0,0.07,0.01,call,2021-04-23,0.010958904109589041,1.0
BAC210423P00038500,2021-04-19 19:59:59,6043.0,38.5,0.17,0.18,0.18,put,2021-04-23,0.010958904109589041,0.265625
BAC210423P00039000,2021-04-19 19:59:32,8801.0,39.0,0.32,0.36,0.35,put,2021-04-23,0.010958904109589041,0.265625
BAC210423P00039500,2021-04-19 19:59:15,1101.0,39.5,0.59,0.66,0.63,put,2021-04-23,0.010958904109589041,0.265625
BAC210423P00040000,2021-04-19 19:59:49,406.0,40.0,0.95,1.0,1.01,put,2021-04-23,0.010958904109589041,0.296875
BAC210423P00040500,2021-04-19 19:51:30,16.0,40.5,1.37,1.48,1.41,put,2021-04-23,0.010958904109589041,0.28125
BAC210423P00041000,2021-04-19 19:28:55,72.0,41.0,1.72,1.95,1.92,put,2021-04-23,0.010958904109589041,0.375
BAC210423P00041500,2021-04-19 18:15:18,17.0,41.5,2.31,2.55,2.14,put,2021-04-23,0.010958904109589041,
BAC210423P00042000,2021-04-19 17:50:22,2.0,42.0,2.76,2.91,2.64,put,2021-04-23,0.010958904109589041,
BAC210423P00042500,2021-04-16 14:44:43,4.0,42.5,3.3,3.4,3.15,put,2021-04-23,0.010958904109589041,
BAC210423P00043000,2021-04-15 15:16:17,5.0,43.0,3.8,3.95,5.16,put,2021-04-23,0.010958904109589041,1.65625
BAC210423P00043500,2021-04-19 19:44:26,2.0,43.5,4.3,4.4,4.3,put,2021-04-23,0.010958904109589041,
BAC210423P00044000,2021-04-19 04:00:09,,44.0,4.8,4.9,5.0,put,2021-04-23,0.010958904109589041,0.875
BAC210423P00045000,2021-04-19 04:00:09,,45.0,5.75,5.95,5.41,put,2021-04-23,0.010958904109589041,
BAC210423P00048000,2021-04-12 14:09:35,,48.0,8.2,9.5,7.9,put,2021-04-23,0.010958904109589041,
BAC210430C00038000,2021-04-19 19:50:51,509.0,38.0,1.43,1.49,1.47,call,2021-04-30,0.030136986301369864,0.265625
BAC210430C00038500,2021-04-19 19:55:21,152.0,38.5,1.05,1.13,1.05,call,2021-04-30,0.030136986301369864,0.2421875
BAC210430C00039000,2021-04-19 19:57:13,1040.0,39.0,0.77,0.82,0.8,call,2021-04-30,0.030136986301369864,0.2578125
BAC210430C00039500,2021-04-19 19:58:28,867.0,39.5,0.53,0.57,0.56,call,2021-04-30,0.030136986301369864,0.2578125
BAC210430C00040000,2021-04-19 19:57:04,2374.0,40.0,0.37,0.39,0.38,call,2021-04-30,0.030136986301369864,0.265625
BAC210430C00040500,2021-04-19 19:57:31,904.0,40.5,0.23,0.27,0.25,call,2021-04-30,0.030136986301369864,0.2578125
BAC210430C00041000,2021-04-19 19:57:13,936.0,41.0,0.15,0.18,0.16,call,2021-04-30,0.030136986301369864,0.265625
BAC210430C00041500,2021-04-19 19:58:54,301.0,41.5,0.1,0.12,0.11,call,2021-04-30,0.030136986301369864,0.28125
BAC210430C00042000,2021-04-19 19:29:11,744.0,42.0,0.06,0.08,0.09,call,2021-04-30,0.030136986301369864,0.296875
BAC210430C00042500,2021-04-19 18:30:06,38.0,42.5,0.04,0.06,0.05,call,2021-04-30,0.030136986301369864,0.296875
BAC210430C00043000,2021-04-19 18:30:30,19.0,43.0,0.03,0.04,0.03,call,2021-04-30,0.030136986301369864,0.3125
BAC210430C00043500,2021-04-19 17:18:02,54.0,43.5,0.02,0.03,0.02,call,2021-04-30,0.030136986301369864,0.3125
BAC210430C00044000,2021-04-19 19:32:18,94.0,44.0,0.01,0.02,0.02,call,2021-04-30,0.030136986301369864,0.3125
BAC210430C00044500,2021-04-16 19:01:21,28.0,44.5,0.0,0.03,0.02,call,2021-04-30,0.030136986301369864,0.375
