strike,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-18,2021-06-30,2021-07-16,2021-08-20,2021-09-17,2021-09-30
161.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.4453125,0.4765625,0.443359375,0.35498046875,0.380859375,0.39111328125
162.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.4453125,0.466796875,0.443359375,0.35498046875,0.380859375,0.39111328125
163.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.4453125,0.462890625,0.443359375,0.35498046875,0.380859375,0.39111328125
164.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.4921875,0.484375,0.443359375,0.35498046875,0.380859375,0.39111328125
165.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.44140625,0.431640625,0.41015625,0.35498046875,0.380859375,0.39111328125
166.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.4921875,0.470703125,0.40625,0.35498046875,0.3876953125,0.39111328125
167.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.43359375,0.46875,0.40234375,0.35498046875,0.419921875,0.39111328125
168.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.44140625,0.447265625,0.404296875,0.35498046875,0.45263671875,0.39111328125
169.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.455078125,0.46484375,0.39453125,0.35498046875,0.3984375,0.39111328125
170.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.42578125,0.408203125,0.39453125,0.35498046875,0.3720703125,0.39111328125
171.0,0.625,0.46875,0.3828125,0.515625,0.4296875,0.302734375,0.42578125,0.466796875,0.390625,0.35498046875,0.36767578125,0.39111328125
172.0,0.625,0.46875,0.3828125,0.484375,0.4296875,0.302734375,0.419921875,0.443359375,0.388671875,0.35498046875,0.388671875,0.39111328125
173.0,0.625,0.46875,0.3828125,0.484375,0.4296875,0.302734375,0.412109375,0.453125,0.40234375,0.35498046875,0.55322265625,0.412109375
174.0,0.625,0.46875,0.3828125,0.4765625,0.4296875,0.302734375,0.41015625,0.451171875,0.3828125,0.35498046875,0.373046875,0.37890625
175.0,0.625,0.46875,0.3828125,0.4609375,0.4296875,0.302734375,0.404296875,0.38671875,0.384765625,0.35498046875,0.3486328125,0.345703125
176.0,0.625,0.46875,0.3828125,0.4453125,0.425,0.302734375,0.400390625,0.443359375,0.4375,0.35498046875,0.353515625,0.3720703125
177.0,0.625,0.46875,0.3828125,0.4453125,0.4203125,0.302734375,0.396484375,0.400390625,0.40234375,0.35498046875,0.3740234375,0.458984375
178.0,0.625,0.46875,0.3828125,0.4375,0.415625,0.302734375,0.39453125,0.404296875,0.3876953125,0.35498046875,0.36328125,0.5654296875
179.0,0.625,0.46875,0.3828125,0.4296875,0.4109375,0.302734375,0.38671875,0.400390625,0.373046875,0.35498046875,0.3544921875,0.37548828125
