strike,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-21,2021-06-18,2021-09-17
10.0,1.125,1.0,1.03125,1.15625,1.09375,1.03125,1.1875,1.125,1.0703125
11.0,1.125,1.0,1.03125,1.15625,1.09375,1.03125,1.1875,1.125,1.0703125
12.0,1.125,1.0,1.03125,1.15625,1.09375,1.03125,1.1875,1.140625,1.078125
13.0,1.125,1.0,1.03125,1.15625,1.09375,1.03125,1.1875,1.078125,1.078125
14.0,1.125,1.5,1.03125,1.15625,1.09375,1.03125,1.1875,1.0703125,1.1640625
15.0,1.125,1.375,1.03125,1.0625,1.09375,1.03125,1.1875,1.0859375,1.09375
16.0,1.125,1.25,1.03125,1.0625,1.03125,1.03125,1.1875,1.08203125,1.16796875
17.0,1.125,1.125,1.03125,1.03125,1.03125,1.03125,1.1875,1.1015625,1.12890625
17.5,1.125,1.09375,1.03125,1.0260416666666667,1.015625,1.03125,1.1875,1.1171875,1.119140625
18.0,1.125,1.0625,1.03125,1.0208333333333333,1.03125,1.03125,1.1875,1.1328125,1.109375
18.5,1.125,1.03125,1.03125,1.015625,1.0625,1.03125,1.1875,1.11328125,1.09375
19.0,1.125,1.0,1.03125,1.03125,1.0625,1.2109375,1.1875,1.09375,1.078125
19.5,1.125,0.96875,1.03125,1.046875,1.0703125,1.234375,1.1875,1.103515625,1.095703125
20.0,1.125,0.96875,1.03125,1.0546875,1.046875,1.2578125,1.1875,1.11328125,1.11328125
20.5,1.125,0.96875,1.046875,1.078125,1.0390625,1.171875,1.1875,1.123046875,1.173828125
21.0,1.125,0.96875,1.046875,1.0546875,1.25,1.0859375,1.1875,1.1328125,1.234375
21.5,1.125,0.953125,1.0234375,1.0390625,1.0859375,1.09765625,1.1875,1.107421875,1.205078125
22.0,1.125,0.96875,1.046875,1.109375,1.0390625,1.109375,1.1875,1.08203125,1.17578125
22.5,1.125,1.0078125,1.0625,0.9921875,1.109375,1.09765625,1.1875,1.10546875,1.1826171875
23.0,1.125,0.984375,1.078125,1.0703125,1.1328125,1.0859375,1.1875,1.12890625,1.189453125
23.5,1.125,1.0,1.0859375,1.0078125,1.1171875,1.6015625,1.1875,1.234375,1.1728515625
24.0,1.125,1.046875,1.09375,0.984375,1.1328125,1.35546875,1.1875,1.33984375,1.15625
24.5,1.1875,1.125,1.5078125,1.4453125,1.15625,1.236328125,1.1875,1.232421875,1.1640625
25.0,1.25,0.96875,1.15625,1.15625,1.109375,1.1171875,1.1875,1.125,1.171875
25.5,1.125,1.109375,0.921875,0.921875,1.2109375,1.22265625,1.1875,1.271484375,1.197265625
26.0,1.0,1.09375,1.234375,1.4765625,1.3515625,1.328125,1.1875,1.41796875,1.22265625
26.5,1.0,1.10625,0.9609375,1.5247395833333333,1.4921875,1.43359375,1.224609375,1.35546875,1.25390625
27.0,1.0,1.11875,1.203125,1.5729166666666667,1.6328125,1.5390625,1.26171875,1.29296875,1.28515625
27.5,1.0,1.13125,1.0,1.62109375,1.21875,1.52734375,1.298828125,1.34375,1.318359375
28.0,1.0,1.14375,0.828125,1.6692708333333333,1.125,1.515625,1.3359375,1.39453125,1.3515625
28.5,1.0,1.15625,1.21875,1.7174479166666667,1.609375,1.5380859375,1.30078125,1.421875,1.2890625
29.0,1.0,1.203125,1.21875,1.765625,1.6015625,1.560546875,1.265625,1.44921875,1.2265625
29.5,1.0,1.1875,1.21875,1.65625,1.6171875,1.5830078125,1.30078125,1.4479166666666667,1.22265625
30.0,1.0,1.359375,1.2355769230769231,1.390625,1.296875,1.60546875,1.3359375,1.4466145833333333,1.21875
30.5,1.0,1.59375,1.2524038461538463,1.4921875,1.515625,1.6279296875,1.32421875,1.4453125,1.2444661458333333
31.0,1.0,1.21875,1.2692307692307692,1.59375,1.6484375,1.650390625,1.3125,1.4440104166666667,1.2701822916666667
31.5,1.0,1.2901785714285714,1.2860576923076923,1.734375,1.734375,1.6728515625,1.2890625,1.4427083333333333,1.2958984375
32.0,1.0,1.3616071428571428,1.3028846153846154,1.875,1.8203125,1.6953125,1.265625,1.44140625,1.3216145833333333
32.5,1.0,1.4330357142857142,1.3197115384615385,1.953125,1.685546875,1.6953125,1.3203125,1.4401041666666667,1.3473307291666667
33.0,1.0,1.5044642857142856,1.3365384615384615,1.296875,1.55078125,1.6953125,1.375,1.4388020833333333,1.373046875
33.5,1.0,1.5758928571428572,1.3533653846153846,1.25,1.416015625,1.6953125,1.3828125,1.4375,1.3987630208333333
34.0,1.0,1.6473214285714286,1.3701923076923077,1.203125,1.28125,1.6953125,1.390625,1.4361979166666667,1.4244791666666667
35.0,1.0,1.71875,1.3870192307692308,1.15625,1.96875,1.6953125,1.6171875,1.4348958333333333,1.4501953125
36.0,1.0,1.71875,1.4038461538461537,1.15625,1.765625,1.6953125,1.8359375,1.43359375,1.4759114583333333
37.0,1.0,1.71875,1.4206730769230769,1.3828125,1.984375,1.6953125,1.783203125,1.4322916666666667,1.5016276041666665
38.0,1.0,1.71875,1.4375,1.609375,1.9166666666666667,1.6953125,1.73046875,1.4309895833333333,1.52734375
39.0,1.0,1.71875,1.5,1.7421875,1.8489583333333333,1.6953125,1.443359375,1.4296875,1.40234375
40.0,1.0,1.71875,1.5625,1.875,1.78125,1.6953125,1.15625,1.453125,1.26953125
41.0,1.0,1.71875,1.625,1.875,1.5859375,1.6953125,1.796875,1.625,1.296875
42.0,1.0,1.71875,1.6875,1.875,1.390625,1.6953125,1.546875,1.4453125,1.16015625
43.0,1.0,1.71875,1.75,1.875,1.1953125,1.6953125,1.5390625,1.62890625,1.21875
44.0,1.0,1.71875,1.84375,1.875,1.0,1.6953125,1.5625,1.80859375,1.30078125
45.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.70703125,1.3828125
46.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.25,1.28515625
47.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.2265625,1.4453125
48.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.76953125,1.412109375
49.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.625,1.544921875
50.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.5234375,1.29296875
55.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.83203125,1.40234375
55.5,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.812890625,1.38046875
56.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.79375,1.35859375
56.5,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.774609375,1.33671875
57.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.75546875,1.31484375
57.5,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.736328125,1.29296875
58.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.7171875,1.27109375
58.5,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.698046875,1.24921875
59.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.67890625,1.22734375
59.5,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.659765625,1.20546875
60.0,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.640625,1.18359375
60.5,1.0,1.71875,1.9375,1.875,1.0,1.6953125,1.5234375,1.64453125,1.19375
