""
1.5
2.0
2.5
3.0
3.5
4.0
4.5
5.0
5.5
7.0
10.0
12.0
15.0
17.5
20.0
22.0
22.5
25.0
27.0
30.0
32.0
35.0
40.0
42.0
45.0
50.0
60.0
65.0
70.0
75.0
80.0
85.0
90.0
95.0
