strike,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-07-16,2021-09-17
6.0,1.0,1.6875,0.984375,1.515625,0.796875,1.015625,1.375,1.90625,0.625
7.0,1.0,1.6875,0.984375,1.515625,0.796875,1.015625,1.375,1.90625,0.625
8.0,1.0,1.6875,0.984375,1.515625,0.796875,1.015625,1.1875,1.90625,0.625
9.0,1.0,1.6875,0.984375,1.515625,0.796875,1.015625,1.0,1.90625,0.875
9.5,1.0,1.6875,0.984375,1.515625,0.796875,1.015625,0.8125,1.90625,0.828125
10.0,1.0,1.6875,0.984375,1.515625,0.796875,1.015625,0.625,1.90625,0.78125
10.5,1.0,1.6875,0.984375,1.515625,0.796875,1.015625,0.71875,1.5520833333333333,0.83203125
11.0,1.0,1.6875,0.984375,1.515625,0.796875,1.015625,0.8125,1.1979166666666665,0.8828125
12.0,1.0,1.0625,0.984375,1.296875,0.796875,1.015625,0.890625,0.84375,0.81640625
12.5,1.0,1.0625,1.0,1.0625,0.796875,1.015625,0.90625,0.837890625,0.822265625
13.0,1.0,1.0625,1.015625,0.828125,0.875,1.015625,0.921875,0.83203125,0.828125
13.5,1.0625,1.0625,0.984375,0.9375,1.0546875,1.015625,0.9140625,0.826171875,0.849609375
14.0,1.125,1.0625,1.015625,0.953125,0.875,1.015625,0.90625,0.8203125,0.87109375
14.5,1.21875,1.0833333333333333,1.0,0.96875,0.921875,1.015625,0.90625,0.8359375,0.845703125
15.0,1.3125,1.1041666666666667,1.0,0.953125,0.90625,1.015625,0.90625,0.8515625,0.8203125
15.5,1.4583333333333333,1.125,1.046875,1.0,0.9453125,1.015625,0.921875,0.86328125,0.83984375
16.0,1.6041666666666667,1.1875,1.046875,1.015625,0.9375,1.015625,0.9375,0.875,0.859375
16.5,1.75,1.1875,1.078125,1.03125,0.9375,1.015625,0.94140625,0.87890625,0.859375
17.0,1.75,1.25,1.09375,1.03125,0.984375,1.015625,0.9453125,0.8828125,0.859375
