strike,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-18,2021-07-16,2021-09-17
6.0,1.0,1.25,1.03125,1.0625,1.0625,1.25,0.875,0.84375
7.0,1.0,1.25,1.03125,1.0625,1.0625,1.125,0.875,0.84375
8.0,1.0,1.25,1.03125,1.0625,1.0625,0.96875,0.875,0.84375
9.0,1.0,1.25,1.03125,1.0625,1.0625,0.9375,0.875,0.8515625
9.5,1.0,1.25,1.03125,1.0625,1.0625,0.9296875,0.875,0.8515625
10.0,1.0,1.25,1.03125,1.0625,0.96875,0.921875,0.875,0.8515625
10.5,1.0,1.28125,1.03125,1.0625,0.90625,0.9296875,0.875,0.8515625
11.0,1.0,1.3125,1.03125,1.0625,0.875,0.9375,0.875,0.8515625
12.0,1.0,1.1875,1.03125,1.03125,0.984375,0.921875,0.8984375,0.859375
12.5,1.1875,1.15625,1.03125,1.0234375,0.9375,0.90625,0.87109375,0.87109375
13.0,1.375,1.125,1.03125,1.015625,0.8828125,0.890625,0.84375,0.8828125
13.5,1.28125,1.109375,1.03125,0.953125,0.9609375,0.91015625,0.83984375,0.892578125
14.0,1.1875,1.09375,1.046875,1.0,1.0,0.9296875,0.8359375,0.90234375
14.5,1.28125,1.125,1.015625,0.984375,1.0078125,0.94140625,0.83203125,0.90625
15.0,1.375,1.15625,1.015625,1.0703125,0.859375,0.953125,0.828125,0.91015625
15.5,1.40625,1.1875,1.078125,0.8671875,0.875,0.9609375,0.83984375,0.908203125
16.0,1.4375,1.3125,1.09375,0.765625,0.859375,0.96875,0.8515625,0.90625
16.5,1.46875,1.3125,1.078125,1.078125,0.921875,0.9921875,0.8515625,0.9140625
17.0,1.5,1.5,1.125,0.921875,0.96875,1.015625,0.8515625,0.921875
17.5,1.4375,1.1875,1.15625,0.71875,1.0078125,1.0078125,0.8515625,0.89453125
18.0,1.375,1.3125,1.421875,0.96875,1.046875,1.0,0.8515625,0.8671875
18.5,1.3125,1.3125,1.125,0.9375,1.12109375,1.0234375,0.8515625,0.71484375
19.0,1.25,1.375,1.15625,1.171875,1.1953125,1.046875,0.8515625,0.5625
19.5,1.1875,1.359375,1.28125,1.1796875,1.20625,1.0703125,0.8515625,0.71875
20.0,1.125,1.34375,1.3125,1.1875,1.2171875,1.09375,0.8515625,0.875
20.5,1.0625,1.328125,1.1875,1.20625,1.228125,1.1171875,0.8515625,0.90234375
21.0,1.0,1.3125,1.0625,1.225,1.2390625,1.140625,0.8515625,0.9296875
21.5,1.0,1.296875,1.15625,1.24375,1.25,1.1640625,0.8515625,0.95703125
22.0,1.0,1.28125,1.25,1.2625,1.25,1.1875,0.8515625,0.984375
22.5,1.0,1.265625,1.375,1.28125,1.25,1.2265625,0.8515625,1.01171875
23.0,1.0,1.25,1.5,1.3,1.25,1.265625,0.8515625,1.0390625
23.5,1.0,1.234375,1.515625,1.31875,1.25,1.0859375,0.8515625,0.99609375
24.0,1.0,1.21875,1.53125,1.3375,1.25,0.90625,0.8515625,0.953125
24.5,1.0,1.203125,1.546875,1.35625,1.25,0.9375,0.8515625,0.91015625
25.0,1.0,1.1875,1.5625,1.375,1.25,0.96875,0.8515625,0.8671875
25.5,1.0,1.171875,1.578125,1.1875,1.25,1.0121527777777777,0.8515625,0.75390625
26.0,1.0,1.15625,1.59375,1.0,1.25,1.0555555555555556,0.8515625,0.640625
26.5,1.0,1.140625,1.609375,1.0,1.25,1.0989583333333333,0.8515625,0.6754261363636364
27.0,1.0,1.125,1.625,1.0,1.25,1.1423611111111112,0.8515625,0.7102272727272727
27.5,1.0,1.109375,1.640625,1.0,1.25,1.1857638888888888,0.8515625,0.7450284090909091
28.0,1.0,1.09375,1.65625,1.0,1.25,1.2291666666666665,0.8515625,0.7798295454545454
28.5,1.0,1.078125,1.671875,1.0,1.25,1.2725694444444444,0.8515625,0.8146306818181818
29.0,1.0,1.0625,1.6875,1.0,1.25,1.3159722222222223,0.8515625,0.8494318181818181
29.5,1.0,1.046875,1.703125,1.0,1.25,1.359375,0.8515625,0.8842329545454546
30.0,1.0,1.03125,1.71875,1.0,1.25,1.4027777777777777,0.8515625,0.9190340909090908
30.5,1.0,1.015625,1.734375,1.0,1.25,1.4461805555555556,0.8515625,0.9538352272727273
31.0,1.0,1.0,1.75,1.0,1.25,1.4895833333333333,0.8515625,0.9886363636363635
32.0,1.0,1.0,1.5,1.0,1.25,1.5329861111111112,0.8515625,1.0234375
33.0,1.0,1.0,1.25,1.0,1.25,1.5763888888888888,0.8515625,1.046875
34.0,1.0,1.0,1.0,1.0,1.25,1.6197916666666665,0.8515625,1.109375
35.0,1.0,1.0,1.0,1.0,1.25,1.6631944444444444,0.8515625,1.171875
36.0,1.0,1.0,1.0,1.0,1.25,1.7065972222222223,0.8515625,1.1953125
37.0,1.0,1.0,1.0,1.0,1.25,1.75,0.8515625,1.21875
38.0,1.0,1.0,1.0,1.0,1.25,1.8072916666666667,0.8515625,1.2008928571428572
39.0,1.0,1.0,1.0,1.0,1.25,1.8645833333333333,0.8515625,1.1830357142857142
40.0,1.0,1.0,1.0,1.0,1.25,1.921875,0.8515625,1.1651785714285714
41.0,1.0,1.0,1.0,1.0,1.25,1.81640625,0.8515625,1.1473214285714286
42.0,1.0,1.0,1.0,1.0,1.25,1.7109375,0.8515625,1.1294642857142858
43.0,1.0,1.0,1.0,1.0,1.25,1.60546875,0.8515625,1.1116071428571428
44.0,1.0,1.0,1.0,1.0,1.25,1.5,0.8515625,1.09375
45.0,1.0,1.0,1.0,1.0,1.25,1.5,0.8515625,1.09375
46.0,1.0,1.0,1.0,1.0,1.25,1.5,0.8515625,1.09375
47.0,1.0,1.0,1.0,1.0,1.25,1.5,0.8515625,1.09375
48.0,1.0,1.0,1.0,1.0,1.25,1.5,0.8515625,1.09375
49.0,1.0,1.0,1.0,1.0,1.25,1.5,0.8515625,1.09375
50.0,1.0,1.0,1.0,1.0,1.25,1.5,0.8515625,1.09375
55.0,1.0,1.0,1.0,1.0,1.25,1.5,0.8515625,1.09375
