contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
PLUG210326C00041000,2021-03-25 19:55:10,274.0,41.0,0.01,0.03,0.02,call,2021-03-26,0.0027397260273972603,1.75
PLUG210326C00042000,2021-03-25 19:51:47,380.0,42.0,0.01,0.02,0.02,call,2021-03-26,0.0027397260273972603,1.75
PLUG210326C00043000,2021-03-25 19:20:09,200.0,43.0,0.01,0.02,0.01,call,2021-03-26,0.0027397260273972603,1.0
PLUG210326C00043500,2021-03-25 17:05:27,64.0,43.5,0.0,0.04,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00044000,2021-03-25 19:40:18,69.0,44.0,0.01,0.03,0.03,call,2021-03-26,0.0027397260273972603,
PLUG210326C00045000,2021-03-25 19:51:57,459.0,45.0,0.01,0.02,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00046000,2021-03-25 19:28:54,28.0,46.0,0.0,0.02,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00046500,2021-03-25 19:22:37,19.0,46.5,0.01,0.02,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00047000,2021-03-25 14:36:47,46.0,47.0,0.01,0.02,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00047500,2021-03-25 19:40:15,51.0,47.5,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00048000,2021-03-25 19:56:57,34.0,48.0,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00049000,2021-03-25 17:59:30,26.0,49.0,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00050000,2021-03-25 19:48:55,62.0,50.0,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00051000,2021-03-24 18:49:48,116.0,51.0,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00051500,2021-03-22 17:49:44,1.0,51.5,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00052000,2021-03-25 16:22:07,1.0,52.0,0.0,0.01,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00052500,2021-03-25 14:43:32,17.0,52.5,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00053000,2021-03-22 19:20:22,2.0,53.0,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00053500,2021-03-25 16:55:50,7.0,53.5,0.0,0.06,0.03,call,2021-03-26,0.0027397260273972603,
PLUG210326C00054000,2021-03-24 18:18:18,41.0,54.0,0.0,0.1,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00067500,2021-03-19 13:30:01,2.0,67.5,0.0,0.04,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00068000,2021-03-22 16:43:03,12.0,68.0,0.0,0.01,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00068500,2021-03-18 13:30:00,1.0,68.5,0.0,0.01,0.06,call,2021-03-26,0.0027397260273972603,
PLUG210326C00069000,2021-03-22 14:49:17,24.0,69.0,0.0,0.01,0.03,call,2021-03-26,0.0027397260273972603,
PLUG210326C00069500,2021-03-18 13:30:01,1.0,69.5,0.0,0.03,0.04,call,2021-03-26,0.0027397260273972603,
PLUG210326C00070000,2021-03-24 19:33:04,6.0,70.0,0.0,0.01,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00070500,2021-03-18 13:30:01,5.0,70.5,0.0,0.18,0.03,call,2021-03-26,0.0027397260273972603,
PLUG210326C00071000,2021-03-22 13:30:33,1.0,71.0,0.0,0.19,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00071500,2021-03-22 16:04:19,5.0,71.5,0.0,0.08,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00072000,2021-03-18 16:26:45,10.0,72.0,0.0,0.19,0.03,call,2021-03-26,0.0027397260273972603,
PLUG210326C00072500,2021-03-16 16:00:19,1.0,72.5,0.0,0.03,0.05,call,2021-03-26,0.0027397260273972603,
PLUG210326C00073000,2021-03-19 14:12:09,10.0,73.0,0.0,0.03,0.03,call,2021-03-26,0.0027397260273972603,
PLUG210326C00074000,2021-03-22 14:34:01,15.0,74.0,0.0,0.05,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00075000,2021-03-24 19:10:33,2.0,75.0,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00080000,2021-03-19 19:14:21,10.0,80.0,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00085000,2021-03-18 13:30:01,10.0,85.0,0.0,0.01,0.02,call,2021-03-26,0.0027397260273972603,
PLUG210326C00090000,2021-03-15 17:09:37,5.0,90.0,0.0,0.01,0.06,call,2021-03-26,0.0027397260273972603,
PLUG210326C00095000,2021-03-15 19:42:13,5.0,95.0,0.0,0.01,0.04,call,2021-03-26,0.0027397260273972603,
PLUG210326C00100000,2021-03-17 14:36:28,4.0,100.0,0.0,0.04,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326C00105000,2021-03-22 14:43:34,20.0,105.0,0.0,0.01,0.01,call,2021-03-26,0.0027397260273972603,
PLUG210326P00041000,2021-03-25 19:13:42,22.0,41.0,6.75,7.5,7.2,put,2021-03-26,0.0027397260273972603,
PLUG210326P00042000,2021-03-25 19:56:04,74.0,42.0,7.75,8.15,8.0,put,2021-03-26,0.0027397260273972603,
PLUG210326P00043000,2021-03-25 19:15:25,39.0,43.0,8.75,9.25,9.25,put,2021-03-26,0.0027397260273972603,
