strike,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-09-17
11.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.15625,0.9375
12.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.15625,0.9375
13.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.03125,0.9375
14.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.09375,0.9375
15.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.09375,0.9375
16.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,0.9375,0.9375
17.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.140625,0.9375
18.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.0546875,0.9375
19.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.078125,0.9375
20.0,1.09375,0.9140625,1.234375,0.96875,0.9375,1.0390625,1.0,0.9375
21.0,1.09375,0.9140625,1.1979166666666667,0.96875,0.9375,1.0182291666666667,0.984375,0.931640625
22.0,1.09375,0.9140625,1.1614583333333333,0.96875,0.9375,0.9973958333333334,0.99609375,0.92578125
22.5,1.09375,0.9140625,1.125,0.96875,0.9375,0.9765625,0.986328125,0.919921875
23.0,1.09375,0.9140625,1.0885416666666667,0.96875,0.9375,0.96875,0.9765625,0.9140625
24.0,1.09375,0.9140625,1.0520833333333333,0.96875,0.9375,0.9609375,0.94140625,0.908203125
25.0,1.09375,0.9140625,1.015625,0.96875,0.9375,0.953125,0.94140625,0.90234375
26.0,1.09375,0.9140625,0.99375,0.9578125,0.9296875,0.94609375,0.9296875,0.896875
27.0,1.09375,0.9140625,0.971875,0.946875,0.921875,0.9390625,0.9453125,0.89140625
28.0,1.09375,0.9140625,0.95,0.9359375,0.9140625,0.93203125,0.96484375,0.8859375
29.0,1.09375,0.9140625,0.928125,0.925,0.90625,0.925,0.94921875,0.88046875
