""
20.0
21.0
22.0
23.0
24.0
25.0
26.0
27.0
28.0
29.0
30.0
31.0
32.0
33.0
33.5
34.0
34.5
35.0
35.5
36.0
36.5
37.0
38.0
38.5
39.0
39.5
40.0
40.5
41.0
41.5
42.0
42.5
43.0
43.5
44.0
44.5
45.0
45.5
46.0
47.0
48.0
49.0
50.0
55.0
60.0
