,AAPL,APHA,BAC,C,DT,GE,HEXO,IWM,JPM,MS,MSFT,NXTD,PLUG,TD,TLRY,TSLA,UAMY,USB,UVXY,XLE,XLV
AAPL,0.12789658209752836,0.04389868235677063,0.015662889292426523,0.02081420910901193,0.09008257239122715,-0.0001479354311305435,0.044692852968456445,0.039018717926666474,0.0089337439179341,0.027413075540250038,0.07473337510337646,0.11036131468291088,0.11905988486285138,0.01864140446785895,0.0544530937458109,0.1364623067870714,0.061218004044083396,0.01004538477675887,-0.19004347238372252,0.018286631944412587,0.02764924099619273
APHA,0.04389868235677063,0.9869120167833254,0.08072200960348935,0.11023823821057374,0.08564606415716636,0.10968428055828995,0.6855548949746182,0.09348288604202873,0.06970909502258789,0.08883162518947078,0.031145040342062263,0.16647131948613877,0.2564793581404129,0.05897904611149912,1.0849240886672353,0.18867444023131133,0.3883918515240821,0.07516007016511246,-0.25147682582527564,0.11889790617884585,0.03569855330864058
BAC,0.015662889292426523,0.08072200960348935,0.17921401146539137,0.1893929754621474,0.009898321873165633,0.1347558387499739,0.09379062175616233,0.0923864474054985,0.1500189424229943,0.12952139273834773,0.014560496208144078,0.07032225943030228,0.09004978680744964,0.0925840118121655,0.13235039155903447,0.036278444594409646,0.021223693564729768,0.1744339329366181,-0.19794818760797664,0.14396551547381775,0.0297240953407973
C,0.02081420910901193,0.11023823821057374,0.1893929754621474,0.245402604855352,0.014469463424981836,0.1590132385530662,0.12002517473528775,0.10784970479094325,0.1634082317466505,0.14855903073950275,0.019802218801962854,0.09749210658907666,0.13800249826025313,0.11049160825544838,0.15341077408786563,0.04577162278473471,0.03203382390933787,0.1904670785236062,-0.24179051275128968,0.16736013626474733,0.03154992621888394
DT,0.09008257239122715,0.08564606415716636,0.009898321873165633,0.014469463424981836,0.30055579909683167,-0.029232050374897456,0.05922673593981037,0.05727220765794029,0.003451028975748657,0.024621298721352297,0.09194178723023014,0.2381729426495882,0.17434320411329174,0.019986597360332092,0.12508885920817955,0.1564338491058748,0.0907517779630187,0.005134451446994498,-0.27781781181323423,0.02944018064927508,0.039072715928799504
GE,-0.0001479354311305435,0.10968428055828995,0.1347558387499739,0.1590132385530662,-0.029232050374897456,0.2523892595197048,0.15069119122182645,0.08491631491787383,0.11697685684487119,0.11708272523248182,-0.002372933031060216,0.07152563633916795,0.08256386061952495,0.08451973495405159,0.13478376330970399,0.012420476505140601,0.0015838491165742115,0.1398316949256857,-0.19489906243405664,0.14529823504760747,0.026292933674619184
HEXO,0.044692852968456445,0.6855548949746182,0.09379062175616233,0.12002517473528775,0.05922673593981037,0.15069119122182645,1.3778140306879614,0.09908309572322684,0.0774058999360781,0.0794706809198547,0.02781724301981448,0.16905580382532362,0.2628449449854788,0.08553486879376689,0.9330198264811014,0.11619915397903695,0.28026855286865476,0.10030717314938992,-0.28617051786357184,0.09904841076073104,0.021047866769426198
IWM,0.039018717926666474,0.09348288604202873,0.0923864474054985,0.10784970479094325,0.05727220765794029,0.08491631491787383,0.09908309572322684,0.08743042494445499,0.0790244224727345,0.08084583282290543,0.03356132654325171,0.1224863490608731,0.14077568996847795,0.06088375818346341,0.12216206469045554,0.07982953857482251,0.05726352295054364,0.09506571864594489,-0.21559630603290592,0.09812750615134715,0.03189806173185532
JPM,0.0089337439179341,0.06970909502258789,0.1500189424229943,0.1634082317466505,0.003451028975748657,0.11697685684487119,0.0774058999360781,0.0790244224727345,0.1424457551851192,0.11620587425111215,0.00969081817264863,0.047985868937802524,0.08579172501346102,0.08004673025499544,0.10912386984268727,0.026227930207268338,0.031285961713435104,0.15540248112836602,-0.16297641358804085,0.12324131243252354,0.025295556847138457
MS,0.027413075540250038,0.08883162518947078,0.12952139273834773,0.14855903073950275,0.024621298721352297,0.11708272523248182,0.0794706809198547,0.08084583282290543,0.11620587425111215,0.13705262356856948,0.021557515719063666,0.07528101236213659,0.10050703796735005,0.07844022156245338,0.1152475371607294,0.052814215625117726,0.022917393736284288,0.13154336672771674,-0.19014195868692274,0.11545043406787711,0.0303115508045116
MSFT,0.07473337510337646,0.031145040342062263,0.014560496208144078,0.019802218801962854,0.09194178723023014,-0.002372933031060216,0.02781724301981448,0.03356132654325171,0.00969081817264863,0.021557515719063666,0.08570607055017412,0.13244634470012598,0.0949405975490927,0.017137378836140582,0.044058054700709566,0.1124715084783209,0.04004587311523747,0.009032593266950205,-0.17144743456767716,0.020572641950157976,0.030465156973313492
NXTD,0.11036131468291088,0.16647131948613877,0.07032225943030228,0.09749210658907666,0.2381729426495882,0.07152563633916795,0.16905580382532362,0.1224863490608731,0.047985868937802524,0.07528101236213659,0.13244634470012598,2.967035849439644,0.3698761368067656,0.035290528957144185,0.1913623837275482,0.2705351939067994,0.08546579340004237,0.06446907470032294,-0.5441430617660334,0.09477349636789997,0.054325947010669604
